essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score
8968,4,1.0,1,0.0784313725490196,0.2549019607843137,0.0,0.21568627450980393,0.45098039215686275,0,0.0,0.0,1.0,25.9,0,0
8969,4,2.0,1,0.11046511627906977,0.25,0.0,0.2441860465116279,0.3953488372093023,0,0.0,0.0,1.0,84.8,0,0
8970,4,1.0,1,0.057692307692307696,0.19230769230769232,0.0,0.25,0.5,0,0.0,0.0,1.0,11.0,0,0
8971,4,1.0,1,0.09375,0.20833333333333334,0.0,0.21875,0.46875,1,0.0,0.0,1.0,47.3,0,0
8972,4,2.0,1,0.09649122807017543,0.21929824561403508,0.008771929824561403,0.23684210526315788,0.4473684210526316,0,0.0,0.0,1.0,56.3,0,0
8973,4,3.0,1,0.125,0.21428571428571427,0.0,0.18452380952380953,0.47619047619047616,0,0.0,0.0,1.0,84.8,1,0
8974,4,3.0,1,0.10416666666666667,0.2152777777777778,0.006944444444444444,0.1736111111111111,0.5,1,0.0,0.0,1.0,70.5,1,0
8975,4,0.0,1,0.11538461538461539,0.11538461538461539,0.0,0.3076923076923077,0.46153846153846156,0,0.0,1.0,0.0,12.6,0,0
8976,4,0.0,1,0.09836065573770492,0.22950819672131148,0.0,0.21311475409836064,0.45901639344262296,0,0.0,0.0,1.0,28.3,0,0
8977,4,1.0,1,0.16393442622950818,0.20491803278688525,0.0,0.23770491803278687,0.39344262295081966,0,0.0,0.0,1.0,59.0,0,0
8978,4,0.0,1,0.18518518518518517,0.18518518518518517,0.0,0.2222222222222222,0.4074074074074074,0,0.0,0.0,1.0,26.0,0,0
8979,4,3.0,1,0.10900473933649289,0.27014218009478674,0.004739336492890996,0.1943127962085308,0.4265402843601896,0,0.0,0.0,1.0,34.4,1,0
8980,4,1.0,1,0.08620689655172414,0.1896551724137931,0.0,0.20689655172413793,0.5172413793103449,0,0.0,0.0,1.0,28.0,0,0
8981,4,3.0,1,0.07661290322580645,0.23387096774193547,0.0,0.20967741935483872,0.4798387096774194,0,0.0,0.0,1.0,123.2,1,0
8982,4,1.0,1,0.046511627906976744,0.23255813953488372,0.0,0.23255813953488372,0.4883720930232558,0,0.0,0.0,1.0,20.9,0,0
8983,4,2.0,1,0.09917355371900827,0.24793388429752067,0.0,0.21487603305785125,0.4380165289256198,0,0.0,0.0,1.0,60.4,0,0
8984,4,1.0,1,0.08,0.32,0.0,0.12,0.48,0,0.0,1.0,0.0,12.4,0,0
8985,4,1.0,1,0.12195121951219512,0.23170731707317074,0.012195121951219513,0.21951219512195122,0.4268292682926829,0,0.0,0.0,1.0,39.9,0,0
8986,4,2.0,1,0.12903225806451613,0.18548387096774194,0.0,0.1774193548387097,0.5080645161290323,0,0.0,0.0,1.0,59.8,0,0
8987,4,2.0,1,0.02564102564102564,0.3076923076923077,0.0,0.19230769230769232,0.47435897435897434,0,0.0,0.0,1.0,38.9,0,0
8988,4,1.0,1,0.09868421052631579,0.28289473684210525,0.0,0.15789473684210525,0.4605263157894737,0,0.0,0.0,1.0,75.6,0,0
8989,4,1.0,1,0.125,0.08333333333333333,0.0,0.2916666666666667,0.5,0,0.0,1.0,0.0,8.4,0,0
8990,4,3.0,1,0.11304347826086956,0.2608695652173913,0.0,0.20869565217391303,0.41739130434782606,0,0.0,0.0,1.0,55.7,1,0
8991,4,0.0,1,0.1,0.175,0.0,0.2,0.525,0,0.0,0.0,1.0,17.8,0,0
8992,4,0.0,1,0.06521739130434782,0.21739130434782608,0.0,0.2608695652173913,0.45652173913043476,0,0.0,0.0,1.0,22.0,0,0
8993,4,0.0,1,0.10638297872340426,0.19148936170212766,0.0,0.2765957446808511,0.425531914893617,0,0.0,0.0,1.0,22.7,0,0
8994,4,0.0,1,0.043478260869565216,0.17391304347826086,0.0,0.21739130434782608,0.5652173913043478,0,0.0,1.0,0.0,11.4,0,0
8995,4,2.0,1,0.19791666666666666,0.14583333333333334,0.0,0.22916666666666666,0.4270833333333333,0,0.0,0.0,1.0,47.2,0,0
8996,4,1.0,1,0.1569767441860465,0.20930232558139536,0.0,0.23255813953488372,0.4011627906976744,0,0.0,0.0,1.0,85.7,0,0
8997,4,1.0,1,0.10526315789473684,0.3157894736842105,0.0,0.07894736842105263,0.5,0,0.0,0.0,1.0,17.2,0,0
8998,4,3.0,1,0.09701492537313433,0.2462686567164179,0.0,0.1865671641791045,0.4701492537313433,0,0.0,0.0,1.0,64.9,1,0
8999,4,1.0,1,0.12903225806451613,0.1774193548387097,0.0,0.2903225806451613,0.4032258064516129,0,0.0,0.0,1.0,29.0,0,0
9000,4,1.0,1,0.0784313725490196,0.17647058823529413,0.0,0.21568627450980393,0.5294117647058824,0,0.0,0.0,1.0,22.1,0,0
9001,4,2.0,1,0.1382488479262673,0.2119815668202765,0.0,0.18433179723502305,0.46543778801843316,0,0.0,0.0,1.0,106.9,0,0
9002,4,1.0,1,0.19402985074626866,0.1791044776119403,0.0,0.1791044776119403,0.44776119402985076,0,0.0,0.0,1.0,30.9,0,0
9003,4,2.0,1,0.07262569832402235,0.2681564245810056,0.0,0.2122905027932961,0.44692737430167595,0,0.0,0.0,1.0,44.7,0,0
9004,4,2.0,1,0.05952380952380952,0.20833333333333334,0.005952380952380952,0.27380952380952384,0.4583333333333333,0,0.0,0.0,1.0,84.0,0,0
9005,4,3.0,1,0.08333333333333333,0.24166666666666667,0.0,0.19166666666666668,0.48333333333333334,0,0.0,0.0,1.0,58.5,1,0
9006,4,3.0,1,0.13592233009708737,0.18446601941747573,0.0,0.20388349514563106,0.47572815533980584,0,0.0,0.0,1.0,50.2,1,0
9007,4,2.0,1,0.10948905109489052,0.21897810218978103,0.0,0.19708029197080293,0.4744525547445255,0,0.0,0.0,1.0,33.9,0,0
9008,4,2.0,1,0.10344827586206896,0.2413793103448276,0.0,0.20689655172413793,0.4396551724137931,1,0.0,0.0,1.0,58.1,0,0
9009,4,2.0,1,0.06315789473684211,0.3263157894736842,0.0,0.14736842105263157,0.4631578947368421,0,0.0,0.0,1.0,47.5,0,0
9010,4,1.0,1,0.06666666666666667,0.31666666666666665,0.0,0.18333333333333332,0.43333333333333335,0,0.0,0.0,1.0,30.8,0,0
9011,4,2.0,1,0.1111111111111111,0.2222222222222222,0.006944444444444444,0.1875,0.4791666666666667,0,0.0,0.0,1.0,69.5,0,0
9012,4,1.0,1,0.06060606060606061,0.20202020202020202,0.0,0.23232323232323232,0.5050505050505051,0,0.0,0.0,1.0,48.7,0,0
9013,4,1.0,1,0.01818181818181818,0.32727272727272727,0.0,0.18181818181818182,0.4727272727272727,0,0.0,0.0,1.0,24.7,0,0
9014,4,2.0,1,0.08791208791208792,0.21978021978021978,0.005494505494505495,0.1978021978021978,0.489010989010989,1,0.0,0.0,1.0,29.3,0,0
9015,4,1.0,1,0.08602150537634409,0.1935483870967742,0.0,0.1827956989247312,0.5376344086021505,0,0.0,0.0,1.0,44.5,0,0
9016,4,3.0,1,0.0880503144654088,0.22641509433962265,0.0,0.23270440251572327,0.4528301886792453,0,0.0,0.0,1.0,79.1,1,0
9017,4,1.0,1,0.08695652173913043,0.1956521739130435,0.0,0.20652173913043478,0.5108695652173914,0,0.0,0.0,1.0,45.0,0,0
9018,4,2.0,1,0.056818181818181816,0.2727272727272727,0.0,0.20454545454545456,0.4659090909090909,0,0.0,0.0,1.0,42.9,0,0
9019,4,3.0,1,0.12777777777777777,0.18888888888888888,0.0,0.2388888888888889,0.4444444444444444,0,0.0,0.0,1.0,89.7,1,0
9020,4,0.0,1,0.08695652173913043,0.21739130434782608,0.0,0.17391304347826086,0.5217391304347826,0,0.0,1.0,0.0,9.7,0,0
9021,4,2.0,1,0.11956521739130435,0.2826086956521739,0.0,0.14130434782608695,0.44565217391304346,1,0.0,0.0,1.0,46.5,0,0
9022,4,2.0,1,0.08080808080808081,0.25252525252525254,0.0,0.20202020202020202,0.46464646464646464,0,0.0,0.0,1.0,48.5,0,0
9023,4,1.0,1,0.07692307692307693,0.23076923076923078,0.0,0.23076923076923078,0.46153846153846156,0,0.0,0.0,1.0,23.9,0,0
9024,4,1.0,1,0.01694915254237288,0.22033898305084745,0.0,0.2033898305084746,0.559322033898305,0,0.0,0.0,1.0,26.4,0,0
9025,4,1.0,1,0.037037037037037035,0.2222222222222222,0.0,0.25925925925925924,0.48148148148148145,0,0.0,1.0,0.0,11.8,0,0
9026,4,2.0,1,0.10526315789473684,0.17894736842105263,0.0,0.2631578947368421,0.45263157894736844,0,0.0,0.0,1.0,44.9,0,0
9027,4,2.0,1,0.12987012987012986,0.2077922077922078,0.008658008658008658,0.23376623376623376,0.42424242424242425,1,0.0,0.0,1.0,114.7,0,0
9028,4,1.0,1,0.11904761904761904,0.11904761904761904,0.0,0.2619047619047619,0.5,0,0.0,0.0,1.0,20.4,0,0
9029,4,2.0,1,0.11038961038961038,0.24025974025974026,0.0,0.2012987012987013,0.44805194805194803,0,0.0,0.0,1.0,76.1,0,0
9030,4,0.0,1,0.078125,0.171875,0.0,0.25,0.5,0,0.0,0.0,1.0,29.3,0,0
9031,4,1.0,1,0.05952380952380952,0.2619047619047619,0.0,0.16666666666666666,0.5119047619047619,0,0.0,0.0,1.0,40.8,0,0
9032,4,1.0,1,0.13636363636363635,0.22727272727272727,0.0,0.18181818181818182,0.45454545454545453,0,0.0,1.0,0.0,9.3,0,0
9033,4,1.0,1,0.08396946564885496,0.24427480916030533,0.0,0.19083969465648856,0.48091603053435117,0,0.0,0.0,1.0,64.7,0,0
9034,4,2.0,1,0.14285714285714285,0.17687074829931973,0.0,0.21768707482993196,0.46258503401360546,0,0.0,0.0,1.0,73.9,0,0
9035,4,3.0,1,0.1,0.2217391304347826,0.0,0.2217391304347826,0.45652173913043476,0,0.0,0.0,1.0,56.7,1,0
9036,4,0.0,1,0.1111111111111111,0.20833333333333334,0.0,0.25,0.4305555555555556,0,0.0,0.0,1.0,33.4,0,0
9037,4,3.0,1,0.13432835820895522,0.22388059701492538,0.007462686567164179,0.2537313432835821,0.3880597014925373,0,0.0,0.0,1.0,21.5,1,0
9038,4,1.0,1,0.16666666666666666,0.16666666666666666,0.0,0.25,0.3888888888888889,1,0.0,0.0,1.0,16.6,0,0
9039,4,2.0,1,0.08955223880597014,0.2835820895522388,0.007462686567164179,0.1865671641791045,0.44029850746268656,0,0.0,0.0,1.0,15.1,0,0
9040,4,3.0,1,0.136986301369863,0.2328767123287671,0.00684931506849315,0.2191780821917808,0.410958904109589,0,0.0,0.0,1.0,35.6,1,0
9041,4,0.0,1,0.10204081632653061,0.20408163265306123,0.0,0.1836734693877551,0.5102040816326531,0,0.0,0.0,1.0,23.7,0,0
9042,4,2.0,1,0.15384615384615385,0.22377622377622378,0.006993006993006993,0.17482517482517482,0.44755244755244755,0,0.0,0.0,1.0,35.6,0,0
9043,4,1.0,1,0.18811881188118812,0.25742574257425743,0.0,0.13861386138613863,0.4158415841584158,0,0.0,0.0,1.0,23.2,0,0
9044,4,1.0,1,0.1411764705882353,0.21176470588235294,0.00784313725490196,0.2,0.4470588235294118,0,0.0,0.0,1.0,126.2,0,0
9045,4,0.0,1,0.13793103448275862,0.20689655172413793,0.0,0.1724137931034483,0.4827586206896552,0,0.0,0.0,1.0,28.2,0,0
9046,4,1.0,1,0.14130434782608695,0.2391304347826087,0.0,0.16304347826086957,0.45652173913043476,0,0.0,0.0,1.0,45.2,0,0
9047,4,1.0,1,0.17142857142857143,0.2857142857142857,0.0,0.2,0.34285714285714286,0,0.0,0.0,1.0,17.5,0,0
9048,4,0.0,1,0.13793103448275862,0.1724137931034483,0.0,0.20689655172413793,0.4827586206896552,0,0.0,1.0,0.0,10.9,0,0
9049,4,1.0,1,0.09183673469387756,0.15306122448979592,0.0,0.3469387755102041,0.40816326530612246,0,0.0,0.0,1.0,6.9,0,0
9050,4,1.0,1,0.14285714285714285,0.30158730158730157,0.0,0.12698412698412698,0.42857142857142855,0,0.0,0.0,1.0,32.1,0,0
9051,4,2.0,1,0.09917355371900827,0.2644628099173554,0.008264462809917356,0.19008264462809918,0.4462809917355372,0,0.0,0.0,1.0,59.8,0,0
9052,4,3.0,1,0.10909090909090909,0.2727272727272727,0.0,0.19090909090909092,0.42727272727272725,0,0.0,0.0,1.0,54.9,1,0
9053,4,1.0,1,0.09523809523809523,0.20238095238095238,0.0,0.30952380952380953,0.39285714285714285,0,0.0,0.0,1.0,19.2,0,0
9054,4,1.0,1,0.05128205128205128,0.15384615384615385,0.01282051282051282,0.2948717948717949,0.5,0,0.0,0.0,1.0,37.4,0,0
9055,4,1.0,1,0.125,0.17045454545454544,0.0,0.22727272727272727,0.4772727272727273,0,0.0,0.0,1.0,41.6,0,0
