essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score
22,1,2.0,1,0.05357142857142857,0.3392857142857143,0.0,0.14285714285714285,0.4642857142857143,0,0.0,0.0,1.0,28.3,0,0
23,1,5.0,1,0.12264150943396226,0.2358490566037736,0.0,0.18679245283018867,0.4509433962264151,2,0.0,0.0,1.0,264.0,1,0
24,1,6.0,1,0.1607773851590106,0.24028268551236748,0.0,0.1872791519434629,0.411660777385159,0,0.0,0.0,1.0,141.4,1,0
25,1,4.0,1,0.11564625850340136,0.2619047619047619,0.0,0.20408163265306123,0.41496598639455784,1,0.0,0.0,1.0,147.2,0,0
26,1,5.0,1,0.11049723756906077,0.24861878453038674,0.0,0.2292817679558011,0.4088397790055249,1,0.0,0.0,1.0,89.7,1,0
27,1,2.0,1,0.13934426229508196,0.2540983606557377,0.0,0.19672131147540983,0.4098360655737705,0,0.0,0.0,1.0,59.3,0,0
28,1,5.0,1,0.143646408839779,0.2541436464088398,0.0,0.2154696132596685,0.3867403314917127,0,0.0,0.0,1.0,90.5,1,0
29,1,5.0,1,0.13903743315508021,0.22459893048128343,0.0,0.20053475935828877,0.4304812834224599,2,0.0,0.0,1.0,186.2,1,0
30,1,4.0,1,0.13358778625954199,0.22519083969465647,0.0,0.2748091603053435,0.366412213740458,0,0.0,0.0,1.0,130.1,0,0
31,1,4.0,1,0.17148760330578514,0.25826446280991733,0.0,0.19834710743801653,0.365702479338843,3,0.0,0.0,1.0,240.6,0,0
32,1,5.0,1,0.14859437751004015,0.24096385542168675,0.0,0.2289156626506024,0.37751004016064255,2,0.0,0.0,1.0,248.3,1,0
33,1,3.0,1,0.15568862275449102,0.2994011976047904,0.0,0.18562874251497005,0.3592814371257485,0,0.0,0.0,1.0,82.6,0,0
34,1,4.0,1,0.11891891891891893,0.25675675675675674,0.0,0.21081081081081082,0.41081081081081083,1,0.0,0.0,1.0,182.3,0,0
35,1,4.0,1,0.13253012048192772,0.22409638554216868,0.0,0.22409638554216868,0.41927710843373495,0,0.0,0.0,1.0,206.7,0,0
36,1,5.0,1,0.15934065934065933,0.2087912087912088,0.0,0.18864468864468864,0.43956043956043955,2,0.0,0.0,1.0,272.2,1,0
37,1,6.0,1,0.15306122448979592,0.24285714285714285,0.0,0.21836734693877552,0.3836734693877551,1,0.0,0.0,1.0,243.8,1,0
38,1,4.0,1,0.11931818181818182,0.2159090909090909,0.0,0.20170454545454544,0.45170454545454547,4,0.0,0.0,1.0,174.5,0,0
39,1,5.0,1,0.13452914798206278,0.25112107623318386,0.0,0.19506726457399104,0.4170403587443946,1,0.0,0.0,1.0,221.7,1,0
40,1,4.0,1,0.07772020725388601,0.2849740932642487,0.0,0.20725388601036268,0.43005181347150256,0,0.0,0.0,1.0,46.6,0,0
41,1,1.0,1,0.07317073170731707,0.3170731707317073,0.0,0.1951219512195122,0.4146341463414634,0,0.0,0.0,1.0,19.4,0,0
42,1,4.0,1,0.14385964912280702,0.21052631578947367,0.0,0.18947368421052632,0.45263157894736844,1,0.0,0.0,1.0,140.6,0,0
43,1,3.0,1,0.08391608391608392,0.2517482517482518,0.0,0.20279720279720279,0.45454545454545453,1,0.0,0.0,1.0,70.7,0,0
44,1,4.0,1,0.1305732484076433,0.3184713375796178,0.0,0.18152866242038215,0.3662420382165605,1,0.0,0.0,1.0,154.8,0,0
45,1,4.0,1,0.147239263803681,0.27607361963190186,0.0,0.15030674846625766,0.4233128834355828,1,0.0,0.0,1.0,161.0,0,0
46,1,4.0,1,0.10749185667752444,0.1986970684039088,0.0,0.247557003257329,0.44299674267100975,1,0.0,0.0,1.0,152.2,0,0
47,1,4.0,1,0.13291139240506328,0.26582278481012656,0.0,0.17405063291139242,0.4208860759493671,2,0.0,0.0,1.0,156.0,0,0
48,1,6.0,1,0.14285714285714285,0.20892857142857144,0.0,0.18035714285714285,0.4660714285714286,1,0.0,0.0,1.0,277.5,1,0
49,1,3.0,1,0.14826498422712933,0.24921135646687698,0.0,0.17034700315457413,0.42586750788643535,2,0.0,0.0,1.0,158.7,0,0
50,1,2.0,1,0.1927710843373494,0.25301204819277107,0.0,0.1566265060240964,0.37349397590361444,2,0.0,0.0,1.0,42.0,0,0
51,1,5.0,1,0.1317157712305026,0.14904679376083188,0.0,0.22530329289428075,0.48353552859618715,6,0.0,0.0,1.0,140.8,1,0
52,1,3.0,1,0.13692946058091288,0.26141078838174275,0.0,0.1991701244813278,0.3941908713692946,2,0.0,0.0,1.0,119.8,0,0
53,1,4.0,1,0.12325581395348838,0.20465116279069767,0.0,0.2255813953488372,0.44651162790697674,0,0.0,0.0,1.0,212.6,0,0
54,1,5.0,1,0.15914489311163896,0.2660332541567696,0.0,0.19477434679334918,0.37054631828978624,4,0.0,0.0,1.0,69.2,1,0
55,1,4.0,1,0.17154811715481172,0.21338912133891214,0.0,0.16736401673640167,0.4476987447698745,0,0.0,0.0,1.0,60.1,0,0
56,1,5.0,1,0.1279317697228145,0.27078891257995735,0.0,0.19616204690831557,0.40085287846481876,2,0.0,0.0,1.0,236.9,1,0
57,1,5.0,1,0.14334470989761092,0.27303754266211605,0.0,0.2150170648464164,0.36177474402730375,2,0.0,0.0,1.0,147.4,1,0
58,1,4.0,1,0.11940298507462686,0.21393034825870647,0.0,0.23383084577114427,0.43283582089552236,0,0.0,0.0,1.0,99.2,0,0
59,1,4.0,1,0.1303370786516854,0.23595505617977527,0.0,0.20674157303370785,0.4202247191011236,3,0.0,0.0,1.0,110.8,0,0
60,1,2.0,1,0.1323529411764706,0.3088235294117647,0.0,0.22058823529411764,0.3382352941176471,0,0.0,0.0,1.0,35.6,0,0
61,1,4.0,1,0.14426229508196722,0.23278688524590163,0.0,0.2262295081967213,0.39672131147540984,0,0.0,0.0,1.0,151.9,0,0
62,1,4.0,1,0.11498257839721254,0.2578397212543554,0.0,0.2613240418118467,0.36585365853658536,0,0.0,0.0,1.0,141.7,0,0
63,1,4.0,1,0.10309278350515463,0.20962199312714777,0.0,0.2027491408934708,0.4845360824742268,0,0.0,0.0,1.0,144.6,0,0
64,1,4.0,1,0.11711711711711711,0.23423423423423423,0.0,0.19369369369369369,0.45045045045045046,1,0.0,0.0,1.0,108.4,0,0
65,1,5.0,1,0.14858490566037735,0.18867924528301888,0.0,0.21226415094339623,0.44339622641509435,3,0.0,0.0,1.0,211.2,1,0
66,1,5.0,1,0.14516129032258066,0.21505376344086022,0.0,0.22580645161290322,0.4112903225806452,1,0.0,0.0,1.0,186.1,1,0
67,1,4.0,1,0.13945578231292516,0.2789115646258503,0.0,0.19727891156462585,0.3843537414965986,0,0.0,0.0,1.0,146.4,0,0
68,1,5.0,1,0.15037593984962405,0.24060150375939848,0.0,0.22305764411027568,0.38596491228070173,0,0.0,0.0,1.0,99.3,1,0
69,1,3.0,1,0.13524590163934427,0.20081967213114754,0.0,0.22950819672131148,0.4262295081967213,2,0.0,0.0,1.0,119.5,0,0
70,1,6.0,1,0.15058823529411763,0.2752941176470588,0.0,0.16705882352941176,0.40705882352941175,0,0.0,0.0,1.0,213.7,1,0
71,1,5.0,1,0.0744920993227991,0.2686230248306998,0.0,0.1963882618510158,0.4582392776523702,1,0.0,0.0,1.0,220.4,1,0
72,1,5.0,1,0.15065913370998116,0.24293785310734464,0.0,0.2278719397363465,0.3691148775894539,5,0.0,0.0,1.0,267.3,1,0
73,1,4.0,1,0.1628498727735369,0.23918575063613232,0.0,0.178117048346056,0.41475826972010177,2,0.0,0.0,1.0,195.8,0,0
74,1,4.0,1,0.16225165562913907,0.24834437086092714,0.0,0.24172185430463577,0.347682119205298,0,0.0,0.0,1.0,74.4,0,0
75,1,4.0,1,0.1724137931034483,0.27298850574712646,0.0,0.20114942528735633,0.35344827586206895,0,0.0,0.0,1.0,175.0,0,0
76,1,4.0,1,0.1782178217821782,0.2706270627062706,0.0,0.21782178217821782,0.3333333333333333,0,0.0,0.0,1.0,152.4,0,0
77,1,5.0,1,0.1455223880597015,0.26119402985074625,0.0,0.2294776119402985,0.36007462686567165,2,0.0,0.0,1.0,267.8,1,0
78,1,5.0,1,0.1509433962264151,0.28537735849056606,0.0,0.18632075471698112,0.375,1,0.0,0.0,1.0,211.9,1,0
79,1,5.0,1,0.112565445026178,0.2617801047120419,0.0,0.17801047120418848,0.4476439790575916,0,0.0,0.0,1.0,189.3,1,0
80,1,4.0,1,0.20537897310513448,0.24449877750611246,0.0024449877750611247,0.22493887530562348,0.3251833740831296,0,0.0,0.0,1.0,204.6,0,0
81,1,4.0,1,0.13008130081300814,0.21951219512195122,0.0,0.2140921409214092,0.43360433604336046,1,0.0,0.0,1.0,90.2,0,0
82,1,4.0,1,0.12367491166077739,0.2756183745583039,0.0,0.19081272084805653,0.3992932862190813,3,0.0,0.0,1.0,142.4,0,0
83,1,3.0,1,0.13333333333333333,0.19047619047619047,0.0,0.23809523809523808,0.43333333333333335,1,0.0,0.0,1.0,103.0,0,0
84,1,3.0,1,0.09359605911330049,0.18719211822660098,0.0,0.2019704433497537,0.5172413793103449,0,0.0,0.0,1.0,98.3,0,0
85,1,5.0,1,0.16487455197132617,0.1917562724014337,0.0,0.20967741935483872,0.43010752688172044,2,0.0,0.0,1.0,278.0,1,0
86,1,4.0,1,0.1619047619047619,0.3380952380952381,0.0,0.16666666666666666,0.32857142857142857,2,0.0,0.0,1.0,211.6,0,0
87,1,5.0,1,0.1686182669789227,0.22482435597189696,0.0,0.19437939110070257,0.3911007025761124,9,0.0,0.0,1.0,212.5,1,0
88,1,4.0,1,0.17194570135746606,0.17873303167420815,0.0,0.2171945701357466,0.4276018099547511,2,0.0,0.0,1.0,107.9,0,0
89,1,3.0,1,0.06465517241379311,0.2629310344827586,0.0,0.21551724137931033,0.45689655172413796,0,0.0,0.0,1.0,114.9,0,0
90,1,3.0,1,0.1206896551724138,0.2629310344827586,0.0,0.19827586206896552,0.41810344827586204,0,0.0,0.0,1.0,114.4,0,0
91,1,4.0,1,0.14163090128755365,0.2532188841201717,0.0,0.19742489270386265,0.4034334763948498,1,0.0,0.0,1.0,115.8,0,0
92,1,5.0,1,0.12349397590361445,0.2469879518072289,0.0,0.21385542168674698,0.40512048192771083,7,0.0,0.0,1.0,329.9,1,0
93,1,5.0,1,0.14656771799628943,0.2857142857142857,0.0,0.16326530612244897,0.4025974025974026,1,0.0,0.0,1.0,136.3,1,0
94,1,4.0,1,0.12461059190031153,0.205607476635514,0.0,0.23052959501557632,0.4392523364485981,0,0.0,0.0,1.0,158.6,0,0
95,1,5.0,1,0.14132762312633834,0.20985010706638116,0.0,0.20985010706638116,0.4346895074946467,2,0.0,0.0,1.0,231.7,1,0
96,1,3.0,1,0.12173913043478261,0.2782608695652174,0.0,0.1956521739130435,0.4043478260869565,0,0.0,0.0,1.0,114.4,0,0
97,1,4.0,1,0.14046822742474915,0.2842809364548495,0.0,0.20735785953177258,0.36789297658862874,0,0.0,0.0,1.0,149.3,0,0
98,1,5.0,1,0.1497584541062802,0.2584541062801932,0.0,0.2318840579710145,0.35507246376811596,2,0.0,0.0,1.0,207.0,1,0
99,1,4.0,1,0.12,0.24,0.0,0.24,0.4,0,0.0,0.0,1.0,174.0,0,0
100,1,3.0,1,0.17372881355932204,0.2288135593220339,0.0,0.22033898305084745,0.3686440677966102,2,0.0,0.0,1.0,55.9,0,0
101,1,5.0,1,0.15286624203821655,0.24416135881104034,0.0,0.2229299363057325,0.37791932059447986,1,0.0,0.0,1.0,235.1,1,0
102,1,4.0,1,0.12084592145015106,0.21148036253776434,0.0,0.21450151057401812,0.4471299093655589,2,0.0,0.0,1.0,164.3,0,0
103,1,5.0,1,0.13022113022113022,0.20147420147420148,0.0,0.19656019656019655,0.457002457002457,6,0.0,0.0,1.0,201.6,1,0
104,1,5.0,1,0.12623762376237624,0.21534653465346534,0.0,0.25495049504950495,0.400990099009901,1,0.0,0.0,1.0,201.7,1,0
105,1,4.0,1,0.125,0.22426470588235295,0.0,0.21323529411764705,0.43566176470588236,1,0.0,0.0,1.0,269.9,0,0
106,1,5.0,1,0.1331521739130435,0.24456521739130435,0.0,0.21467391304347827,0.39945652173913043,3,0.0,0.0,1.0,184.3,1,0
107,1,5.0,1,0.13343799058084774,0.25902668759811615,0.0,0.20565149136577707,0.4003139717425432,1,0.0,0.0,1.0,318.9,1,0
108,1,4.0,1,0.14933333333333335,0.248,0.0,0.21333333333333335,0.38133333333333336,3,0.0,0.0,1.0,185.7,0,0
109,1,4.0,1,0.13675213675213677,0.21367521367521367,0.0,0.19943019943019943,0.45014245014245013,0,0.0,0.0,1.0,173.1,0,0
110,1,3.0,1,0.1722689075630252,0.2773109243697479,0.0,0.16806722689075632,0.3739495798319328,2,0.0,0.0,1.0,117.5,0,0
111,1,6.0,1,0.15467625899280577,0.24820143884892087,0.0,0.20863309352517986,0.3830935251798561,3,0.0,0.0,1.0,278.4,1,0
112,1,5.0,1,0.12652068126520682,0.2725060827250608,0.0,0.22141119221411193,0.3795620437956204,0,0.0,0.0,1.0,101.9,1,0
113,1,4.0,1,0.14634146341463414,0.24390243902439024,0.0,0.22865853658536586,0.38109756097560976,0,0.0,0.0,1.0,163.5,0,0
114,1,4.0,1,0.11951219512195121,0.24146341463414633,0.0,0.2121951219512195,0.424390243902439,1,0.0,0.0,1.0,205.0,0,0
115,1,5.0,1,0.16477272727272727,0.20075757575757575,0.0,0.2159090909090909,0.4015151515151515,9,0.0,0.0,1.0,260.3,1,0
116,1,2.0,1,0.16981132075471697,0.3018867924528302,0.0,0.20754716981132076,0.32075471698113206,0,0.0,0.0,1.0,28.2,0,0
117,1,4.0,1,0.1826625386996904,0.20743034055727555,0.0,0.19504643962848298,0.4117647058823529,1,0.0,0.0,1.0,160.4,0,0
118,1,6.0,1,0.1415525114155251,0.3013698630136986,0.0,0.18036529680365296,0.3744292237442922,1,0.0,0.0,1.0,110.7,1,0
119,1,5.0,1,0.1317365269461078,0.1996007984031936,0.0,0.2275449101796407,0.43912175648702595,1,0.0,0.0,1.0,247.9,1,0
120,1,4.0,1,0.1424802110817942,0.22691292875989447,0.0,0.20844327176781002,0.41688654353562005,2,0.0,0.0,1.0,45.0,0,0
121,1,4.0,1,0.1331521739130435,0.23097826086956522,0.0,0.20923913043478262,0.42391304347826086,1,0.0,0.0,1.0,181.4,0,0
122,1,5.0,1,0.15185185185185185,0.26481481481481484,0.0,0.19074074074074074,0.387037037037037,3,0.0,0.0,1.0,269.5,1,0
123,1,5.0,1,0.11594202898550725,0.23671497584541062,0.0,0.21497584541062803,0.4251207729468599,3,0.0,0.0,1.0,206.2,1,0
124,1,4.0,1,0.0948905109489051,0.20072992700729927,0.0,0.20802919708029197,0.49635036496350365,0,0.0,0.0,1.0,134.0,0,0
125,1,3.0,1,0.11931818181818182,0.18181818181818182,0.0,0.26704545454545453,0.4318181818181818,0,0.0,0.0,1.0,85.6,0,0
126,1,4.0,1,0.12099644128113879,0.23487544483985764,0.0,0.2099644128113879,0.43416370106761565,0,0.0,0.0,1.0,139.3,0,0
127,1,4.0,1,0.12745098039215685,0.22549019607843138,0.0,0.18872549019607843,0.4583333333333333,0,0.0,0.0,1.0,203.3,0,0
128,1,5.0,1,0.14705882352941177,0.22303921568627452,0.0,0.2107843137254902,0.41421568627450983,2,0.0,0.0,1.0,203.5,1,0
129,1,5.0,1,0.13238770685579196,0.21749408983451538,0.0,0.21513002364066194,0.42789598108747046,3,0.0,0.0,1.0,103.2,1,0
130,1,5.0,1,0.14625850340136054,0.2534013605442177,0.0,0.19387755102040816,0.40476190476190477,1,0.0,0.0,1.0,294.8,1,0
131,1,5.0,1,0.13849765258215962,0.2699530516431925,0.0,0.22065727699530516,0.37089201877934275,0,0.0,0.0,1.0,106.4,1,0
132,1,6.0,1,0.1585081585081585,0.2913752913752914,0.0,0.19813519813519814,0.34032634032634035,5,0.0,0.0,1.0,216.4,1,0
133,1,5.0,1,0.17307692307692307,0.2153846153846154,0.0,0.20192307692307693,0.4076923076923077,1,0.0,0.0,1.0,127.8,1,0
134,1,5.0,1,0.14814814814814814,0.24938271604938272,0.0,0.2074074074074074,0.39012345679012345,2,0.0,0.0,1.0,201.7,1,0
135,1,3.0,1,0.11450381679389313,0.2595419847328244,0.0,0.20610687022900764,0.4198473282442748,0,0.0,0.0,1.0,130.4,0,0
136,1,4.0,1,0.13799283154121864,0.24551971326164876,0.0,0.23835125448028674,0.3763440860215054,1,0.0,0.0,1.0,276.7,0,0
137,1,3.0,1,0.08906882591093117,0.2834008097165992,0.0,0.1659919028340081,0.46153846153846156,0,0.0,0.0,1.0,121.9,0,0
138,1,4.0,1,0.13054187192118227,0.26354679802955666,0.0,0.18719211822660098,0.4187192118226601,0,0.0,0.0,1.0,203.3,0,0
139,1,3.0,1,0.125,0.2608695652173913,0.0,0.20652173913043478,0.4076086956521739,0,0.0,0.0,1.0,89.7,0,0
140,1,4.0,1,0.15833333333333333,0.21388888888888888,0.0,0.2222222222222222,0.40555555555555556,0,0.0,0.0,1.0,180.0,0,0
141,1,5.0,1,0.12908777969018934,0.24268502581755594,0.0,0.22030981067125646,0.39759036144578314,6,0.0,0.0,1.0,289.4,1,0
142,1,5.0,1,0.14285714285714285,0.23376623376623376,0.0,0.21558441558441557,0.4077922077922078,0,0.0,0.0,1.0,97.7,1,0
143,1,3.0,1,0.15359477124183007,0.26143790849673204,0.0,0.21568627450980393,0.369281045751634,0,0.0,0.0,1.0,150.7,0,0
144,1,4.0,1,0.11085972850678733,0.22850678733031674,0.0,0.21945701357466063,0.4411764705882353,0,0.0,0.0,1.0,219.4,0,0
145,1,5.0,1,0.14917127071823205,0.281767955801105,0.0,0.20165745856353592,0.3674033149171271,0,0.0,0.0,1.0,183.9,1,0
146,1,3.0,1,0.12432432432432433,0.25405405405405407,0.0,0.1783783783783784,0.44324324324324327,0,0.0,0.0,1.0,90.7,0,0
147,1,6.0,1,0.14858096828046743,0.2604340567612688,0.0,0.2020033388981636,0.3823038397328882,4,0.0,0.0,1.0,299.7,1,0
148,1,5.0,1,0.15960912052117263,0.24429967426710097,0.0,0.20521172638436483,0.38762214983713356,1,0.0,0.0,1.0,75.5,1,0
149,1,4.0,1,0.11670480549199085,0.26773455377574373,0.0,0.18764302059496568,0.42105263157894735,3,0.0,0.0,1.0,217.0,0,0
150,1,4.0,1,0.1180327868852459,0.29508196721311475,0.0,0.16393442622950818,0.42295081967213116,0,0.0,0.0,1.0,151.0,0,0
151,1,4.0,1,0.0975609756097561,0.21544715447154472,0.0,0.21544715447154472,0.46747967479674796,1,0.0,0.0,1.0,120.9,0,0
152,1,3.0,1,0.14534883720930233,0.27906976744186046,0.0,0.20348837209302326,0.36627906976744184,1,0.0,0.0,1.0,87.5,0,0
153,1,5.0,1,0.15308151093439365,0.19681908548707752,0.0,0.23260437375745527,0.4135188866799205,2,0.0,0.0,1.0,123.8,1,0
154,1,6.0,1,0.16046511627906976,0.2558139534883721,0.0,0.18604651162790697,0.3930232558139535,2,0.0,0.0,1.0,214.9,1,0
155,1,5.0,1,0.17045454545454544,0.26136363636363635,0.0,0.21136363636363636,0.35454545454545455,1,0.0,0.0,1.0,109.8,1,0
156,1,4.0,1,0.17151162790697674,0.2238372093023256,0.0,0.1744186046511628,0.42151162790697677,3,0.0,0.0,1.0,83.6,0,0
157,1,5.0,1,0.15859030837004406,0.2687224669603524,0.0,0.1894273127753304,0.381057268722467,1,0.0,0.0,1.0,226.7,1,0
158,1,5.0,1,0.16477272727272727,0.29829545454545453,0.0,0.16477272727272727,0.3664772727272727,2,0.0,0.0,1.0,177.5,1,0
159,1,5.0,1,0.14437367303609341,0.2611464968152866,0.0,0.21019108280254778,0.3842887473460722,0,0.0,0.0,1.0,235.3,1,0
160,1,4.0,1,0.1649122807017544,0.22105263157894736,0.0,0.26666666666666666,0.3473684210526316,0,0.0,0.0,1.0,141.2,0,0
161,1,5.0,1,0.1,0.24047619047619048,0.0,0.21904761904761905,0.4380952380952381,1,0.0,0.0,1.0,209.4,1,0
162,1,6.0,1,0.12199630314232902,0.26247689463955637,0.0,0.1922365988909427,0.4177449168207024,3,0.0,0.0,1.0,135.3,1,0
163,1,4.0,1,0.13733905579399142,0.30042918454935624,0.0,0.24034334763948498,0.31759656652360513,1,0.0,0.0,1.0,117.8,0,0
164,1,4.0,1,0.18218623481781376,0.291497975708502,0.0,0.19433198380566802,0.3319838056680162,0,0.0,0.0,1.0,124.8,0,0
165,1,4.0,1,0.15079365079365079,0.24867724867724866,0.0,0.22486772486772486,0.37037037037037035,2,0.0,0.0,1.0,189.1,0,0
166,1,4.0,1,0.1773308957952468,0.24314442413162707,0.0,0.19926873857404023,0.376599634369287,2,0.0,0.0,1.0,273.3,0,0
167,1,4.0,1,0.1592920353982301,0.20648967551622419,0.0,0.17404129793510326,0.45427728613569324,2,0.0,0.0,1.0,166.9,0,0
168,1,5.0,1,0.1875,0.24553571428571427,0.0,0.17633928571428573,0.3794642857142857,5,0.0,0.0,1.0,224.8,1,0
169,1,3.0,1,0.13245033112582782,0.2913907284768212,0.0,0.1986754966887417,0.37748344370860926,0,0.0,0.0,1.0,77.7,0,0
170,1,4.0,1,0.1572700296735905,0.2195845697329377,0.0,0.20474777448071216,0.4035608308605341,5,0.0,0.0,1.0,167.0,0,0
171,1,4.0,1,0.16408668730650156,0.19504643962848298,0.0,0.19195046439628483,0.44891640866873067,0,0.0,0.0,1.0,158.9,0,0
172,1,4.0,1,0.14007782101167315,0.19844357976653695,0.0,0.19066147859922178,0.46303501945525294,2,0.0,0.0,1.0,126.9,0,0
173,1,4.0,1,0.125,0.25390625,0.0,0.171875,0.44921875,0,0.0,0.0,1.0,127.0,0,0
174,1,4.0,1,0.12607449856733524,0.2521489971346705,0.0,0.24068767908309455,0.38108882521489973,0,0.0,0.0,1.0,172.9,0,0
175,1,4.0,1,0.13855421686746988,0.23493975903614459,0.0,0.20180722891566266,0.4186746987951807,2,0.0,0.0,1.0,82.9,0,0
176,1,5.0,1,0.16153846153846155,0.22564102564102564,0.0,0.23076923076923078,0.382051282051282,0,0.0,0.0,1.0,64.2,1,0
177,1,4.0,1,0.12158054711246201,0.2127659574468085,0.0,0.1945288753799392,0.46808510638297873,1,0.0,0.0,1.0,161.0,0,0
178,1,4.0,1,0.1111111111111111,0.3074074074074074,0.0,0.18888888888888888,0.3925925925925926,0,0.0,0.0,1.0,136.2,0,0
179,1,4.0,1,0.13043478260869565,0.2717391304347826,0.0,0.19202898550724637,0.4057971014492754,0,0.0,0.0,1.0,138.9,0,0
180,1,5.0,1,0.15990990990990991,0.20495495495495494,0.0,0.1981981981981982,0.4346846846846847,1,0.0,0.0,1.0,219.8,1,0
181,1,5.0,1,0.14446952595936793,0.3115124153498871,0.0,0.1873589164785553,0.35665914221218964,0,0.0,0.0,1.0,112.4,1,0
182,1,4.0,1,0.1111111111111111,0.24242424242424243,0.0,0.22895622895622897,0.4175084175084175,0,0.0,0.0,1.0,72.8,0,0
183,1,4.0,1,0.1691919191919192,0.22727272727272727,0.0,0.21717171717171718,0.3838383838383838,1,0.0,0.0,1.0,198.2,0,0
184,1,4.0,1,0.1056701030927835,0.1958762886597938,0.0,0.23711340206185566,0.46134020618556704,0,0.0,0.0,1.0,191.0,0,0
185,1,4.0,1,0.09012875536480687,0.21888412017167383,0.0,0.2510729613733906,0.4356223175965665,2,0.0,0.0,1.0,231.1,0,0
186,1,4.0,1,0.125,0.25892857142857145,0.0,0.23214285714285715,0.38095238095238093,1,0.0,0.0,1.0,167.3,0,0
187,1,3.0,1,0.11607142857142858,0.26785714285714285,0.0,0.21428571428571427,0.4017857142857143,0,0.0,0.0,1.0,54.3,0,0
188,1,5.0,1,0.13526570048309178,0.22705314009661837,0.0,0.21014492753623187,0.42028985507246375,3,0.0,0.0,1.0,205.5,1,0
189,1,3.0,1,0.10236220472440945,0.2755905511811024,0.0,0.25984251968503935,0.36220472440944884,0,0.0,0.0,1.0,64.7,0,0
190,1,5.0,1,0.1723076923076923,0.24307692307692308,0.0,0.22153846153846155,0.3630769230769231,0,0.0,0.0,1.0,162.7,1,0
191,1,4.0,1,0.14919354838709678,0.1814516129032258,0.0,0.2217741935483871,0.4475806451612903,0,0.0,0.0,1.0,123.9,0,0
192,1,6.0,1,0.12857142857142856,0.2816326530612245,0.0,0.20204081632653062,0.3816326530612245,3,0.0,0.0,1.0,122.4,1,0
193,1,4.0,1,0.14536340852130325,0.2531328320802005,0.0,0.17042606516290726,0.42355889724310775,3,0.0,0.0,1.0,198.8,0,0
