essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level
105,1,0,1,0.17647058823529413,0.17647058823529413,0.0,0.23529411764705882,0.4117647058823529,0,0.0,0.0,1.0,26.2
106,1,1,1,0.075,0.2,0.0,0.25,0.45,1,0.0,0.0,1.0,20.1
107,1,2,1,0.06451612903225806,0.3225806451612903,0.0,0.0967741935483871,0.5161290322580645,0,0.0,1.0,0.0,13.2
108,1,3,1,0.11290322580645161,0.24193548387096775,0.0,0.1774193548387097,0.46774193548387094,0,0.0,0.0,1.0,32.2
109,1,1,1,0.11666666666666667,0.25,0.0,0.21666666666666667,0.4,1,0.0,0.0,1.0,31.9
110,1,0,1,0.045454545454545456,0.13636363636363635,0.0,0.2727272727272727,0.5,1,0.0,1.0,0.0,12.3
111,1,0,1,0.0625,0.1875,0.0,0.1875,0.5,1,0.0,1.0,0.0,4.2
112,1,1,1,0.029411764705882353,0.17647058823529413,0.0,0.38235294117647056,0.4117647058823529,0,0.0,1.0,0.0,14.8
113,1,1,1,0.075,0.175,0.0,0.275,0.475,0,0.0,0.0,1.0,21.3
114,1,2,1,0.0,0.28125,0.0,0.21875,0.5,0,0.0,1.0,0.0,14.0
115,1,1,1,0.047619047619047616,0.19047619047619047,0.0,0.23809523809523808,0.5238095238095238,0,0.0,0.0,1.0,22.1
116,1,0,1,0.0,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0,0.0,1.0,0.0,11.6
117,1,2,1,0.140625,0.1875,0.0,0.1875,0.46875,1,0.0,0.0,1.0,29.2
118,1,0,1,0.3,0.0,0.0,0.3,0.4,0,1.0,0.0,0.0,0.5
119,1,0,1,0.046511627906976744,0.3953488372093023,0.023255813953488372,0.09302325581395349,0.37209302325581395,4,0.0,0.0,1.0,8.6
120,1,2,1,0.05952380952380952,0.27380952380952384,0.0,0.16666666666666666,0.5,0,0.0,0.0,1.0,41.2
121,1,1,1,0.19230769230769232,0.3076923076923077,0.0,0.1346153846153846,0.36538461538461536,0,0.0,0.0,1.0,25.5
122,1,2,1,0.06666666666666667,0.26666666666666666,0.0,0.2,0.4666666666666667,0,0.0,0.0,1.0,21.2
123,1,1,1,0.02127659574468085,0.1702127659574468,0.0,0.2765957446808511,0.5319148936170213,0,0.0,0.0,1.0,21.4
124,1,1,1,0.0,0.08333333333333333,0.0,0.25,0.5833333333333334,1,0.0,1.0,0.0,3.8
125,1,0,1,0.125,0.1875,0.0,0.21875,0.4375,1,0.0,1.0,0.0,12.2
126,1,3,1,0.11627906976744186,0.09302325581395349,0.0,0.2558139534883721,0.5348837209302325,0,0.0,0.0,1.0,19.2
127,1,0,1,0.0273972602739726,0.2876712328767123,0.0,0.1917808219178082,0.4657534246575342,2,0.0,0.0,1.0,37.2
128,1,0,1,0.03571428571428571,0.21428571428571427,0.0,0.21428571428571427,0.4642857142857143,2,0.0,1.0,0.0,9.7
129,1,1,1,0.06896551724137931,0.20689655172413793,0.0,0.2413793103448276,0.46551724137931033,1,0.0,0.0,1.0,29.2
130,1,3,1,0.04081632653061224,0.30612244897959184,0.0,0.16326530612244897,0.4897959183673469,0,0.0,0.0,1.0,23.4
131,1,3,1,0.1267605633802817,0.2535211267605634,0.0,0.19718309859154928,0.39436619718309857,2,0.0,0.0,1.0,34.7
132,1,2,1,0.0,0.3157894736842105,0.0,0.15789473684210525,0.5263157894736842,0,0.0,1.0,0.0,10.9
133,1,2,1,0.05128205128205128,0.20512820512820512,0.0,0.23076923076923078,0.5128205128205128,0,0.0,0.0,1.0,17.1
134,1,0,1,0.25806451612903225,0.0967741935483871,0.0,0.16129032258064516,0.4838709677419355,0,0.0,1.0,0.0,12.0
135,1,3,1,0.024390243902439025,0.21951219512195122,0.0,0.2682926829268293,0.4878048780487805,0,0.0,0.0,1.0,17.2
136,1,2,1,0.10526315789473684,0.19298245614035087,0.0,0.24561403508771928,0.45614035087719296,0,0.0,0.0,1.0,30.3
137,1,2,1,0.09302325581395349,0.11627906976744186,0.0,0.27906976744186046,0.5116279069767442,0,0.0,0.0,1.0,41.5
138,1,3,1,0.08771929824561403,0.2719298245614035,0.0,0.19298245614035087,0.4473684210526316,0,0.0,0.0,1.0,56.8
139,1,3,1,0.08333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.4722222222222222,0,0.0,0.0,1.0,18.6
140,1,2,1,0.09090909090909091,0.13636363636363635,0.0,0.3181818181818182,0.45454545454545453,0,0.0,0.0,1.0,21.5
141,1,2,1,0.12962962962962962,0.24074074074074073,0.0,0.16666666666666666,0.42592592592592593,2,0.0,0.0,1.0,27.8
142,1,2,1,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0,0.0,1.0,0.0,10.9
143,1,3,1,0.06451612903225806,0.20967741935483872,0.0,0.24193548387096775,0.4838709677419355,0,0.0,0.0,1.0,31.9
144,1,3,1,0.04,0.24,0.0,0.16,0.56,0,0.0,1.0,0.0,10.5
145,1,2,1,0.09090909090909091,0.21818181818181817,0.0,0.2545454545454545,0.4,2,0.0,0.0,1.0,25.9
146,1,3,1,0.08108108108108109,0.21621621621621623,0.0,0.21621621621621623,0.4864864864864865,0,0.0,0.0,1.0,16.9
147,1,1,1,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078,0.46153846153846156,0,0.0,1.0,0.0,1.0
148,1,2,1,0.0625,0.25,0.0,0.3125,0.375,0,0.0,1.0,0.0,8.7
149,1,0,1,0.030303030303030304,0.12121212121212122,0.0,0.36363636363636365,0.48484848484848486,0,0.0,1.0,0.0,18.1
150,1,1,1,0.15151515151515152,0.24242424242424243,0.0,0.21212121212121213,0.3939393939393939,0,0.0,1.0,0.0,19.0
151,1,1,1,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0,0.0,1.0,0.0,13.0
152,1,2,1,0.1746031746031746,0.20634920634920634,0.0,0.23809523809523808,0.38095238095238093,0,0.0,0.0,1.0,29.3
153,1,3,1,0.030303030303030304,0.30303030303030304,0.0,0.09090909090909091,0.5757575757575758,0,0.0,1.0,0.0,15.7
154,1,0,1,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0,0.0,1.0,0.0,8.0
155,1,2,1,0.05555555555555555,0.25,0.0,0.2777777777777778,0.4166666666666667,0,0.0,0.0,1.0,17.1
156,1,0,1,0.3023255813953488,0.16279069767441862,0.0,0.16279069767441862,0.3488372093023256,1,0.0,0.0,1.0,21.0
157,1,2,1,0.1282051282051282,0.20512820512820512,0.0,0.20512820512820512,0.38461538461538464,3,0.0,0.0,1.0,19.7
158,1,1,1,0.0784313725490196,0.19607843137254902,0.0,0.27450980392156865,0.39215686274509803,3,0.0,0.0,1.0,11.2
159,1,0,1,0.0967741935483871,0.14516129032258066,0.0,0.22580645161290322,0.5161290322580645,1,0.0,0.0,1.0,28.1
160,1,2,1,0.058823529411764705,0.2549019607843137,0.0,0.13725490196078433,0.5490196078431373,0,0.0,0.0,1.0,25.4
161,1,1,1,0.05,0.225,0.0,0.2,0.5,1,0.0,0.0,1.0,18.0
162,1,1,1,0.1111111111111111,0.16666666666666666,0.0,0.2111111111111111,0.4777777777777778,3,0.0,0.0,1.0,44.0
163,1,1,1,0.07228915662650602,0.1927710843373494,0.0,0.21686746987951808,0.5060240963855421,1,0.0,0.0,1.0,39.1
164,1,2,1,0.11666666666666667,0.25833333333333336,0.0,0.21666666666666667,0.4,1,0.0,0.0,1.0,59.7
165,1,2,1,0.13636363636363635,0.18181818181818182,0.0,0.22727272727272727,0.45454545454545453,0,0.0,0.0,1.0,10.0
166,1,1,1,0.15254237288135594,0.2542372881355932,0.0,0.1864406779661017,0.3898305084745763,1,0.0,0.0,1.0,28.4
167,1,0,1,0.13953488372093023,0.20930232558139536,0.0,0.16279069767441862,0.4883720930232558,0,0.0,0.0,1.0,20.5
168,1,3,1,0.12121212121212122,0.18181818181818182,0.0,0.2727272727272727,0.3939393939393939,2,0.0,0.0,1.0,29.1
169,1,0,1,0.05,0.2,0.0,0.15,0.5,2,0.0,1.0,0.0,5.8
170,1,1,1,0.05714285714285714,0.11428571428571428,0.0,0.2571428571428571,0.5714285714285714,0,0.0,1.0,0.0,16.5
171,1,1,1,0.06060606060606061,0.21212121212121213,0.0,0.30303030303030304,0.42424242424242425,0,0.0,1.0,0.0,15.9
172,1,2,1,0.12962962962962962,0.24074074074074073,0.0,0.16666666666666666,0.46296296296296297,0,0.0,0.0,1.0,26.8
173,1,1,1,0.07142857142857142,0.21428571428571427,0.0,0.21428571428571427,0.5,0,0.0,0.0,1.0,22.2
174,1,3,1,0.15306122448979592,0.19387755102040816,0.0,0.20408163265306123,0.42857142857142855,2,0.0,0.0,1.0,48.5
175,1,1,1,0.058823529411764705,0.17647058823529413,0.0,0.23529411764705882,0.5294117647058824,0,0.0,1.0,0.0,14.6
176,1,2,1,0.07142857142857142,0.2857142857142857,0.0,0.21428571428571427,0.42857142857142855,0,0.0,1.0,0.0,13.8
177,1,2,1,0.1791044776119403,0.208955223880597,0.0,0.208955223880597,0.3880597014925373,1,0.0,0.0,1.0,34.2
178,1,1,1,0.045454545454545456,0.2727272727272727,0.0,0.22727272727272727,0.45454545454545453,0,0.0,1.0,0.0,9.5
179,1,2,1,0.06930693069306931,0.2376237623762376,0.0,0.2079207920792079,0.43564356435643564,5,0.0,0.0,1.0,48.0
180,1,1,1,0.0,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0,1.0,0.0,0.0,1.9
181,1,0,1,0.06818181818181818,0.13636363636363635,0.0,0.22727272727272727,0.5227272727272727,2,0.0,0.0,1.0,19.2
182,1,3,1,0.16071428571428573,0.16071428571428573,0.0,0.16071428571428573,0.5178571428571429,0,0.0,0.0,1.0,25.8
183,1,2,1,0.08,0.24,0.04,0.2,0.4,4,0.0,0.0,1.0,20.4
184,1,1,1,0.136986301369863,0.1780821917808219,0.0,0.1917808219178082,0.4794520547945205,1,0.0,0.0,1.0,34.8
185,1,0,1,0.13636363636363635,0.2727272727272727,0.0,0.18181818181818182,0.4090909090909091,0,0.0,1.0,0.0,14.6
186,1,2,1,0.13333333333333333,0.28888888888888886,0.0,0.2,0.35555555555555557,1,0.0,0.0,1.0,25.2
187,1,1,1,0.0625,0.25,0.0,0.21875,0.390625,5,0.0,0.0,1.0,5.2
188,1,3,1,0.02564102564102564,0.23076923076923078,0.0,0.2564102564102564,0.48717948717948717,0,0.0,0.0,1.0,17.6
189,1,0,1,0.0625,0.25,0.0,0.25,0.4375,0,0.0,1.0,0.0,10.7
190,1,2,1,0.07894736842105263,0.18421052631578946,0.0,0.18421052631578946,0.5526315789473685,0,0.0,0.0,1.0,17.8
191,1,0,1,0.03278688524590164,0.29508196721311475,0.0,0.19672131147540983,0.45901639344262296,1,0.0,0.0,1.0,17.0
192,1,0,1,0.21951219512195122,0.14634146341463414,0.0,0.1951219512195122,0.4146341463414634,1,0.0,0.0,1.0,18.9
193,1,0,1,0.056338028169014086,0.2112676056338028,0.0,0.18309859154929578,0.5070422535211268,3,0.0,0.0,1.0,34.7
194,1,1,1,0.15384615384615385,0.2564102564102564,0.0,0.20512820512820512,0.358974358974359,1,0.0,0.0,1.0,22.5
195,1,3,1,0.09836065573770492,0.19672131147540983,0.0,0.19672131147540983,0.47540983606557374,2,0.0,0.0,1.0,31.2
196,1,3,1,0.0660377358490566,0.24528301886792453,0.0,0.19811320754716982,0.4811320754716981,1,0.0,0.0,1.0,50.9
197,1,2,1,0.10344827586206896,0.22413793103448276,0.0,0.1724137931034483,0.5,0,0.0,0.0,1.0,30.2
198,1,1,1,0.02631578947368421,0.21052631578947367,0.0,0.2631578947368421,0.5,0,0.0,0.0,1.0,17.5
199,1,3,1,0.1320754716981132,0.1509433962264151,0.0,0.22641509433962265,0.49056603773584906,0,0.0,0.0,1.0,24.6
200,1,0,1,0.078125,0.203125,0.0,0.203125,0.515625,0,0.0,0.0,1.0,32.7
201,1,0,1,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0,1.0,0.0,0.0,6.6
202,1,1,1,0.0,0.28,0.0,0.12,0.6,0,0.0,1.0,0.0,10.3
203,1,0,1,0.23529411764705882,0.11764705882352941,0.0,0.4117647058823529,0.23529411764705882,0,0.0,1.0,0.0,4.3
204,1,3,1,0.0847457627118644,0.1694915254237288,0.0,0.22033898305084745,0.4915254237288136,2,0.0,0.0,1.0,27.1
205,1,2,1,0.04878048780487805,0.21951219512195122,0.0,0.24390243902439024,0.43902439024390244,2,0.0,0.0,1.0,18.9
206,1,3,1,0.09375,0.1875,0.0,0.15625,0.46875,3,0.0,1.0,0.0,3.5
207,1,2,1,0.13793103448275862,0.20689655172413793,0.0,0.27586206896551724,0.3448275862068966,1,0.0,1.0,0.0,12.2
208,1,0,1,0.08,0.21333333333333335,0.0,0.17333333333333334,0.5066666666666667,2,0.0,0.0,1.0,38.0
209,1,3,1,0.07142857142857142,0.21428571428571427,0.0,0.2857142857142857,0.42857142857142855,0,0.0,0.0,1.0,8.8
210,1,1,1,0.10526315789473684,0.18421052631578946,0.0,0.18421052631578946,0.4473684210526316,3,0.0,0.0,1.0,19.6
211,1,3,1,0.10638297872340426,0.2127659574468085,0.0,0.19148936170212766,0.48936170212765956,0,0.0,0.0,1.0,45.4
212,1,0,1,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.6
213,1,2,1,0.17777777777777778,0.17777777777777778,0.0,0.2222222222222222,0.4222222222222222,0,0.0,0.0,1.0,22.7
214,1,2,1,0.05128205128205128,0.23076923076923078,0.0,0.21794871794871795,0.48717948717948717,1,0.0,0.0,1.0,37.5
215,1,2,1,0.075,0.2,0.0,0.275,0.45,0,0.0,0.0,1.0,18.0
216,1,2,1,0.09803921568627451,0.19607843137254902,0.0,0.2549019607843137,0.4215686274509804,3,0.0,0.0,1.0,25.1
217,1,1,1,0.13333333333333333,0.23333333333333334,0.0,0.23333333333333334,0.4,0,0.0,1.0,0.0,17.6
218,1,1,1,0.06976744186046512,0.2558139534883721,0.0,0.18604651162790697,0.4883720930232558,0,0.0,0.0,1.0,21.3
219,1,2,1,0.10989010989010989,0.2087912087912088,0.0,0.1978021978021978,0.46153846153846156,2,0.0,0.0,1.0,44.2
220,1,0,1,0.08333333333333333,0.20833333333333334,0.0,0.20833333333333334,0.5,0,0.0,1.0,0.0,10.4
221,1,2,1,0.09259259259259259,0.2222222222222222,0.0,0.25925925925925924,0.3888888888888889,2,0.0,0.0,1.0,27.7
