essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level
16969,7,0,1,0.02857142857142857,0.2,0.0,0.34285714285714286,0.42857142857142855,0,0.0,1.0,0.0,16.0
16970,7,0,1,0.0625,0.25,0.0,0.25,0.4375,0,0.0,1.0,0.0,5.4
16971,7,0,1,0.08333333333333333,0.20833333333333334,0.0,0.375,0.3125,1,0.0,0.0,1.0,23.8
16972,7,0,1,0.125,0.17857142857142858,0.017857142857142856,0.2857142857142857,0.4107142857142857,0,0.0,0.0,1.0,24.0
16973,7,1,1,0.0975609756097561,0.21951219512195122,0.0,0.1951219512195122,0.43902439024390244,2,0.0,0.0,1.0,18.4
16974,7,1,1,0.08771929824561403,0.12280701754385964,0.0,0.38596491228070173,0.3684210526315789,2,0.0,0.0,1.0,26.1
16975,7,1,1,0.09302325581395349,0.18604651162790697,0.0,0.19767441860465115,0.5116279069767442,1,0.0,0.0,1.0,39.1
16976,7,0,1,0.10638297872340426,0.2127659574468085,0.0,0.3191489361702128,0.3404255319148936,2,0.0,0.0,1.0,45.1
16977,7,2,1,0.057971014492753624,0.2318840579710145,0.0,0.2753623188405797,0.43478260869565216,0,0.0,0.0,1.0,33.6
16978,7,1,1,0.10909090909090909,0.18181818181818182,0.0,0.23636363636363636,0.4727272727272727,0,0.0,0.0,1.0,24.5
16979,7,2,1,0.06666666666666667,0.2,0.0,0.28888888888888886,0.4444444444444444,0,0.0,0.0,1.0,18.5
16980,7,1,1,0.09375,0.15625,0.0,0.28125,0.46875,0,0.0,1.0,0.0,13.8
16981,7,1,1,0.14473684210526316,0.18421052631578946,0.0,0.3026315789473684,0.35526315789473684,1,0.0,0.0,1.0,36.0
16982,7,2,1,0.08823529411764706,0.20588235294117646,0.0,0.29411764705882354,0.38235294117647056,1,0.0,1.0,0.0,16.6
16983,7,0,1,0.075,0.225,0.0,0.225,0.475,0,0.0,0.0,1.0,16.0
16984,7,2,1,0.09195402298850575,0.19540229885057472,0.0,0.27586206896551724,0.42528735632183906,1,0.0,0.0,1.0,42.1
16985,7,2,1,0.1590909090909091,0.19318181818181818,0.0,0.2727272727272727,0.36363636363636365,1,0.0,0.0,1.0,42.5
16986,7,0,1,0.03225806451612903,0.1935483870967742,0.0,0.3225806451612903,0.41935483870967744,1,0.0,1.0,0.0,11.7
16987,7,1,1,0.14285714285714285,0.21428571428571427,0.0,0.21428571428571427,0.42857142857142855,0,0.0,1.0,0.0,10.6
16988,7,0,1,0.034482758620689655,0.1724137931034483,0.0,0.25862068965517243,0.5172413793103449,1,0.0,0.0,1.0,25.7
16989,7,0,1,0.06896551724137931,0.06896551724137931,0.0,0.3448275862068966,0.5172413793103449,0,0.0,1.0,0.0,10.8
16990,7,1,1,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.3157894736842105,2,0.0,1.0,0.0,9.6
16991,7,0,1,0.0,0.1875,0.0,0.3125,0.5,0,0.0,1.0,0.0,3.6
16992,7,0,1,0.2,0.05714285714285714,0.0,0.4,0.34285714285714286,0,0.0,1.0,0.0,15.6
16993,7,2,1,0.058823529411764705,0.14705882352941177,0.0,0.38235294117647056,0.4117647058823529,0,0.0,1.0,0.0,15.0
16994,7,0,1,0.09090909090909091,0.21212121212121213,0.0,0.22727272727272727,0.45454545454545453,1,0.0,0.0,1.0,33.0
16995,7,1,1,0.18032786885245902,0.19672131147540983,0.0,0.22950819672131148,0.39344262295081966,0,0.0,0.0,1.0,30.3
16996,7,0,1,0.0625,0.25,0.0,0.3125,0.375,0,0.0,1.0,0.0,5.1
16997,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.35714285714285715,0.35714285714285715,0,0.0,1.0,0.0,5.4
16998,7,2,1,0.2857142857142857,0.0,0.0,0.42857142857142855,0.14285714285714285,1,1.0,0.0,0.0,2.0
16999,7,1,1,0.05714285714285714,0.17142857142857143,0.0,0.22857142857142856,0.5142857142857142,1,0.0,1.0,0.0,16.3
17000,7,0,1,0.0,0.18181818181818182,0.0,0.45454545454545453,0.36363636363636365,0,0.0,1.0,0.0,3.3
17001,7,0,1,0.2,0.1,0.0,0.4,0.3,0,1.0,0.0,0.0,10.4
17002,7,1,1,0.13513513513513514,0.16216216216216217,0.0,0.2972972972972973,0.40540540540540543,0,0.0,0.0,1.0,20.0
17003,7,0,1,0.09836065573770492,0.22950819672131148,0.0,0.26229508196721313,0.3770491803278688,2,0.0,0.0,1.0,29.3
17004,7,0,1,0.22580645161290322,0.12903225806451613,0.0,0.2903225806451613,0.3548387096774194,0,0.0,1.0,0.0,12.4
17005,7,0,1,0.1,0.15,0.0,0.25,0.5,0,0.0,1.0,0.0,8.6
17006,7,0,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0,1.0,0.0,0.0,14.6
17007,7,0,1,0.10714285714285714,0.17857142857142858,0.0,0.2857142857142857,0.42857142857142855,0,0.0,1.0,0.0,11.9
17008,7,0,1,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.6
17009,7,0,1,0.14285714285714285,0.1746031746031746,0.0,0.23809523809523808,0.4444444444444444,0,0.0,0.0,1.0,32.6
17010,7,1,1,0.15942028985507245,0.21739130434782608,0.0,0.2028985507246377,0.4057971014492754,1,0.0,0.0,1.0,32.9
17011,7,1,1,0.046511627906976744,0.16279069767441862,0.0,0.32558139534883723,0.46511627906976744,0,0.0,0.0,1.0,20.3
17012,7,0,1,0.06060606060606061,0.21212121212121213,0.0,0.2878787878787879,0.4090909090909091,2,0.0,0.0,1.0,30.6
17013,7,0,1,0.1,0.5,0.0,0.3,0.1,0,1.0,0.0,0.0,5.7
17014,7,0,1,0.0625,0.16666666666666666,0.0,0.3541666666666667,0.4166666666666667,0,0.0,0.0,1.0,21.8
17015,7,1,1,0.02,0.26,0.0,0.26,0.46,0,0.0,0.0,1.0,23.8
17016,7,2,1,0.08403361344537816,0.13445378151260504,0.0,0.3949579831932773,0.3865546218487395,0,0.0,0.0,1.0,57.2
17017,7,0,1,0.09615384615384616,0.17307692307692307,0.0,0.28846153846153844,0.40384615384615385,2,0.0,0.0,1.0,23.5
17018,7,2,1,0.0625,0.14583333333333334,0.0,0.2916666666666667,0.5,0,0.0,0.0,1.0,21.9
17019,7,2,1,0.05263157894736842,0.15789473684210525,0.0,0.42105263157894735,0.3684210526315789,0,0.0,1.0,0.0,5.4
17020,7,1,1,0.12307692307692308,0.2153846153846154,0.0,0.26153846153846155,0.4,0,0.0,0.0,1.0,32.5
17021,7,0,1,0.125,0.20833333333333334,0.0,0.25,0.4166666666666667,0,0.0,1.0,0.0,10.2
17022,7,0,1,0.13043478260869565,0.17391304347826086,0.0,0.30434782608695654,0.391304347826087,0,0.0,1.0,0.0,9.3
17023,7,1,1,0.07142857142857142,0.10714285714285714,0.0,0.32142857142857145,0.5,0,0.0,1.0,0.0,10.9
17024,7,0,1,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,-2.1
17025,7,0,1,0.26666666666666666,0.06666666666666667,0.0,0.2,0.4666666666666667,0,0.0,1.0,0.0,7.1
17026,7,2,1,0.21212121212121213,0.12121212121212122,0.0,0.30303030303030304,0.36363636363636365,0,0.0,1.0,0.0,15.0
17027,7,1,1,0.07407407407407407,0.25925925925925924,0.0,0.25925925925925924,0.4074074074074074,0,0.0,1.0,0.0,11.2
17028,7,2,1,0.10869565217391304,0.17391304347826086,0.0,0.2608695652173913,0.45652173913043476,0,0.0,0.0,1.0,20.8
17029,7,2,1,0.09183673469387756,0.15306122448979592,0.0,0.2857142857142857,0.45918367346938777,1,0.0,0.0,1.0,46.1
17030,7,1,1,0.11538461538461539,0.3076923076923077,0.0,0.19230769230769232,0.38461538461538464,0,0.0,1.0,0.0,11.5
17031,7,0,1,0.1,0.1,0.0,0.275,0.525,0,0.0,0.0,1.0,16.5
17032,7,0,1,0.0,0.22727272727272727,0.0,0.2727272727272727,0.5,0,0.0,1.0,0.0,9.7
17033,7,2,1,0.041666666666666664,0.16666666666666666,0.0,0.375,0.3958333333333333,1,0.0,0.0,1.0,22.1
17034,7,2,1,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0,0.0,1.0,0.0,5.0
17035,7,0,1,0.08,0.2,0.0,0.28,0.44,0,0.0,1.0,0.0,12.9
17036,7,0,1,0.14285714285714285,0.22857142857142856,0.0,0.3142857142857143,0.3142857142857143,0,0.0,1.0,0.0,16.7
17037,7,0,1,0.025,0.225,0.0,0.325,0.425,0,0.0,0.0,1.0,20.6
17038,7,0,1,0.15384615384615385,0.20512820512820512,0.0,0.20512820512820512,0.4358974358974359,0,0.0,0.0,1.0,15.9
17039,7,0,1,0.06666666666666667,0.23333333333333334,0.0,0.16666666666666666,0.5,1,0.0,1.0,0.0,17.7
17040,7,0,1,0.0,0.18518518518518517,0.0,0.2962962962962963,0.5185185185185185,0,0.0,1.0,0.0,11.4
17041,7,0,1,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0,0.0,1.0,0.0,11.1
17042,7,1,1,0.125,0.1625,0.0,0.2625,0.4375,1,0.0,0.0,1.0,36.5
17043,7,0,1,0.09375,0.1875,0.0,0.28125,0.4375,0,0.0,1.0,0.0,14.2
17044,7,2,1,0.046511627906976744,0.2558139534883721,0.0,0.2558139534883721,0.4418604651162791,0,0.0,0.0,1.0,19.6
17045,7,0,1,0.15384615384615385,0.15384615384615385,0.0,0.2692307692307692,0.4230769230769231,0,0.0,1.0,0.0,11.1
17046,7,0,1,0.04,0.24,0.0,0.24,0.48,0,0.0,1.0,0.0,8.4
17047,7,0,1,0.10204081632653061,0.14285714285714285,0.02040816326530612,0.3469387755102041,0.3877551020408163,1,0.0,0.0,1.0,22.4
17048,7,2,1,0.12931034482758622,0.22413793103448276,0.0,0.20689655172413793,0.4396551724137931,0,0.0,0.0,1.0,58.7
17049,7,0,1,0.057692307692307696,0.17307692307692307,0.0,0.2692307692307692,0.5,0,0.0,0.0,1.0,10.8
17050,7,1,1,0.08620689655172414,0.1724137931034483,0.0,0.3103448275862069,0.39655172413793105,2,0.0,0.0,1.0,27.6
17051,7,1,1,0.07142857142857142,0.19047619047619047,0.0,0.2857142857142857,0.4523809523809524,0,0.0,0.0,1.0,39.5
17052,7,2,1,0.13636363636363635,0.13636363636363635,0.0,0.36363636363636365,0.36363636363636365,0,0.0,1.0,0.0,11.2
17053,7,0,1,0.06153846153846154,0.15384615384615385,0.0,0.3230769230769231,0.4461538461538462,1,0.0,0.0,1.0,30.1
17054,7,0,1,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0,1.0,0.0,0.0,1.9
17055,7,2,1,0.06451612903225806,0.0967741935483871,0.0,0.3225806451612903,0.5161290322580645,0,0.0,1.0,0.0,10.5
17056,7,0,1,0.058823529411764705,0.11764705882352941,0.0,0.23529411764705882,0.5294117647058824,1,0.0,1.0,0.0,4.5
17057,7,0,1,0.05263157894736842,0.21052631578947367,0.0,0.2631578947368421,0.42105263157894735,1,0.0,1.0,0.0,7.4
17058,7,0,1,0.16666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.4166666666666667,0,0.0,1.0,0.0,3.4
17059,7,2,1,0.045454545454545456,0.2727272727272727,0.0,0.22727272727272727,0.45454545454545453,0,0.0,1.0,0.0,7.1
17060,7,1,1,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0,1.0,0.0,0.0,4.3
17061,7,0,1,0.02631578947368421,0.15789473684210525,0.0,0.34210526315789475,0.47368421052631576,0,0.0,0.0,1.0,17.5
17062,7,2,1,0.05,0.3,0.0,0.2,0.45,0,0.0,1.0,0.0,6.9
17063,7,0,1,0.15,0.2,0.0,0.3,0.35,0,0.0,1.0,0.0,8.1
17064,7,0,1,0.11764705882352941,0.11764705882352941,0.0,0.29411764705882354,0.47058823529411764,0,0.0,1.0,0.0,10.3
17065,7,2,1,0.06666666666666667,0.2222222222222222,0.0,0.24444444444444444,0.4444444444444444,1,0.0,0.0,1.0,18.8
17066,7,0,1,0.11538461538461539,0.15384615384615385,0.0,0.3076923076923077,0.4230769230769231,0,0.0,1.0,0.0,9.8
17067,7,2,1,0.045454545454545456,0.22727272727272727,0.0,0.22727272727272727,0.5,0,0.0,1.0,0.0,9.9
17068,7,0,1,0.14893617021276595,0.2127659574468085,0.0,0.19148936170212766,0.44680851063829785,0,0.0,0.0,1.0,22.7
17069,7,0,1,0.125,0.20833333333333334,0.0,0.2916666666666667,0.375,0,0.0,1.0,0.0,9.0
17070,7,1,1,0.10526315789473684,0.21052631578947367,0.0,0.2631578947368421,0.40350877192982454,1,0.0,0.0,1.0,28.0
17071,7,0,1,0.23529411764705882,0.08823529411764706,0.0,0.29411764705882354,0.38235294117647056,0,0.0,1.0,0.0,14.1
17072,7,0,1,0.12195121951219512,0.17073170731707318,0.0,0.2926829268292683,0.4146341463414634,0,0.0,0.0,1.0,17.9
17073,7,2,1,0.058823529411764705,0.17647058823529413,0.0,0.3235294117647059,0.35294117647058826,3,0.0,1.0,0.0,16.5
17074,7,0,1,0.0,0.2857142857142857,0.0,0.19047619047619047,0.42857142857142855,2,0.0,1.0,0.0,6.4
17075,7,0,1,0.125,0.125,0.0,0.25,0.5,0,0.0,1.0,0.0,9.8
17076,7,0,1,0.05555555555555555,0.2222222222222222,0.0,0.25,0.4444444444444444,2,0.0,0.0,1.0,34.1
17077,7,1,1,0.05714285714285714,0.22857142857142856,0.0,0.2571428571428571,0.45714285714285713,0,0.0,1.0,0.0,16.8
17078,7,0,1,0.043478260869565216,0.30434782608695654,0.0,0.2608695652173913,0.391304347826087,0,0.0,1.0,0.0,10.7
17079,7,0,1,0.05263157894736842,0.15789473684210525,0.0,0.2894736842105263,0.5,0,0.0,0.0,1.0,16.4
17080,7,1,1,0.21739130434782608,0.2608695652173913,0.0,0.2608695652173913,0.2608695652173913,0,0.0,1.0,0.0,10.1
17081,7,0,1,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.23529411764705882,0,0.0,1.0,0.0,9.5
17082,7,1,1,0.08333333333333333,0.25,0.0,0.125,0.5416666666666666,0,0.0,1.0,0.0,9.6
17083,7,0,1,0.044444444444444446,0.24444444444444444,0.0,0.26666666666666666,0.4444444444444444,0,0.0,0.0,1.0,17.3
17084,7,1,1,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,7.3
17085,7,1,1,0.23809523809523808,0.23809523809523808,0.0,0.19047619047619047,0.3333333333333333,0,0.0,1.0,0.0,10.6
17086,7,2,1,0.03333333333333333,0.23333333333333334,0.0,0.26666666666666666,0.4666666666666667,0,0.0,1.0,0.0,10.7
17087,7,0,1,0.11428571428571428,0.17142857142857143,0.0,0.2857142857142857,0.42857142857142855,0,0.0,1.0,0.0,17.5
17088,7,1,1,0.046511627906976744,0.20930232558139536,0.0,0.2558139534883721,0.4883720930232558,0,0.0,0.0,1.0,19.2
17089,7,1,1,0.07407407407407407,0.1111111111111111,0.0,0.2962962962962963,0.5185185185185185,0,0.0,0.0,1.0,23.9
17090,7,0,1,0.03773584905660377,0.24528301886792453,0.0,0.20754716981132076,0.5094339622641509,0,0.0,0.0,1.0,23.2
17091,7,2,1,0.12048192771084337,0.18072289156626506,0.0,0.2891566265060241,0.40963855421686746,0,0.0,0.0,1.0,39.8
17092,7,0,1,0.13043478260869565,0.13043478260869565,0.0,0.34782608695652173,0.391304347826087,0,0.0,1.0,0.0,9.5
17093,7,0,1,0.13725490196078433,0.27450980392156865,0.0,0.1568627450980392,0.43137254901960786,0,0.0,0.0,1.0,26.1
17094,7,0,1,0.09375,0.1875,0.0,0.25,0.46875,0,0.0,1.0,0.0,13.1
17095,7,1,1,0.10204081632653061,0.16326530612244897,0.0,0.24489795918367346,0.46938775510204084,1,0.0,0.0,1.0,22.3
17096,7,1,1,0.09090909090909091,0.09090909090909091,0.0,0.4090909090909091,0.4090909090909091,0,0.0,1.0,0.0,7.6
17097,7,1,1,0.08,0.12,0.0,0.28,0.52,0,0.0,0.0,1.0,22.2
17098,7,2,1,0.04878048780487805,0.17073170731707318,0.0,0.34146341463414637,0.3902439024390244,2,0.0,0.0,1.0,19.7
17099,7,0,1,0.08695652173913043,0.21739130434782608,0.0,0.2608695652173913,0.43478260869565216,0,0.0,1.0,0.0,9.1
17100,7,0,1,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.21212121212121213,0.36363636363636365,2,0.0,1.0,0.0,14.9
17101,7,2,1,0.16,0.2,0.0,0.32,0.32,0,0.0,1.0,0.0,10.1
17102,7,2,1,0.04310344827586207,0.1724137931034483,0.0,0.3103448275862069,0.46551724137931033,1,0.0,0.0,1.0,55.8
17103,7,0,1,0.0,0.23076923076923078,0.0,0.2692307692307692,0.46153846153846156,1,0.0,1.0,0.0,10.0
17104,7,0,1,0.17073170731707318,0.14634146341463414,0.0,0.24390243902439024,0.43902439024390244,0,0.0,0.0,1.0,19.7
17105,7,1,1,0.08333333333333333,0.1527777777777778,0.0,0.2777777777777778,0.4861111111111111,0,0.0,0.0,1.0,34.1
17106,7,2,1,0.04,0.28,0.0,0.16,0.48,1,0.0,1.0,0.0,12.2
17107,7,0,1,0.08333333333333333,0.16666666666666666,0.011904761904761904,0.23809523809523808,0.5,1,0.0,0.0,1.0,40.2
17108,7,1,1,0.125,0.125,0.0,0.375,0.375,0,1.0,0.0,0.0,1.4
17109,7,0,1,0.09473684210526316,0.23157894736842105,0.0,0.2,0.45263157894736844,2,0.0,0.0,1.0,43.9
17110,7,0,1,0.25,0.16666666666666666,0.0,0.25,0.3333333333333333,0,0.0,1.0,0.0,5.0
17111,7,0,1,0.15789473684210525,0.10526315789473684,0.0,0.3157894736842105,0.3684210526315789,1,0.0,1.0,0.0,9.1
17112,7,0,1,0.15789473684210525,0.07894736842105263,0.0,0.34210526315789475,0.42105263157894735,0,0.0,0.0,1.0,16.0
17113,7,0,1,0.04081632653061224,0.20408163265306123,0.0,0.24489795918367346,0.4897959183673469,1,0.0,0.0,1.0,11.8
17114,7,0,1,0.043478260869565216,0.17391304347826086,0.0,0.30434782608695654,0.391304347826087,2,0.0,1.0,0.0,9.7
17115,7,0,1,0.2631578947368421,0.10526315789473684,0.0,0.3684210526315789,0.2631578947368421,0,0.0,1.0,0.0,6.9
17116,7,2,1,0.0967741935483871,0.1935483870967742,0.0,0.20967741935483872,0.4838709677419355,1,0.0,0.0,1.0,28.2
17117,7,2,1,0.13636363636363635,0.18181818181818182,0.0,0.3181818181818182,0.36363636363636365,0,0.0,1.0,0.0,11.4
17118,7,1,1,0.11538461538461539,0.3076923076923077,0.0,0.19230769230769232,0.3076923076923077,2,0.0,1.0,0.0,14.2
17119,7,0,1,0.13513513513513514,0.14864864864864866,0.0,0.25675675675675674,0.44594594594594594,1,0.0,0.0,1.0,34.1
17120,7,0,1,0.06818181818181818,0.17045454545454544,0.0,0.29545454545454547,0.45454545454545453,1,0.0,0.0,1.0,41.1
17121,7,0,1,0.09302325581395349,0.32558139534883723,0.0,0.23255813953488372,0.3488372093023256,0,0.0,0.0,1.0,22.1
17122,7,1,1,0.09210526315789473,0.18421052631578946,0.0,0.2631578947368421,0.4605263157894737,0,0.0,0.0,1.0,36.0
17123,7,1,1,0.12962962962962962,0.16666666666666666,0.0,0.25925925925925924,0.4444444444444444,0,0.0,0.0,1.0,25.3
17124,7,2,1,0.10476190476190476,0.1523809523809524,0.0,0.22857142857142856,0.5047619047619047,1,0.0,0.0,1.0,49.4
17125,7,2,1,0.12903225806451613,0.12903225806451613,0.0,0.2903225806451613,0.45161290322580644,0,0.0,1.0,0.0,13.5
17126,7,1,1,0.10294117647058823,0.22058823529411764,0.0,0.23529411764705882,0.4411764705882353,0,0.0,0.0,1.0,33.3
17127,7,0,1,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.25,0.5,0,0.0,1.0,0.0,8.8
17128,7,1,1,0.16666666666666666,0.20833333333333334,0.0,0.2916666666666667,0.3333333333333333,0,0.0,1.0,0.0,9.4
17129,7,0,1,0.10714285714285714,0.25,0.0,0.10714285714285714,0.5357142857142857,0,0.0,1.0,0.0,9.6
17130,7,1,1,0.0625,0.0625,0.0,0.4375,0.4375,0,0.0,1.0,0.0,8.3
17131,7,1,1,0.0625,0.25,0.0,0.25,0.4375,0,0.0,1.0,0.0,4.5
17132,7,2,1,0.08888888888888889,0.06666666666666667,0.0,0.26666666666666666,0.5777777777777777,0,0.0,0.0,1.0,17.7
17133,7,1,1,0.1276595744680851,0.1702127659574468,0.0,0.1702127659574468,0.5319148936170213,0,0.0,0.0,1.0,21.8
17134,7,1,1,0.1282051282051282,0.20512820512820512,0.0,0.2564102564102564,0.41025641025641024,0,0.0,0.0,1.0,17.4
17135,7,2,1,0.2,0.28,0.0,0.16,0.36,0,0.0,1.0,0.0,11.6
17136,7,2,1,0.125,0.125,0.0,0.3125,0.4375,0,0.0,1.0,0.0,5.7
17137,7,0,1,0.14285714285714285,0.21428571428571427,0.0,0.17857142857142858,0.4642857142857143,0,0.0,1.0,0.0,11.9
17138,7,2,1,0.07317073170731707,0.2926829268292683,0.0,0.21951219512195122,0.34146341463414637,3,0.0,0.0,1.0,18.2
17139,7,0,1,0.14285714285714285,0.09523809523809523,0.0,0.3333333333333333,0.42857142857142855,0,0.0,1.0,0.0,9.7
17140,7,1,1,0.05263157894736842,0.15789473684210525,0.0,0.42105263157894735,0.3684210526315789,0,0.0,1.0,0.0,5.9
17141,7,0,1,0.1111111111111111,0.2222222222222222,0.0,0.2777777777777778,0.3888888888888889,0,0.0,1.0,0.0,11.6
17142,7,2,1,0.15151515151515152,0.09090909090909091,0.0,0.30303030303030304,0.45454545454545453,0,0.0,1.0,0.0,15.0
17143,7,0,1,0.1,0.2,0.0,0.26666666666666666,0.4,1,0.0,1.0,0.0,11.3
17144,7,0,1,0.10144927536231885,0.14492753623188406,0.0,0.2898550724637681,0.4492753623188406,1,0.0,0.0,1.0,31.9
17145,7,0,1,0.17391304347826086,0.13043478260869565,0.0,0.2608695652173913,0.43478260869565216,0,0.0,1.0,0.0,8.3
17146,7,0,1,0.22727272727272727,0.18181818181818182,0.0,0.22727272727272727,0.36363636363636365,0,0.0,1.0,0.0,14.6
17147,7,2,1,0.057971014492753624,0.2608695652173913,0.0,0.2608695652173913,0.42028985507246375,0,0.0,0.0,1.0,33.2
17148,7,2,1,0.10869565217391304,0.1956521739130435,0.0,0.2391304347826087,0.43478260869565216,1,0.0,0.0,1.0,20.9
17149,7,2,1,0.125,0.16666666666666666,0.0,0.2916666666666667,0.4166666666666667,0,0.0,0.0,1.0,22.2
17150,7,0,1,0.23809523809523808,0.14285714285714285,0.0,0.2857142857142857,0.3333333333333333,0,0.0,1.0,0.0,9.7
17151,7,2,1,0.16666666666666666,0.05555555555555555,0.0,0.2777777777777778,0.5,0,0.0,1.0,0.0,5.4
17152,7,2,1,0.07017543859649122,0.20175438596491227,0.0,0.2807017543859649,0.4298245614035088,2,0.0,0.0,1.0,54.4
17153,7,1,1,0.15151515151515152,0.18181818181818182,0.0,0.21212121212121213,0.42424242424242425,1,0.0,1.0,0.0,13.2
17154,7,0,1,0.06666666666666667,0.3333333333333333,0.0,0.13333333333333333,0.4666666666666667,0,0.0,1.0,0.0,5.9
17155,7,2,1,0.07142857142857142,0.16666666666666666,0.0,0.30952380952380953,0.4523809523809524,0,0.0,0.0,1.0,20.4
17156,7,1,1,0.12244897959183673,0.10204081632653061,0.0,0.2653061224489796,0.5102040816326531,0,0.0,0.0,1.0,20.9
17157,7,1,1,0.08,0.04,0.0,0.36,0.52,0,0.0,1.0,0.0,8.8
17158,7,0,1,0.0,0.4,0.0,0.2,0.4,0,1.0,0.0,0.0,5.7
17159,7,0,1,0.19047619047619047,0.14285714285714285,0.0,0.23809523809523808,0.42857142857142855,0,0.0,1.0,0.0,10.6
17160,7,1,1,0.09210526315789473,0.2236842105263158,0.0,0.2631578947368421,0.42105263157894735,0,0.0,0.0,1.0,36.9
17161,7,2,1,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384,0,0.0,1.0,0.0,2.8
17162,7,2,1,0.034482758620689655,0.20689655172413793,0.0,0.27586206896551724,0.4482758620689655,1,0.0,1.0,0.0,13.2
17163,7,1,1,0.07272727272727272,0.12727272727272726,0.0,0.2727272727272727,0.5272727272727272,0,0.0,0.0,1.0,24.7
17164,7,0,1,0.13043478260869565,0.15217391304347827,0.021739130434782608,0.30434782608695654,0.41304347826086957,0,0.0,0.0,1.0,21.7
17165,7,0,1,0.1,0.2,0.0,0.22,0.46,1,0.0,0.0,1.0,22.7
17166,7,2,1,0.029411764705882353,0.23529411764705882,0.0,0.23529411764705882,0.47058823529411764,1,0.0,1.0,0.0,15.6
17167,7,1,1,0.08163265306122448,0.22448979591836735,0.0,0.22448979591836735,0.4489795918367347,1,0.0,0.0,1.0,23.8
17168,7,0,1,0.08695652173913043,0.17391304347826086,0.0,0.2608695652173913,0.4782608695652174,0,0.0,1.0,0.0,8.1
17169,7,0,1,0.17777777777777778,0.17777777777777778,0.0,0.24444444444444444,0.4,0,0.0,0.0,1.0,21.5
17170,7,1,1,0.0851063829787234,0.1702127659574468,0.0,0.2553191489361702,0.46808510638297873,1,0.0,0.0,1.0,20.4
17171,7,1,1,0.061224489795918366,0.2653061224489796,0.02040816326530612,0.22448979591836735,0.3877551020408163,3,0.0,0.0,1.0,10.6
17172,7,0,1,0.1746031746031746,0.09523809523809523,0.0,0.30158730158730157,0.42857142857142855,0,0.0,0.0,1.0,28.7
17173,7,0,1,0.15384615384615385,0.24615384615384617,0.0,0.18461538461538463,0.4153846153846154,0,0.0,0.0,1.0,30.5
