essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score
4133,2,4.0,1,0.11451612903225807,0.20806451612903226,0.0,0.22741935483870968,0.4467741935483871,2,0.0,0.0,1.0,307.8,0,0
4134,2,4.0,1,0.1433628318584071,0.24955752212389382,0.0,0.1911504424778761,0.4,9,0.0,0.0,1.0,70.0,0,0
4135,2,2.0,1,0.0938337801608579,0.2037533512064343,0.0,0.2064343163538874,0.4959785522788204,0,0.0,0.0,1.0,90.2,0,0
4136,2,2.0,1,0.14189189189189189,0.16891891891891891,0.0,0.24324324324324326,0.4391891891891892,1,0.0,0.0,1.0,71.0,0,0
4137,2,4.0,1,0.12077294685990338,0.24516908212560387,0.0,0.20893719806763286,0.4214975845410628,3,0.0,0.0,1.0,208.4,0,0
4138,2,4.0,1,0.14396887159533073,0.19649805447470817,0.0,0.21206225680933852,0.4474708171206226,0,0.0,0.0,1.0,255.0,0,0
4139,2,4.0,1,0.12254901960784313,0.2867647058823529,0.0,0.16911764705882354,0.4215686274509804,0,0.0,0.0,1.0,205.4,0,0
4140,2,2.0,1,0.13559322033898305,0.21468926553672316,0.0,0.2598870056497175,0.3898305084745763,0,0.0,0.0,1.0,86.1,0,0
4141,2,5.0,1,0.14748784440842788,0.22852512155591573,0.0,0.23500810372771475,0.3889789303079417,0,0.0,0.0,1.0,308.5,1,0
4142,2,4.0,1,0.16037735849056603,0.20125786163522014,0.0,0.22327044025157233,0.41509433962264153,0,0.0,0.0,1.0,157.3,0,0
4143,2,3.0,1,0.112565445026178,0.22251308900523561,0.0,0.23298429319371727,0.4319371727748691,0,0.0,0.0,1.0,37.2,0,0
4144,2,4.0,1,0.14502164502164502,0.24458874458874458,0.0,0.20995670995670995,0.3874458874458874,6,0.0,0.0,1.0,115.6,0,0
4145,2,4.0,1,0.1323283082077052,0.24288107202680068,0.0,0.18257956448911222,0.44221105527638194,0,0.0,0.0,1.0,298.7,0,0
4146,2,3.0,1,0.11557788944723618,0.2135678391959799,0.0,0.23366834170854273,0.43467336683417085,1,0.0,0.0,1.0,197.4,0,0
4147,2,4.0,1,0.16605166051660517,0.2140221402214022,0.0,0.2177121771217712,0.39114391143911437,3,0.0,0.5,0.5,67.5,0,0
4148,2,4.0,1,0.1244343891402715,0.2239819004524887,0.0,0.23755656108597284,0.41402714932126694,0,0.0,0.0,1.0,221.4,0,0
4149,2,3.0,1,0.13283208020050125,0.20300751879699247,0.0,0.23057644110275688,0.42606516290726815,3,0.0,0.0,1.0,64.4,0,0
4150,2,3.0,1,0.11619718309859155,0.21830985915492956,0.0,0.20774647887323944,0.45774647887323944,0,0.0,0.0,1.0,140.3,0,0
4151,2,3.0,1,0.11659192825112108,0.2556053811659193,0.0,0.21973094170403587,0.4080717488789238,0,0.0,0.0,1.0,111.3,0,0
4152,2,3.0,1,0.0931174089068826,0.21862348178137653,0.0,0.1902834008097166,0.4817813765182186,4,0.0,0.0,1.0,39.3,0,0
4153,2,3.0,1,0.13703703703703704,0.15185185185185185,0.0,0.25925925925925924,0.4444444444444444,2,0.0,0.0,1.0,132.1,0,0
4154,2,4.0,1,0.12634408602150538,0.22043010752688172,0.0,0.20161290322580644,0.43548387096774194,6,0.0,0.0,1.0,185.0,0,0
4155,2,3.0,1,0.17194570135746606,0.2669683257918552,0.0,0.21266968325791855,0.34841628959276016,0,0.0,0.0,1.0,35.5,0,0
4156,2,3.0,1,0.14122137404580154,0.21755725190839695,0.0,0.22519083969465647,0.41603053435114506,0,0.0,0.0,1.0,65.0,0,0
4157,2,4.0,1,0.16608996539792387,0.1695501730103806,0.0,0.1972318339100346,0.46366782006920415,1,0.0,0.0,1.0,142.7,0,0
4158,2,4.0,1,0.15074309978768577,0.18259023354564755,0.0021231422505307855,0.2229299363057325,0.4394904458598726,2,0.0,0.5,0.5,116.6,0,0
4159,2,3.0,1,0.12195121951219512,0.24390243902439024,0.0,0.1951219512195122,0.424390243902439,3,0.0,0.0,1.0,102.1,0,0
4160,2,3.0,1,0.12311015118790497,0.2267818574514039,0.0,0.2159827213822894,0.4298056155507559,2,0.0,0.5,0.5,44.4,0,0
4161,2,3.0,1,0.10245901639344263,0.2459016393442623,0.0,0.22540983606557377,0.4262295081967213,0,0.0,0.0,1.0,122.6,0,0
4162,2,5.0,1,0.1347248576850095,0.2618595825426945,0.0,0.1859582542694497,0.4098671726755218,4,0.0,0.0,1.0,88.8,1,0
4163,2,3.0,1,0.11494252873563218,0.22988505747126436,0.0,0.1896551724137931,0.46551724137931033,0,0.0,0.0,1.0,86.1,0,0
4164,2,3.0,1,0.11864406779661017,0.23728813559322035,0.0,0.211864406779661,0.4322033898305085,0,0.0,0.0,1.0,173.0,0,0
4165,2,5.0,1,0.11247803163444639,0.23374340949033393,0.0,0.23022847100175747,0.4235500878734622,0,0.0,0.0,1.0,142.8,1,0
4166,2,3.0,1,0.12,0.216,0.0,0.19733333333333333,0.464,1,0.0,0.0,1.0,186.1,0,0
4167,2,3.0,1,0.12962962962962962,0.1574074074074074,0.0,0.25462962962962965,0.4583333333333333,0,0.0,0.5,0.5,52.0,0,0
4168,2,4.0,1,0.1443661971830986,0.18309859154929578,0.0,0.21830985915492956,0.45422535211267606,0,0.0,0.0,1.0,141.1,0,0
4169,2,4.0,1,0.14375,0.2375,0.0,0.19583333333333333,0.4166666666666667,3,0.0,0.0,1.0,239.5,0,0
4170,2,3.0,1,0.14596273291925466,0.2204968944099379,0.0,0.2267080745341615,0.40372670807453415,1,0.0,0.0,1.0,157.3,0,0
4171,2,4.0,1,0.15535714285714286,0.21785714285714286,0.0,0.19107142857142856,0.4303571428571429,3,0.0,0.0,1.0,279.2,0,0
4172,2,4.0,1,0.1315240083507307,0.22964509394572025,0.0,0.21711899791231734,0.4175365344467641,2,0.0,0.0,1.0,238.5,0,0
4173,2,3.0,1,0.11550151975683891,0.22796352583586627,0.0,0.2796352583586626,0.3738601823708207,1,0.0,0.0,1.0,163.0,0,0
4174,2,4.0,1,0.14102564102564102,0.19230769230769232,0.0,0.2378917378917379,0.4230769230769231,4,0.0,0.0,1.0,349.0,0,0
4175,2,3.0,1,0.15140845070422534,0.25,0.0,0.2112676056338028,0.38380281690140844,1,0.0,0.0,1.0,71.2,0,0
4176,2,5.0,1,0.14475431606905712,0.21248339973439576,0.0,0.22841965471447542,0.4050464807436919,7,0.0,0.0,1.0,375.8,1,0
4177,2,4.0,1,0.13035714285714287,0.24464285714285713,0.0,0.19464285714285715,0.42857142857142855,1,0.0,0.0,1.0,140.8,0,0
4178,2,4.0,1,0.15968586387434555,0.18848167539267016,0.0,0.2486910994764398,0.4031413612565445,0,0.0,0.0,1.0,61.3,0,0
4179,2,3.0,1,0.12418300653594772,0.18627450980392157,0.0,0.22549019607843138,0.46078431372549017,1,0.0,0.0,1.0,151.2,0,0
4180,2,4.0,1,0.14645308924485126,0.2036613272311213,0.0,0.2334096109839817,0.41418764302059496,1,0.0,0.0,1.0,218.0,0,0
4181,2,3.0,1,0.11494252873563218,0.2222222222222222,0.0,0.18007662835249041,0.4827586206896552,0,0.0,0.0,1.0,129.0,0,0
4182,2,4.0,1,0.13681592039800994,0.17412935323383086,0.0,0.23134328358208955,0.4527363184079602,2,0.0,0.0,1.0,198.4,0,0
4183,2,4.0,1,0.15384615384615385,0.19476268412438624,0.0,0.2635024549918167,0.3862520458265139,1,0.0,0.6,0.4,61.0,0,0
4184,2,3.0,1,0.14325068870523416,0.2727272727272727,0.0,0.19559228650137742,0.3884297520661157,0,0.0,0.0,1.0,58.9,0,0
4185,2,4.0,1,0.09363957597173145,0.24911660777385158,0.0,0.2049469964664311,0.450530035335689,1,0.0,0.0,1.0,282.5,0,0
4186,2,3.0,1,0.1353211009174312,0.19495412844036697,0.0,0.24541284403669725,0.42201834862385323,1,0.0,0.0,1.0,71.7,0,0
4187,2,3.0,1,0.13732394366197184,0.21830985915492956,0.0,0.22887323943661972,0.40492957746478875,3,0.0,0.5,0.5,34.1,0,0
4188,2,3.0,1,0.12834224598930483,0.20053475935828877,0.0,0.24866310160427807,0.4197860962566845,1,0.0,0.0,1.0,24.1,0,0
4189,2,3.0,1,0.11023622047244094,0.16929133858267717,0.0,0.2125984251968504,0.5078740157480315,0,0.0,0.0,1.0,124.6,0,0
4190,2,4.0,1,0.14657210401891252,0.2364066193853428,0.0,0.2127659574468085,0.39952718676122934,2,0.5,0.0,0.5,105.1,0,0
4191,2,2.0,1,0.11711711711711711,0.18018018018018017,0.0,0.25225225225225223,0.45045045045045046,0,0.0,0.0,1.0,53.1,0,0
4192,2,4.0,1,0.13218390804597702,0.1867816091954023,0.0,0.22413793103448276,0.45689655172413796,0,0.0,0.0,1.0,173.6,0,0
4193,2,3.0,1,0.1506276150627615,0.2510460251046025,0.0,0.20920502092050208,0.3891213389121339,0,0.0,0.0,1.0,119.6,0,0
4194,2,4.0,1,0.12472160356347439,0.24721603563474387,0.0022271714922048997,0.18485523385300667,0.42538975501113585,8,0.0,0.0,1.0,225.3,0,0
4195,2,4.0,1,0.15500945179584122,0.24007561436672967,0.0,0.2060491493383743,0.3931947069943289,3,0.0,0.0,1.0,264.0,0,0
4196,2,3.0,1,0.12935323383084577,0.2810945273631841,0.0,0.17661691542288557,0.40298507462686567,4,0.0,0.0,1.0,100.6,0,0
4197,2,3.0,1,0.1360824742268041,0.15670103092783505,0.0,0.24536082474226803,0.4536082474226804,4,0.0,0.0,1.0,238.5,0,0
4198,2,4.0,1,0.13370473537604458,0.28133704735376047,0.0,0.20334261838440112,0.3732590529247911,3,0.0,0.0,1.0,179.7,0,0
4199,2,4.0,1,0.15087040618955513,0.25338491295938104,0.0019342359767891683,0.14893617021276595,0.44680851063829785,0,0.0,0.0,1.0,129.3,0,0
4200,2,2.0,1,0.16666666666666666,0.18181818181818182,0.0,0.25757575757575757,0.3939393939393939,0,0.0,0.5,0.5,30.4,0,0
4201,2,4.0,1,0.1650485436893204,0.2354368932038835,0.0,0.2111650485436893,0.3786407766990291,4,0.0,0.0,1.0,30.0,0,0
4202,2,5.0,1,0.1195840554592721,0.19410745233968804,0.0,0.24090121317157712,0.43674176776429807,5,0.0,0.0,1.0,288.5,1,0
4203,2,4.0,1,0.17078189300411523,0.23251028806584362,0.0,0.1748971193415638,0.4176954732510288,2,0.0,0.0,1.0,241.6,0,0
4204,2,3.0,1,0.14018691588785046,0.22429906542056074,0.0,0.21962616822429906,0.4158878504672897,0,0.0,0.0,1.0,106.4,0,0
4205,2,3.0,1,0.168,0.14666666666666667,0.0,0.25333333333333335,0.42933333333333334,1,0.0,0.0,1.0,185.4,0,0
4206,2,3.0,1,0.14,0.2866666666666667,0.0,0.16666666666666666,0.4066666666666667,0,0.0,0.0,1.0,36.6,0,0
4207,2,3.0,1,0.08735632183908046,0.25517241379310346,0.0,0.19080459770114944,0.45977011494252873,3,0.0,0.0,1.0,214.9,0,0
4208,2,5.0,1,0.12738853503184713,0.29936305732484075,0.0,0.1449044585987261,0.42197452229299365,4,0.0,0.0,1.0,316.8,1,0
4209,2,4.0,1,0.1532258064516129,0.20766129032258066,0.0020161290322580645,0.2217741935483871,0.4153225806451613,1,0.0,0.0,1.0,246.8,0,0
4210,2,2.0,1,0.14925373134328357,0.12686567164179105,0.0,0.26865671641791045,0.4552238805970149,0,0.0,0.0,1.0,62.9,0,0
4211,2,2.0,1,0.10270270270270271,0.21621621621621623,0.0,0.2594594594594595,0.41621621621621624,1,0.0,0.0,1.0,44.3,0,0
4212,2,4.0,1,0.19292604501607716,0.19614147909967847,0.0,0.18971061093247588,0.40514469453376206,5,0.0,0.0,1.0,155.4,0,0
4213,2,4.0,1,0.15598885793871867,0.19220055710306408,0.0,0.22284122562674094,0.4233983286908078,2,0.0,0.0,1.0,179.4,0,0
4214,2,4.0,1,0.12938596491228072,0.2675438596491228,0.0,0.22149122807017543,0.3815789473684211,0,0.0,0.0,1.0,114.1,0,0
4215,2,4.0,1,0.06772908366533864,0.2350597609561753,0.0,0.20717131474103587,0.4900398406374502,0,0.0,0.0,1.0,122.8,0,0
4216,2,3.0,1,0.11801242236024845,0.16149068322981366,0.0,0.2236024844720497,0.4968944099378882,0,0.0,0.0,1.0,78.6,0,0
4217,2,6.0,1,0.12284069097888675,0.1967370441458733,0.0,0.2591170825335892,0.42034548944337813,1,0.0,0.0,1.0,520.3,1,0
4218,2,4.0,1,0.1078167115902965,0.1940700808625337,0.0,0.22641509433962265,0.46900269541778977,1,0.0,0.0,1.0,182.5,0,0
4219,2,5.0,1,0.15853658536585366,0.2,0.0,0.19878048780487806,0.4329268292682927,8,0.0,0.0,1.0,135.7,1,0
4220,2,4.0,1,0.16063348416289594,0.21040723981900453,0.0,0.18778280542986425,0.4411764705882353,0,0.0,0.0,1.0,219.0,0,0
4221,2,2.0,1,0.17105263157894737,0.13486842105263158,0.0,0.20723684210526316,0.4769736842105263,3,0.0,0.0,1.0,47.0,0,0
4222,2,4.0,1,0.11614730878186968,0.22662889518413598,0.00141643059490085,0.20254957507082152,0.4518413597733711,2,0.0,0.0,1.0,174.4,0,0
4223,2,3.0,1,0.17378048780487804,0.24390243902439024,0.0,0.2073170731707317,0.36585365853658536,3,0.0,0.0,1.0,21.8,0,0
4224,2,3.0,1,0.10067114093959731,0.20134228187919462,0.0,0.2483221476510067,0.4463087248322148,1,0.0,0.0,1.0,147.2,0,0
4225,2,3.0,1,0.12465753424657534,0.15342465753424658,0.0,0.2534246575342466,0.4506849315068493,13,0.0,0.0,1.0,361.7,0,0
4226,2,4.0,1,0.13474025974025974,0.25811688311688313,0.0016233766233766235,0.20616883116883117,0.3961038961038961,3,0.0,0.0,1.0,308.1,0,0
4227,2,4.0,1,0.15432098765432098,0.23148148148148148,0.0,0.18518518518518517,0.42592592592592593,1,0.0,0.0,1.0,162.0,0,0
4228,2,4.0,1,0.14322916666666666,0.265625,0.0,0.19791666666666666,0.3932291666666667,0,0.0,0.0,1.0,95.8,0,0
4229,2,4.0,1,0.16923076923076924,0.2153846153846154,0.003076923076923077,0.20307692307692307,0.4,4,0.0,0.0,1.0,162.6,0,0
4230,2,4.0,1,0.13565891472868216,0.19573643410852712,0.0,0.21511627906976744,0.4496124031007752,2,0.0,0.0,1.0,256.2,0,0
4231,2,2.0,1,0.12903225806451613,0.2,0.0,0.25806451612903225,0.4064516129032258,1,0.0,0.0,1.0,73.9,0,0
4232,2,4.0,1,0.1426086956521739,0.21043478260869566,0.0,0.23652173913043478,0.4052173913043478,3,0.0,0.5,0.5,142.9,0,0
4233,2,3.0,1,0.19915254237288135,0.2542372881355932,0.0,0.18220338983050846,0.3601694915254237,1,0.0,0.0,1.0,117.9,0,0
4234,2,3.0,1,0.15319148936170213,0.19148936170212766,0.0,0.2425531914893617,0.4085106382978723,1,0.0,0.0,1.0,115.1,0,0
4235,2,3.0,1,0.13818181818181818,0.21818181818181817,0.0,0.23272727272727273,0.4109090909090909,0,0.0,0.0,1.0,137.1,0,0
4236,2,2.0,1,0.09565217391304348,0.19130434782608696,0.0,0.21739130434782608,0.4956521739130435,0,0.0,0.0,1.0,54.3,0,0
4237,2,3.0,1,0.12608695652173912,0.20869565217391303,0.0,0.22608695652173913,0.4391304347826087,0,0.5,0.0,0.5,37.2,0,0
4238,2,3.0,1,0.12140575079872204,0.2523961661341853,0.0,0.20766773162939298,0.41533546325878595,1,0.0,0.0,1.0,49.4,0,0
4239,2,3.0,1,0.11082474226804123,0.23195876288659795,0.0,0.1958762886597938,0.45618556701030927,2,0.0,0.0,1.0,94.8,0,0
4240,2,2.0,1,0.13043478260869565,0.21739130434782608,0.0,0.2028985507246377,0.43478260869565216,2,0.0,0.0,1.0,68.2,0,0
4241,2,4.0,1,0.09523809523809523,0.23129251700680273,0.0,0.1921768707482993,0.47619047619047616,3,0.0,0.0,1.0,293.4,0,0
4242,2,3.0,1,0.11409395973154363,0.18456375838926176,0.0,0.2214765100671141,0.4798657718120805,0,0.0,0.0,1.0,147.1,0,0
4243,2,3.0,1,0.08214285714285714,0.2,0.0,0.18571428571428572,0.5285714285714286,1,0.0,0.0,1.0,43.8,0,0
4244,2,4.0,1,0.11529411764705882,0.23058823529411765,0.0,0.2235294117647059,0.4235294117647059,3,0.0,0.0,1.0,212.1,0,0
4245,2,2.0,1,0.12571428571428572,0.17142857142857143,0.0,0.22857142857142856,0.46285714285714286,2,0.0,0.3333333333333333,0.6666666666666666,27.2,0,0
4246,2,4.0,1,0.12266112266112267,0.18711018711018712,0.0,0.2681912681912682,0.41164241164241167,5,0.0,0.0,1.0,239.8,0,0
4247,2,2.0,1,0.16595744680851063,0.2127659574468085,0.0,0.22127659574468084,0.4,0,0.3333333333333333,0.0,0.6666666666666666,38.7,0,0
4248,2,4.0,1,0.1517412935323383,0.20398009950248755,0.0,0.21641791044776118,0.4228855721393035,2,0.0,0.0,1.0,199.2,0,0
4249,2,3.0,1,0.10432569974554708,0.19338422391857507,0.0,0.2595419847328244,0.43765903307888043,2,0.0,0.0,1.0,195.4,0,0
4250,2,5.0,1,0.1544461778471139,0.22932917316692666,0.0,0.20436817472698907,0.40873634945397813,2,0.0,0.0,1.0,320.4,1,0
4251,2,4.0,1,0.11290322580645161,0.22258064516129034,0.0,0.21935483870967742,0.43870967741935485,2,0.0,0.5,0.5,76.1,0,0
4252,2,4.0,1,0.12016293279022404,0.23625254582484725,0.0,0.18126272912423624,0.4480651731160896,7,0.0,0.0,1.0,244.2,0,0
4253,2,1.0,1,0.05701754385964912,0.2543859649122807,0.0,0.2149122807017544,0.47368421052631576,0,0.0,0.0,1.0,55.7,0,0
4254,2,4.0,1,0.14715025906735751,0.22383419689119172,0.0,0.21243523316062177,0.41658031088082903,0,0.0,0.0,1.0,481.4,0,0
4255,2,3.0,1,0.1415929203539823,0.16371681415929204,0.0,0.2743362831858407,0.42035398230088494,0,0.0,0.0,1.0,110.9,0,0
4256,2,3.0,1,0.10570824524312897,0.17758985200845667,0.0,0.22410147991543342,0.4883720930232558,2,0.0,0.0,1.0,233.2,0,0
4257,2,4.0,1,0.16317016317016317,0.22377622377622378,0.0,0.20046620046620048,0.41025641025641024,1,0.0,0.0,1.0,213.5,0,0
4258,2,2.0,1,0.1306532663316583,0.23618090452261306,0.0,0.18090452261306533,0.45226130653266333,0,0.0,0.0,1.0,95.9,0,0
4259,2,3.0,1,0.11780104712041885,0.2513089005235602,0.0,0.18324607329842932,0.4424083769633508,2,0.0,0.0,1.0,62.3,0,0
4260,2,3.0,1,0.12529550827423167,0.18203309692671396,0.0,0.2293144208037825,0.4562647754137116,3,0.0,0.0,1.0,209.2,0,0
4261,2,4.0,1,0.13355048859934854,0.24429967426710097,0.0,0.18729641693811075,0.43485342019543977,0,0.0,0.0,1.0,308.0,0,0
4262,2,4.0,1,0.11079545454545454,0.26988636363636365,0.0,0.21306818181818182,0.40625,0,0.0,0.0,1.0,88.0,0,0
4263,2,3.0,1,0.0924170616113744,0.1966824644549763,0.0,0.22511848341232227,0.48578199052132703,0,0.0,0.0,1.0,210.1,0,0
4264,2,2.0,1,0.16666666666666666,0.22380952380952382,0.0,0.19523809523809524,0.4142857142857143,0,0.0,0.0,1.0,101.5,0,0
4265,2,4.0,1,0.140625,0.21006944444444445,0.0,0.2222222222222222,0.4236111111111111,2,0.0,0.0,1.0,286.8,0,0
4266,2,3.0,1,0.12919896640826872,0.21705426356589147,0.0,0.1937984496124031,0.45478036175710596,2,0.0,0.0,1.0,27.4,0,0
4267,2,4.0,1,0.13606911447084233,0.2526997840172786,0.0,0.19870410367170627,0.408207343412527,2,0.0,0.0,1.0,232.7,0,0
4268,2,3.0,1,0.119533527696793,0.1924198250728863,0.0,0.2478134110787172,0.4402332361516035,0,0.0,0.0,1.0,169.9,0,0
4269,2,3.0,1,0.19306930693069307,0.2079207920792079,0.0,0.22772277227722773,0.36633663366336633,1,0.0,0.0,1.0,99.2,0,0
4270,2,3.0,1,0.15364583333333334,0.2109375,0.0,0.23177083333333334,0.4036458333333333,0,0.0,0.0,1.0,191.6,0,0
4271,2,4.0,1,0.11508951406649616,0.20460358056265984,0.0,0.20971867007672634,0.4629156010230179,3,0.0,0.0,1.0,193.0,0,0
4272,2,4.0,1,0.12934362934362933,0.2335907335907336,0.0,0.20656370656370657,0.4266409266409266,2,0.0,0.25,0.75,63.9,0,0
4273,2,3.0,1,0.13692946058091288,0.25311203319502074,0.0,0.24481327800829875,0.3651452282157676,0,0.0,0.0,1.0,118.1,0,0
4274,2,3.0,1,0.1360759493670886,0.189873417721519,0.0,0.21835443037974683,0.45569620253164556,0,0.0,0.0,1.0,155.7,0,0
4275,2,4.0,1,0.14035087719298245,0.20300751879699247,0.0,0.22055137844611528,0.43609022556390975,0,0.0,0.0,1.0,99.2,0,0
4276,2,4.0,1,0.13970588235294118,0.2610294117647059,0.0,0.21323529411764705,0.3860294117647059,0,0.0,0.0,1.0,136.4,0,0
4277,2,4.0,1,0.12128712871287128,0.20544554455445543,0.0,0.21782178217821782,0.44801980198019803,3,0.0,0.0,1.0,201.3,0,0
4278,2,4.0,1,0.10149253731343283,0.22686567164179106,0.0,0.1761194029850746,0.4925373134328358,1,0.0,0.0,1.0,82.6,0,0
4279,2,3.0,1,0.16712328767123288,0.2191780821917808,0.0,0.19726027397260273,0.4136986301369863,1,0.0,0.0,1.0,181.7,0,0
4280,2,3.0,1,0.12536443148688048,0.24198250728862974,0.0,0.19533527696793002,0.4314868804664723,2,0.0,0.0,1.0,169.9,0,0
4281,2,4.0,1,0.11088709677419355,0.21774193548387097,0.0,0.21774193548387097,0.4495967741935484,2,0.0,0.0,1.0,248.0,0,0
4282,2,3.0,1,0.17567567567567569,0.25225225225225223,0.0,0.22072072072072071,0.35135135135135137,0,0.0,0.0,1.0,54.7,0,0
4283,2,4.0,1,0.14957264957264957,0.25213675213675213,0.0,0.19444444444444445,0.3995726495726496,2,0.0,0.0,1.0,76.6,0,0
4284,2,2.0,1,0.14285714285714285,0.23214285714285715,0.0,0.25,0.375,0,0.0,0.0,1.0,27.2,0,0
