essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,pred_score,prompt_relevence,total_length
12320,5,0,0,2,2,3,2,2,1,1,2,1,4.6,0,12,23
12321,5,0,0,2,2,3,2,2,1,2,1,1,9.4,0,35,71
12322,5,0,0,2,2,3,2,2,1,1,4,1,6.2,0,6,10
12323,5,0,0,2,2,3,2,2,1,1,4,1,-1.9,0,2,6
12324,5,0,0,2,2,3,2,2,1,4,1,1,5.1,0,10,24
12325,5,1,0,3,2,3,2,2,1,1,2,1,4.6,0,18,60
12326,5,1,0,2,2,3,2,2,1,4,1,1,13.2,0,28,56
12327,5,0,0,2,2,3,2,2,1,4,1,1,9.9,0,8,19
12328,5,2,0,2,2,3,2,2,2,1,2,1,3.5,1,15,35
12329,5,3,0,2,2,3,2,2,1,4,4,4,5.6,1,41,61
12330,5,0,0,2,2,3,2,2,1,4,1,1,13.2,0,10,37
12331,5,0,0,2,2,3,2,2,1,4,1,1,9.6,0,14,28
12332,5,0,0,3,2,3,2,2,1,4,1,1,12.0,0,5,24
12333,5,0,0,2,2,3,2,2,1,1,2,1,4.9,0,10,27
12334,5,0,0,2,2,3,2,2,1,1,4,1,20.6,0,0,4
12335,5,1,0,2,2,3,2,2,1,4,1,1,3.5,0,14,31
12336,5,0,0,2,2,3,2,2,1,1,2,1,3.6,0,16,34
12337,5,1,0,2,2,3,2,2,1,4,1,1,6.2,0,6,15
12338,5,0,0,2,2,3,2,2,2,1,4,1,21.6,0,0,5
12339,5,0,0,2,2,3,2,2,1,4,1,1,5.1,0,13,40
12340,5,0,0,2,3,3,2,2,1,1,2,1,3.6,0,12,39
12341,5,0,0,2,2,3,2,3,1,1,2,1,5.0,0,11,24
12342,5,0,0,2,3,3,2,2,1,4,1,1,7.2,0,4,13
12343,5,0,0,2,2,3,2,2,1,1,4,1,38.3,0,1,4
12344,5,0,0,2,2,3,2,2,2,1,4,1,2.8,0,5,22
12345,5,0,0,2,2,3,2,2,1,4,1,1,14.0,0,3,15
12346,5,0,0,2,2,3,2,2,1,1,4,1,5.3,0,2,4
12347,5,1,0,2,2,3,2,2,1,2,1,1,6.1,0,28,61
12348,5,0,0,3,2,3,2,2,1,1,4,1,5.9,0,5,12
12349,5,2,0,2,2,3,2,2,1,4,1,1,7.5,1,26,44
12350,5,0,0,2,2,3,2,2,2,4,1,1,8.2,0,17,72
12351,5,1,0,2,2,3,3,2,2,4,1,1,10.6,0,10,31
12352,5,0,0,2,2,3,2,2,2,1,2,1,5.8,0,15,51
12353,5,1,0,2,2,3,2,2,1,1,2,1,5.3,0,23,38
12354,5,0,0,2,2,3,2,2,1,1,2,1,6.8,0,18,34
12355,5,0,0,2,2,3,2,2,1,1,4,1,-4.3,0,4,6
12356,5,1,0,2,2,3,2,2,2,4,1,1,10.1,0,5,17
12357,5,0,0,2,2,3,2,2,1,1,4,1,62.0,0,0,2
12358,5,0,0,2,2,3,2,2,2,2,1,1,6.8,0,12,47
12359,5,0,0,2,2,3,2,2,1,4,4,4,16.9,0,19,41
12360,5,0,0,2,2,3,2,2,1,1,4,1,5.1,0,13,28
12361,5,0,0,2,2,3,2,2,1,1,4,1,7.8,0,1,2
12362,5,0,0,2,2,3,2,2,1,1,4,1,101.5,0,0,1
12363,5,0,0,2,2,3,2,2,2,4,1,1,17.4,0,13,32
12364,5,0,0,2,2,3,2,2,1,1,2,1,7.0,0,10,25
12365,5,0,0,2,2,3,2,2,1,4,1,1,8.3,0,7,17
12366,5,1,0,2,2,3,2,2,1,4,1,1,6.7,0,13,18
12367,5,0,0,2,2,3,2,2,2,1,4,1,6.8,0,4,11
12368,5,0,0,2,2,3,2,2,1,4,1,1,10.7,0,5,14
12369,5,0,0,2,2,3,2,2,1,4,1,1,18.8,0,11,31
12370,5,0,0,2,2,3,2,2,2,1,4,1,6.2,0,4,15
12371,5,0,0,2,2,3,2,2,1,4,1,1,8.1,0,6,12
12372,5,0,0,2,2,3,2,2,1,4,1,1,10.6,0,6,30
12373,5,0,0,2,2,3,2,2,1,1,4,1,8.8,0,2,4
12374,5,0,0,2,2,3,2,2,1,4,1,1,8.8,0,7,18
12375,5,0,0,2,2,3,2,2,1,1,2,1,7.6,0,21,42
12376,5,0,0,2,2,3,2,2,2,4,1,1,16.0,0,21,33
12377,5,0,0,2,2,3,3,2,2,4,4,4,8.5,0,29,64
12378,5,1,0,2,2,3,2,2,1,4,1,1,9.5,0,8,21
12379,5,0,0,2,2,3,2,2,2,1,4,1,9.9,0,0,3
12380,5,0,0,2,2,3,2,2,1,1,4,1,24.1,0,0,4
12381,5,0,0,2,2,3,2,2,2,4,1,1,7.2,0,6,18
12382,5,0,0,2,2,3,2,2,1,1,4,1,57.3,0,0,2
12383,5,0,0,2,2,3,2,2,1,2,1,1,7.0,0,15,26
12384,5,0,0,2,2,3,3,2,1,1,2,1,5.4,0,28,75
12385,5,0,0,2,2,3,2,2,1,4,1,1,10.3,0,6,23
12386,5,1,0,2,2,3,3,2,2,4,1,1,9.2,0,7,21
12387,5,3,0,2,3,3,3,2,1,2,1,1,7.0,1,58,90
12388,5,1,0,3,2,3,2,3,1,4,1,1,5.3,0,17,38
12389,5,0,0,2,2,3,2,2,1,1,4,1,23.0,0,0,4
12390,5,0,0,2,2,3,2,2,1,1,4,1,7.0,0,3,10
12391,5,0,0,2,2,3,2,2,1,4,1,1,0.2,0,11,22
12392,5,0,0,2,2,3,2,3,2,4,1,1,6.3,0,17,43
12393,5,0,0,3,2,3,2,2,1,1,2,1,2.7,0,10,23
12394,5,3,0,2,2,3,2,2,1,4,1,1,8.1,1,46,90
12395,5,0,0,2,2,3,2,3,2,1,2,1,2.4,0,10,19
12396,5,1,0,2,2,3,2,2,2,4,1,1,9.4,0,145,258
12397,5,0,0,2,2,3,2,2,1,1,4,1,54.4,0,0,1
12398,5,0,0,2,2,3,2,2,1,1,2,1,8.2,0,14,40
12399,5,2,0,2,2,3,2,3,1,1,2,1,6.9,1,36,67
12400,5,0,0,2,2,3,2,2,1,1,4,1,4.3,0,3,6
12401,5,0,0,2,2,3,2,2,1,4,1,1,4.5,0,7,16
12402,5,0,0,2,2,3,3,2,2,1,2,1,7.6,0,16,32
12403,5,0,0,2,2,3,2,2,2,1,4,1,6.5,0,1,4
12404,5,1,0,2,2,3,2,3,1,2,1,1,7.7,0,16,50
12405,5,0,0,2,2,3,2,2,2,4,4,4,4.1,0,22,38
12406,5,0,0,2,2,3,2,2,1,4,1,1,2.9,0,10,22
12407,5,0,0,2,2,3,2,2,1,1,4,1,148.6,0,0,1
12408,5,0,0,2,2,3,2,2,1,1,4,1,26.3,0,2,6
12409,5,0,0,2,2,3,2,3,1,4,4,4,18.4,0,15,36
12410,5,0,0,2,2,3,2,3,1,4,1,1,12.8,0,10,24
12411,5,0,0,2,2,3,2,2,1,1,4,1,20.6,0,0,5
12412,5,0,0,2,2,3,2,2,2,4,1,1,4.7,0,9,21
12413,5,0,0,2,2,3,2,2,1,1,2,1,6.4,0,16,40
12414,5,0,0,2,2,3,2,2,2,1,4,1,5.6,0,1,5
12415,5,0,0,2,2,3,2,2,1,4,1,1,7.5,0,8,22
12416,5,0,0,2,2,3,2,2,1,4,1,1,8.0,0,7,17
12417,5,0,0,2,2,3,2,2,1,1,4,1,2.1,0,3,3
12418,5,0,0,2,2,3,2,3,1,1,2,1,7.1,0,23,38
12419,5,0,0,2,2,3,2,2,1,4,1,1,16.5,0,8,23
12420,5,0,0,2,2,3,2,2,1,4,1,1,7.5,0,6,13
12421,5,0,0,2,2,3,2,2,1,4,1,1,12.5,0,5,22
12422,5,0,0,3,2,3,2,2,1,1,2,1,4.6,0,8,25
12423,5,1,0,2,2,3,2,2,1,4,1,1,11.1,0,5,11
12424,5,0,0,2,2,3,2,2,1,1,2,1,10.3,0,7,18
12425,5,0,0,2,2,3,2,2,1,1,4,1,-3.9,0,1,2
12426,5,0,1,2,2,3,2,2,2,4,1,1,11.7,0,10,28
12427,5,0,0,2,2,3,2,2,1,1,4,1,22.0,0,0,2
12428,5,1,0,3,2,3,3,2,1,2,1,1,6.6,0,17,46
12429,5,0,0,2,2,3,2,2,1,4,1,1,7.0,0,9,17
12430,5,0,0,2,2,3,2,2,2,1,4,1,-2.9,0,2,4
12431,5,0,0,2,2,3,2,2,1,1,4,1,-1.1,0,1,3
12432,5,1,0,2,2,3,2,2,2,1,2,1,3.4,0,24,40
12433,5,0,0,2,2,3,2,2,2,4,1,1,16.2,0,8,30
12434,5,0,0,2,2,3,2,2,2,1,4,1,22.4,0,2,7
12435,5,0,0,2,2,3,2,2,2,1,4,1,10.9,0,3,10
12436,5,2,0,2,2,3,2,2,2,1,2,1,5.7,1,27,46
12437,5,1,0,2,2,3,3,2,1,1,2,1,4.7,0,15,32
12438,5,0,0,2,2,3,2,2,2,4,1,1,12.6,0,10,30
12439,5,2,0,3,2,3,2,2,1,1,4,2,8.6,1,23,47
12440,5,0,0,2,2,3,2,2,2,4,1,1,8.9,0,3,16
12441,5,0,0,2,2,3,2,2,1,1,4,1,59.6,0,0,2
12442,5,0,0,2,3,3,2,2,2,4,1,1,7.0,0,13,26
12443,5,1,0,2,2,3,2,2,1,4,1,1,7.9,0,8,19
12444,5,0,0,2,2,3,2,2,1,4,1,1,6.8,0,7,21
12445,5,0,0,2,2,3,2,2,1,1,4,1,3.6,0,4,7
12446,5,0,0,2,2,3,2,3,1,1,2,1,6.3,0,19,40
12447,5,1,1,2,2,3,2,3,1,4,1,1,12.2,0,13,26
12448,5,0,0,2,2,3,2,2,2,1,4,1,7.3,0,8,8
12449,5,1,0,2,2,3,3,3,1,1,2,1,4.2,0,33,47
12450,5,0,0,2,2,3,2,2,1,1,4,1,5.6,0,5,8
12451,5,0,0,2,2,3,2,2,1,4,1,1,4.0,0,6,17
12452,5,0,0,2,2,3,2,2,1,1,4,1,0.4,0,4,9
12453,5,0,0,2,2,3,3,2,1,1,2,1,5.3,0,6,21
12454,5,0,0,2,2,3,2,2,1,1,4,1,-0.6,0,3,4
12455,5,0,0,2,2,3,2,2,2,4,1,1,16.9,0,14,26
12456,5,0,0,2,2,3,2,2,1,4,1,1,8.8,0,5,20
12457,5,1,0,2,2,3,2,2,1,1,4,1,7.3,0,0,1
12458,5,0,0,2,2,3,2,2,1,1,4,1,12.0,0,0,1
12459,5,0,0,2,2,3,2,2,2,1,2,1,9.3,0,12,26
12460,5,0,0,2,2,3,2,2,1,4,1,1,7.4,0,9,21
12461,5,0,0,2,2,3,2,2,1,4,1,1,7.8,0,33,54
12462,5,1,0,2,2,3,2,2,1,1,2,1,5.0,0,21,46
12463,5,0,0,2,2,3,2,2,1,1,4,1,143.9,0,0,1
12464,5,0,0,2,2,3,2,2,1,2,1,1,8.1,0,19,45
12465,5,0,0,3,2,3,2,2,1,4,1,1,8.2,0,20,46
12466,5,0,0,2,2,3,2,2,2,1,4,1,12.3,0,3,10
12467,5,3,0,2,2,3,2,2,2,4,1,1,12.2,1,52,107
12468,5,0,0,2,2,3,2,2,1,1,2,1,8.2,0,12,32
12469,5,0,0,2,2,3,2,2,1,1,4,1,-1.1,0,3,3
12470,5,0,0,3,2,3,2,2,1,1,2,1,12.1,0,19,38
12471,5,0,0,2,2,3,2,2,1,4,1,1,2.9,0,9,14
12472,5,1,0,2,2,3,3,2,1,1,2,1,3.5,0,13,26
12473,5,0,0,2,2,3,2,2,1,4,1,1,3.9,0,7,13
12474,5,0,0,2,2,3,2,2,1,1,4,1,4.3,0,3,6
12475,5,0,0,2,2,3,2,2,1,1,4,1,17.2,0,1,2
12476,5,1,0,3,2,3,2,2,1,1,2,1,3.4,0,17,36
12477,5,0,0,2,2,3,2,2,1,4,1,1,16.4,0,6,26
12478,5,1,0,2,2,3,2,2,1,4,1,1,8.7,0,6,15
12479,5,0,0,2,2,3,2,2,1,1,2,1,2.9,0,23,51
12480,5,0,0,2,2,3,2,2,2,2,1,1,5.0,0,19,34
12481,5,0,0,2,2,3,3,2,1,1,2,1,5.5,0,14,41
12482,5,0,0,2,2,3,2,2,1,1,4,1,16.8,0,0,1
12483,5,0,0,2,2,3,2,2,1,1,2,1,0.6,0,16,29
12484,5,0,0,2,2,3,2,2,1,1,4,1,7.0,0,8,14
12485,5,0,0,2,2,3,2,2,2,1,4,1,31.2,0,0,4
12486,5,1,0,2,2,3,2,2,1,2,1,1,6.6,0,19,34
12487,5,0,0,2,2,3,2,2,1,1,4,1,0.8,0,2,2
12488,5,0,0,2,2,3,3,3,1,2,1,1,7.3,0,14,26
12489,5,0,0,2,2,3,2,2,1,4,1,1,6.3,0,4,11
12490,5,0,0,2,2,3,2,2,1,1,4,1,10.8,0,2,9
12491,5,1,0,2,2,3,2,2,1,1,4,1,7.5,0,7,12
12492,5,0,0,2,2,3,2,2,1,1,4,1,-0.6,0,1,4
12493,5,1,0,2,2,3,2,2,2,2,1,1,8.1,0,32,60
12494,5,1,0,2,2,3,2,2,1,4,4,4,5.0,0,28,40
12495,5,1,0,2,2,3,2,2,2,1,2,1,6.8,0,27,45
12496,5,0,0,2,2,3,2,2,1,1,4,1,8.2,0,6,9
12497,5,0,0,2,2,3,2,2,1,4,1,1,3.4,0,7,20
12498,5,0,0,2,2,3,2,2,2,2,1,1,6.7,0,16,39
12499,5,0,0,2,2,3,2,2,1,1,4,1,0.2,0,6,9
12500,5,3,0,3,2,3,2,2,1,2,1,1,6.6,1,36,60
12501,5,0,0,2,2,3,2,2,1,4,1,1,5.4,0,5,13
12502,5,0,0,2,2,3,2,2,2,4,1,1,19.1,0,5,15
12503,5,0,0,2,2,3,2,2,1,1,4,1,-1.1,0,3,3
12504,5,0,0,2,2,3,2,2,1,1,2,1,3.5,0,13,42
12505,5,1,0,2,2,3,2,2,1,4,1,1,6.3,0,34,64
12506,5,0,0,2,2,3,2,2,1,1,4,1,1.2,0,6,15
12507,5,0,0,2,2,3,2,2,1,1,4,1,6.1,0,6,13
12508,5,0,0,2,2,3,2,2,1,4,1,1,9.8,0,16,29
12509,5,0,0,2,2,3,2,2,1,1,4,1,-3.9,0,2,2
12510,5,0,0,2,2,3,2,2,2,1,4,1,10.3,0,2,8
12511,5,0,0,2,2,3,2,3,1,4,1,1,9.7,0,6,12
12512,5,0,0,2,2,3,2,2,1,4,1,1,14.6,0,3,18
12513,5,1,0,2,2,3,2,2,1,1,2,1,5.8,0,18,39
12514,5,0,0,2,2,3,2,2,1,1,4,1,6.1,0,5,9
12515,5,0,0,2,2,3,2,2,1,1,4,1,0.9,0,6,9
12516,5,0,0,2,2,3,2,2,1,4,1,1,6.5,0,1,15
12517,5,0,0,2,2,3,2,2,1,1,4,1,134.5,0,0,1
12518,5,0,0,2,2,3,2,2,1,4,1,1,8.7,0,4,15
12519,5,0,0,2,2,3,2,2,2,1,4,1,4.4,0,18,28
12520,5,0,0,2,2,3,2,2,1,4,1,1,7.0,0,30,45
12521,5,0,0,2,2,3,2,2,2,2,1,1,6.2,0,20,60
12522,5,0,0,2,2,3,2,2,1,1,4,1,19.7,0,0,5
12523,5,0,0,2,2,3,2,3,1,1,4,1,2.5,0,18,31
12524,5,0,0,2,2,3,2,2,1,4,1,1,9.8,0,9,14
12525,5,0,0,2,3,3,2,2,1,4,1,1,6.0,0,4,23
12526,5,0,0,2,2,3,2,2,1,1,4,1,158.0,0,0,1
12527,5,0,0,2,2,3,2,2,1,1,4,1,17.1,0,2,7
12528,5,0,0,2,2,3,2,2,2,4,1,1,14.5,0,6,17
12529,5,0,0,2,2,3,2,2,1,1,4,1,12.2,0,1,10
12530,5,0,0,2,2,3,2,2,1,1,4,1,11.2,0,1,4
12531,5,0,0,2,2,3,2,2,1,1,4,1,2.1,0,8,15
12532,5,0,0,3,2,3,2,2,2,1,4,1,9.5,0,4,12
12533,5,0,0,2,2,3,2,2,1,4,1,1,7.0,0,16,35
12534,5,0,0,2,2,3,2,2,1,1,4,1,19.4,0,0,4
12535,5,1,0,2,2,3,2,2,1,4,4,4,22.5,0,23,41
12536,5,0,0,2,2,3,2,2,1,4,1,1,1.6,0,6,11
12537,5,0,0,2,2,3,2,2,1,1,2,1,15.0,0,8,24
12538,5,0,0,2,2,3,2,2,1,1,4,1,16.8,0,0,1
12539,5,1,0,3,2,3,2,2,2,4,1,1,5.7,0,16,35
12540,5,1,0,2,2,3,2,2,1,4,1,1,7.9,0,22,44
12541,5,0,0,2,2,3,3,2,1,1,4,1,7.7,0,8,21
12542,5,0,0,2,2,3,2,2,1,1,4,1,17.8,0,2,5
12543,5,1,0,2,2,3,2,2,1,1,2,1,4.3,0,15,28
12544,5,0,0,2,2,3,2,2,1,1,4,1,7.4,0,1,8
12545,5,0,0,2,2,3,2,2,2,4,1,1,15.8,0,7,21
12546,5,1,0,2,2,3,2,2,1,4,4,4,17.6,0,24,40
12547,5,0,0,2,2,3,2,2,1,1,4,1,17.8,0,5,5
12548,5,0,0,2,2,3,2,2,1,1,4,1,-0.2,0,6,9
12549,5,0,0,2,2,3,2,2,1,1,4,1,5.4,0,10,25
12550,5,0,0,2,2,3,2,2,1,1,4,1,14.4,0,2,8
12551,5,0,0,2,2,3,3,2,1,4,1,1,3.4,0,7,18
12552,5,0,0,2,2,3,2,2,1,4,1,1,12.9,0,14,24
12553,5,0,0,2,2,3,2,2,2,1,4,1,5.1,0,6,9
12554,5,0,0,2,2,3,2,2,1,4,1,1,2.4,0,6,13
12555,5,1,0,2,2,3,2,2,2,1,2,1,3.6,0,14,28
12556,5,0,0,2,2,3,2,2,1,4,1,1,13.5,0,14,27
12557,5,0,0,2,2,3,2,2,2,4,1,1,13.1,0,11,15
12558,5,0,0,2,2,3,2,2,1,1,4,1,4.4,0,9,18
12559,5,0,0,2,2,3,2,2,1,1,4,1,7.3,0,0,1
12560,5,0,0,2,2,3,2,2,1,1,4,1,10.3,0,0,7
12561,5,3,0,3,2,3,2,2,1,2,2,1,9.7,1,52,86
12562,5,0,0,2,2,3,2,2,1,1,4,1,20.6,0,0,4
12563,5,0,0,2,2,3,3,2,1,4,1,1,12.4,0,11,21
12564,5,0,0,2,2,3,2,2,1,1,4,1,49.7,0,0,1
12565,5,2,0,2,2,3,2,2,1,4,1,1,6.6,1,33,69
12566,5,0,0,2,2,3,2,2,2,1,2,1,2.2,0,17,31
12567,5,1,0,2,2,3,2,2,1,2,1,1,7.9,0,30,52
12568,5,0,0,2,2,3,2,2,2,4,1,1,5.7,0,6,13
12569,5,0,0,2,2,3,2,2,2,4,1,1,7.2,0,6,20
12570,5,1,0,2,2,3,2,2,2,1,4,1,2.4,0,11,28
12571,5,1,0,2,2,3,2,2,1,4,1,1,8.5,0,16,28
12572,5,0,0,2,2,3,2,2,1,2,1,1,4.9,0,12,33
12573,5,0,0,2,2,3,2,2,1,4,1,1,13.4,0,8,17
12574,5,0,0,3,2,3,2,2,1,4,4,4,17.2,0,15,38
12575,5,0,0,2,2,3,2,2,2,4,1,1,15.2,0,18,30
12576,5,0,0,2,2,3,3,2,1,4,1,1,10.4,0,72,152
12577,5,0,0,2,2,3,2,2,1,4,1,1,8.3,0,6,16
12578,5,0,0,2,3,3,2,2,2,1,2,1,4.7,0,12,33
12579,5,1,0,2,2,3,2,2,1,1,2,1,6.0,0,21,32
12580,5,0,0,2,2,3,2,2,1,1,4,1,-3.9,0,2,2
12581,5,0,0,2,2,3,2,2,1,1,4,1,2.1,0,1,3
12582,5,0,0,2,2,3,3,2,1,1,2,1,6.9,0,12,36
12583,5,0,0,2,2,3,2,2,2,1,2,1,4.0,0,8,23
12584,5,1,0,3,2,3,2,2,1,4,4,4,23.3,0,24,47
12585,5,0,0,2,2,3,2,2,2,4,1,1,12.1,0,9,25
12586,5,0,0,2,2,3,2,2,2,1,4,1,4.3,0,1,8
12587,5,0,0,2,2,3,2,2,1,1,4,1,2.3,0,4,7
12588,5,0,0,2,2,3,2,2,1,1,4,1,3.2,0,4,8
12589,5,0,0,2,2,3,2,2,1,1,4,1,7.4,0,2,5
12590,5,0,0,2,2,3,2,2,1,1,4,1,9.9,0,0,3
12591,5,0,0,2,2,3,2,2,1,1,4,1,148.6,0,0,1
12592,5,0,0,2,2,3,2,2,1,1,2,1,4.4,0,28,44
12593,5,0,0,2,2,3,2,2,1,4,1,1,15.5,0,5,13
12594,5,0,0,2,2,3,2,2,1,1,4,1,-1.0,0,2,5
12595,5,1,0,2,2,3,2,2,1,4,1,1,5.8,0,5,12
12596,5,0,0,2,2,3,2,2,2,1,4,1,92.1,0,0,1
12597,5,0,0,3,2,3,2,2,1,4,1,1,5.6,0,13,23
12598,5,1,0,2,2,3,2,2,1,4,1,1,5.4,0,5,14
12599,5,0,0,2,2,3,2,2,1,1,2,1,7.9,0,11,30
12600,5,1,0,2,2,3,2,2,1,1,2,1,4.4,0,20,41
12601,5,0,0,2,2,3,2,2,1,1,4,1,41.3,0,1,3
12602,5,0,0,2,2,3,2,2,1,4,1,1,4.6,0,3,13
12603,5,0,0,2,2,3,2,2,2,4,1,1,8.5,0,4,13
12604,5,0,0,2,2,3,2,2,1,1,4,1,5.6,0,3,7
12605,5,1,0,2,2,3,2,2,1,4,4,4,7.6,0,21,54
12606,5,0,0,2,2,3,2,2,1,1,2,1,2.4,0,9,31
12607,5,0,0,2,2,3,2,2,1,1,4,1,4.9,0,3,8
12608,5,0,0,2,2,3,2,2,1,4,1,1,6.8,0,3,11
12609,5,0,0,2,2,3,2,3,1,2,1,1,7.7,0,24,50
12610,5,0,0,2,2,3,2,2,1,4,1,1,9.0,0,11,18
12611,5,0,0,2,2,3,2,2,1,1,4,1,31.4,0,0,2
12612,5,1,0,2,2,3,2,2,1,4,1,1,4.7,0,11,21
12613,5,0,0,2,2,3,2,2,1,1,4,1,20.6,0,1,4
12614,5,0,0,2,2,3,2,2,1,1,4,1,-4.2,0,2,3
12615,5,0,0,2,2,3,2,2,1,1,4,1,1.8,0,2,5
12616,5,0,0,2,2,3,3,2,2,4,4,4,7.9,0,16,42
12617,5,0,0,2,2,3,2,2,1,4,1,1,15.1,0,7,13
12618,5,0,0,2,2,3,2,2,1,1,4,1,8.3,0,2,3
12619,5,0,0,2,2,3,2,3,1,4,1,1,3.0,0,6,12
12620,5,0,0,2,2,3,2,2,1,1,4,1,15.0,0,0,7
12621,5,0,0,2,2,3,2,2,1,1,4,1,0.2,0,6,8
12622,5,0,0,2,2,3,2,2,1,1,4,1,-2.7,0,2,6
12623,5,0,0,2,3,3,2,2,1,4,1,1,8.5,0,4,13
12624,5,0,0,2,2,3,2,2,2,4,1,1,5.1,0,6,14
12625,5,0,0,2,2,3,2,2,1,4,4,4,14.6,0,20,37
12626,5,0,0,2,2,3,2,2,2,1,2,1,4.6,0,12,39
12627,5,0,0,2,2,3,2,2,1,1,4,1,18.8,0,0,5
12628,5,0,0,2,2,3,2,2,1,1,4,1,19.7,0,0,5
12629,5,0,0,2,2,3,2,2,1,1,4,1,-4.2,0,2,3
12630,5,0,0,2,2,3,2,2,1,1,4,1,42.9,0,0,5
12631,5,0,0,2,2,3,2,2,1,1,4,1,4.5,0,15,26
12632,5,0,0,2,2,3,2,2,1,1,4,1,12.0,0,0,1
12633,5,0,0,2,2,3,2,2,1,1,4,1,17.2,0,1,2
12634,5,0,0,2,2,3,3,2,1,1,2,1,4.7,0,24,53
12635,5,0,0,2,2,3,2,2,1,1,4,1,5.3,0,2,4
12636,5,0,0,2,2,3,2,2,1,1,4,1,23.0,0,0,4
12637,5,0,0,2,2,3,2,2,2,1,4,1,21.6,0,0,5
12638,5,0,0,2,2,3,2,2,1,1,4,1,-2.4,0,5,7
12639,5,0,0,2,2,3,2,2,1,1,2,1,7.1,0,40,77
12640,5,0,0,2,2,3,2,2,1,1,4,1,143.9,0,0,1
12641,5,0,0,2,2,3,2,2,1,1,4,1,12.3,0,5,10
12642,5,1,0,2,2,3,2,2,1,4,4,4,7.0,0,17,44
12643,5,0,0,2,2,3,2,2,1,1,4,1,139.2,0,0,1
12644,5,0,0,2,2,3,2,2,1,4,1,1,5.9,0,7,14
12645,5,0,0,2,2,3,2,2,1,4,1,1,0.7,0,11,18
12646,5,0,1,2,2,3,2,2,2,1,2,1,3.4,0,16,39
12647,5,0,0,2,2,3,2,2,1,1,4,1,110.9,0,0,1
12648,5,0,0,2,2,3,2,2,1,4,1,1,7.3,0,14,23
12649,5,0,0,2,2,3,2,2,1,4,1,1,9.8,0,9,20
12650,5,1,0,2,2,3,2,2,1,4,1,1,9.5,0,30,62
12651,5,1,0,2,2,3,2,2,1,2,1,1,6.9,0,25,55
12652,5,0,0,2,2,3,2,2,1,4,1,1,11.9,0,5,16
12653,5,0,0,2,2,3,2,2,1,4,1,1,6.5,0,17,31
12654,5,0,0,2,2,3,2,2,1,4,1,1,6.8,0,6,11
12655,5,1,0,2,2,3,2,3,1,4,1,1,3.0,0,10,12
12656,5,2,0,2,2,3,2,2,2,1,2,1,6.7,1,19,41
12657,5,0,0,2,2,3,2,2,1,4,1,1,6.0,0,22,45
12658,5,0,0,2,2,3,2,2,2,4,1,1,12.1,0,9,14
12659,5,0,0,2,2,3,2,2,2,1,4,1,10.6,0,2,9
