essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,pred_score,prompt_relevence,total_length
24611,9,1,0,3,2,3,2,2,2,2,2,1,7.1,0,16,28
24612,9,1,0,2,2,3,2,2,2,1,2,1,1.3,0,19,31
24613,9,1,0,2,2,3,2,2,2,2,2,1,6.4,0,17,31
24614,9,1,0,3,2,3,2,2,2,2,2,1,6.6,0,14,19
24615,9,2,0,2,2,3,2,2,2,4,1,1,14.7,1,80,129
24616,9,1,0,2,3,3,3,2,2,2,2,1,8.5,0,51,86
24617,9,1,0,2,2,3,2,2,2,4,1,1,7.6,0,43,63
24618,9,1,0,2,2,3,2,2,2,1,2,1,7.6,0,59,118
24619,9,2,0,2,2,3,2,2,2,1,2,1,7.4,1,39,64
24620,9,0,0,2,2,3,2,2,2,4,1,1,15.3,0,13,33
24621,9,0,0,2,2,3,2,2,2,2,1,1,8.5,0,24,46
24622,9,1,0,2,2,3,2,2,2,4,1,1,6.3,0,12,16
24623,9,1,0,3,3,3,2,3,2,4,2,2,18.2,0,84,107
24624,9,0,0,2,2,3,2,2,2,1,2,1,3.6,0,7,7
24625,9,0,0,2,2,3,2,2,2,1,2,1,4.6,0,16,30
24626,9,1,0,2,2,3,2,2,2,4,1,1,11.3,0,19,43
24627,9,2,0,2,2,3,2,2,1,2,2,1,13.0,1,79,126
24628,9,0,0,2,2,3,2,2,2,1,2,1,3.6,0,1,3
24629,9,2,0,2,2,3,2,2,2,2,2,1,7.7,1,12,18
24630,9,1,0,2,2,3,2,2,2,4,1,1,13.7,0,16,37
24631,9,2,0,2,2,3,2,2,2,4,1,1,8.9,1,16,32
24632,9,2,0,2,2,3,2,2,2,2,2,1,7.0,1,23,44
24633,9,1,0,2,2,3,2,2,2,2,2,1,4.9,0,27,44
24634,9,2,0,2,2,3,2,2,2,2,1,1,8.2,1,32,61
24635,9,1,0,2,2,3,2,2,2,4,1,1,9.3,0,6,17
24636,9,2,0,2,2,3,2,2,2,2,1,1,8.8,1,43,67
24637,9,1,0,3,2,3,2,2,2,4,1,1,6.9,0,21,45
24638,9,0,0,2,2,3,2,2,2,4,1,1,11.2,0,13,20
24639,9,1,0,2,2,3,2,2,2,4,1,1,8.1,0,32,53
24640,9,1,0,2,2,3,2,2,2,4,1,1,12.9,0,11,22
24641,9,1,0,2,2,3,2,2,2,4,1,1,11.3,0,14,26
24642,9,1,0,2,2,3,2,2,2,1,2,1,2.4,0,4,10
24643,9,1,0,2,2,3,2,2,2,4,2,2,26.1,0,56,103
24644,9,2,0,2,2,3,2,2,2,4,2,2,15.0,1,34,59
24645,9,0,0,2,2,3,2,2,2,1,2,1,8.7,0,4,9
24646,9,1,0,2,2,3,2,3,2,2,2,1,12.0,0,13,28
24647,9,1,0,2,2,2,2,2,2,2,1,1,7.6,0,60,103
24648,9,1,0,2,2,3,2,2,2,4,1,1,6.9,0,6,12
24649,9,2,0,2,2,3,2,2,2,4,1,1,9.3,1,27,39
24650,9,2,0,3,2,3,2,2,2,2,1,1,5.0,1,41,55
24651,9,2,0,3,2,3,3,2,2,4,1,1,11.1,1,58,107
24652,9,1,0,2,2,3,3,2,2,2,1,1,10.2,0,32,60
24653,9,1,0,2,2,3,2,2,2,1,2,1,8.7,0,25,42
24654,9,2,0,2,2,3,2,2,2,4,1,1,10.9,1,108,165
24655,9,1,0,3,2,3,2,2,2,4,1,1,10.4,0,12,19
24656,9,1,0,2,2,3,2,3,2,2,1,1,8.6,0,18,40
24657,9,0,1,2,2,3,2,2,2,1,2,1,5.3,0,3,4
24658,9,1,0,2,3,3,2,2,2,4,1,1,13.4,0,10,29
24659,9,2,0,2,2,3,2,2,2,2,1,1,9.7,1,38,65
24660,9,1,0,2,2,3,3,2,2,4,1,1,13.4,0,48,88
24661,9,1,0,2,2,3,2,2,2,2,2,1,6.2,0,26,48
24662,9,0,0,2,2,3,2,2,2,4,1,1,6.8,0,25,47
24663,9,2,0,2,3,3,2,2,2,4,1,1,12.4,1,68,107
24664,9,0,0,2,2,3,2,3,2,4,1,1,7.1,0,5,14
24665,9,2,0,3,2,3,2,3,2,4,1,1,14.2,1,50,82
24666,9,0,0,2,2,3,2,2,2,1,2,1,245.7,0,0,3
24667,9,1,0,2,2,2,2,3,2,2,1,1,8.0,0,39,65
24668,9,1,0,2,2,3,2,2,2,4,2,2,25.5,0,35,53
24669,9,0,0,2,2,3,2,2,2,4,1,1,9.8,0,30,58
24670,9,2,0,2,2,3,2,3,2,2,1,1,8.6,1,34,64
24671,9,1,0,2,2,3,2,2,1,2,1,1,7.4,0,35,62
24672,9,2,0,2,2,3,2,2,1,2,1,1,14.3,1,57,83
24673,9,1,0,3,2,3,2,2,2,4,1,1,7.1,0,10,19
24674,9,1,0,2,2,3,2,2,2,4,1,1,9.5,0,25,42
24675,9,1,0,2,2,3,2,2,2,2,2,1,4.6,0,23,41
24676,9,0,0,2,2,3,2,2,2,1,2,1,4.9,0,40,72
24677,9,0,0,2,2,3,2,2,2,4,1,1,4.7,0,9,14
24678,9,1,0,2,2,3,2,2,2,1,2,1,5.0,0,11,17
24679,9,0,0,2,2,3,2,2,2,1,2,1,9.0,0,3,8
24680,9,1,0,2,2,3,2,2,2,2,1,1,7.9,0,33,56
24681,9,2,0,2,2,3,2,2,1,2,1,1,7.9,1,40,71
24682,9,1,0,2,2,3,2,2,2,4,1,1,7.7,0,22,34
24683,9,2,0,2,3,2,2,2,2,4,1,1,14.3,1,58,96
24684,9,1,0,2,2,3,2,2,2,4,1,1,6.7,0,31,58
24685,9,0,0,2,2,3,2,2,2,4,1,1,7.9,0,12,20
24686,9,1,0,2,2,3,2,2,2,2,2,1,7.2,0,29,64
24687,9,2,0,2,2,3,2,2,2,4,1,1,9.7,1,51,113
24688,9,1,0,2,2,3,2,2,2,4,1,1,11.3,0,25,65
24689,9,0,0,2,2,3,2,2,2,4,1,1,3.2,0,8,13
24690,9,2,0,2,2,3,2,2,2,4,1,1,8.4,1,14,20
24691,9,1,0,2,2,3,2,2,2,4,1,1,8.8,0,14,24
24692,9,2,0,2,3,3,2,2,2,4,1,1,14.3,1,79,126
24693,9,1,0,2,2,3,2,2,2,2,1,1,6.7,0,22,44
24694,9,0,0,2,2,3,2,2,2,4,1,1,9.0,0,8,18
24695,9,0,0,2,2,3,2,2,2,4,1,1,7.7,0,15,26
24696,9,1,0,2,2,3,2,2,2,4,1,1,16.9,0,15,31
24697,9,2,0,2,2,3,2,2,2,4,1,1,12.7,1,43,75
24698,9,0,0,2,2,3,2,2,2,4,1,1,10.3,0,13,23
24699,9,2,0,2,2,3,2,2,2,1,2,1,5.3,1,39,62
24700,9,0,0,2,2,3,2,2,2,4,1,1,11.2,0,17,24
24701,9,1,0,2,2,3,2,2,2,1,2,1,9.0,0,2,10
24702,9,2,0,2,2,3,2,2,2,2,1,1,7.2,1,42,85
24703,9,1,0,2,2,3,2,2,2,4,1,1,13.7,0,29,46
24704,9,2,0,3,2,3,2,3,2,4,1,1,9.9,1,63,112
24705,9,2,0,3,2,3,3,3,1,2,1,1,8.7,1,104,162
24706,9,0,0,2,2,3,2,2,2,4,1,1,17.2,0,16,27
24707,9,1,0,2,2,3,2,3,2,2,2,1,8.6,0,14,26
24708,9,1,0,2,2,3,2,2,2,4,2,2,12.0,0,38,55
24709,9,1,0,3,2,3,2,2,2,4,1,1,8.7,0,23,38
24710,9,2,0,2,2,3,2,2,2,4,1,1,11.7,1,42,69
24711,9,0,0,2,2,3,2,2,2,1,2,1,0.9,0,1,5
24712,9,1,0,3,2,3,2,2,2,4,1,1,7.3,0,23,49
24713,9,1,0,2,2,3,2,2,2,2,1,1,8.2,0,44,76
24714,9,1,0,2,2,3,3,2,2,4,1,1,9.8,0,57,95
24715,9,2,0,2,2,3,2,2,2,4,1,1,9.6,1,22,51
24716,9,2,0,2,2,3,2,3,2,4,1,1,16.7,1,37,65
24717,9,1,0,2,2,3,3,2,2,1,2,1,3.6,0,19,28
24718,9,2,0,2,2,3,2,2,2,4,1,1,11.1,1,45,86
24719,9,1,0,2,2,3,2,2,2,4,1,1,9.8,0,7,16
24720,9,2,0,2,2,3,2,2,2,4,1,1,11.8,1,23,35
24721,9,1,0,2,2,3,2,2,2,4,2,2,16.8,0,39,72
24722,9,2,0,2,2,2,2,3,2,4,1,1,13.5,1,62,114
24723,9,1,0,3,2,3,2,2,2,4,1,1,16.1,0,12,27
24724,9,2,0,2,3,3,2,2,1,4,1,1,18.3,1,132,241
24725,9,1,0,2,2,3,2,2,2,4,1,1,17.1,0,16,33
24726,9,2,0,2,2,2,2,3,1,4,1,1,11.7,1,63,110
24727,9,1,0,2,2,3,3,2,2,2,1,1,8.5,0,19,38
24728,9,2,0,2,2,2,2,2,2,4,1,1,12.3,1,41,73
24729,9,2,0,2,2,3,3,2,2,2,1,1,8.4,1,57,104
24730,9,1,0,2,2,3,2,2,2,4,1,1,12.3,0,12,24
24731,9,1,0,2,2,3,2,2,2,4,1,1,18.4,0,18,32
24732,9,1,0,2,2,3,2,2,2,4,1,1,16.3,0,8,19
24733,9,0,0,2,2,3,2,2,2,4,1,1,7.2,0,3,11
24734,9,2,0,3,3,3,2,2,1,1,2,1,7.1,1,87,136
24735,9,1,0,3,2,3,2,2,2,4,2,2,21.2,0,27,45
24736,9,1,0,2,2,3,2,2,2,4,1,1,16.0,0,10,26
24737,9,2,0,3,2,3,2,3,2,2,2,1,12.6,1,61,105
24738,9,2,0,2,2,3,2,3,1,4,1,1,10.1,1,52,77
24739,9,1,0,2,2,3,2,2,2,4,1,1,15.1,0,8,21
24740,9,0,0,2,2,3,2,3,2,4,1,1,6.8,0,16,21
24741,9,0,0,2,2,3,2,2,2,4,1,1,8.6,0,15,31
24742,9,2,0,2,2,3,2,3,2,1,2,1,6.5,1,16,26
24743,9,2,0,2,2,3,2,2,1,2,2,1,6.4,1,68,118
24744,9,0,0,3,2,3,2,2,2,1,2,1,8.2,0,3,9
24745,9,1,0,2,2,3,2,2,2,4,1,1,6.6,0,14,27
24746,9,0,0,2,2,3,2,2,2,4,1,1,7.8,0,41,78
24747,9,1,0,2,2,3,2,3,2,4,1,1,9.1,0,14,35
24748,9,0,0,2,2,3,2,2,2,1,2,1,2.9,0,2,4
24749,9,2,0,2,2,3,2,2,1,2,2,1,9.2,1,32,53
22952,9,1,0,2,2,3,2,2,2,4,1,1,9.9,0,22,35
22953,9,0,0,2,2,3,2,2,2,4,1,1,8.1,0,5,15
22954,9,0,0,2,2,3,2,2,2,4,1,1,5.3,0,21,43
22955,9,2,0,2,2,3,2,2,2,4,1,1,11.4,1,19,39
22956,9,1,0,2,2,3,2,3,2,4,1,1,13.2,0,4,14
22957,9,2,0,2,2,3,2,2,2,4,1,1,6.8,1,22,28
22958,9,1,0,2,2,3,2,2,2,4,1,1,10.8,0,13,36
22959,9,2,0,2,2,3,2,2,1,4,1,1,8.9,1,29,51
22960,9,0,0,3,2,3,2,2,2,4,2,2,7.2,0,23,39
22961,9,2,0,2,2,3,2,2,2,2,1,1,8.2,1,50,107
22962,9,2,0,2,2,3,3,2,2,2,2,1,7.1,1,38,61
22963,9,1,0,2,2,3,2,2,2,2,1,1,11.2,0,26,54
22964,9,1,0,2,2,3,2,2,2,4,1,1,6.2,0,32,53
22965,9,0,0,2,2,3,2,2,2,1,2,1,3.8,0,3,8
22966,9,1,0,2,2,3,2,2,2,2,1,1,3.3,0,18,31
22967,9,2,0,2,2,3,2,2,2,4,1,1,10.1,1,19,33
22968,9,2,0,2,2,2,2,3,2,4,1,1,12.8,1,31,66
22969,9,2,0,2,2,2,2,2,2,2,1,1,8.9,1,85,143
22970,9,2,0,2,2,3,2,2,2,2,1,1,5.8,1,43,81
22971,9,2,0,2,2,3,2,2,2,4,1,1,8.1,1,23,44
22972,9,2,0,2,2,3,2,2,2,4,1,1,10.0,1,62,94
22973,9,0,0,2,2,3,2,2,2,4,1,1,10.4,0,10,19
22974,9,2,0,2,2,3,2,2,2,2,1,1,7.5,1,24,56
22975,9,1,0,2,2,3,2,2,2,2,2,1,8.5,0,19,33
22976,9,1,0,2,2,3,2,2,2,2,1,1,2.6,0,25,38
22977,9,1,0,2,2,3,2,2,2,4,1,1,6.7,0,12,32
22978,9,1,1,2,2,3,2,2,2,4,1,1,8.7,0,24,38
22979,9,1,0,2,2,3,2,2,2,4,1,1,4.0,0,20,30
22980,9,2,0,2,2,3,2,2,2,2,1,1,10.7,1,54,101
22981,9,2,0,2,2,3,2,2,2,4,1,1,9.9,1,40,76
22982,9,1,0,2,2,3,2,3,2,1,2,1,4.3,0,7,14
22983,9,1,0,2,2,3,2,2,2,2,1,1,5.0,0,63,88
22984,9,1,0,2,2,3,2,2,2,2,2,1,8.1,0,7,20
22985,9,2,0,2,2,2,2,2,1,2,1,1,12.2,1,97,143
22986,9,2,0,2,2,3,2,2,2,4,1,1,10.7,1,33,64
22987,9,2,0,2,2,3,2,2,2,4,1,1,6.0,1,60,89
22988,9,1,0,2,2,3,2,3,2,4,1,1,10.6,0,11,21
22989,9,2,0,2,3,3,2,2,1,4,1,1,11.4,1,46,82
22990,9,2,0,3,2,3,2,2,1,4,1,1,12.5,1,87,138
22991,9,0,0,2,2,3,2,2,2,4,1,1,7.3,0,3,12
22992,9,1,0,2,2,3,2,2,2,2,2,1,10.1,0,37,75
22993,9,1,0,3,2,3,3,2,2,2,1,1,9.4,0,47,75
22994,9,1,0,2,2,3,2,2,2,4,1,1,9.4,0,37,59
22995,9,1,0,2,2,3,2,2,2,2,1,1,9.1,0,28,49
22996,9,1,0,2,2,3,2,2,2,4,1,1,8.2,0,17,22
22997,9,0,0,2,2,3,2,2,2,2,2,1,3.6,0,12,23
22998,9,2,0,2,2,3,2,2,2,4,1,1,8.5,1,16,30
22999,9,2,0,2,2,3,2,2,1,2,2,1,8.3,1,73,138
23000,9,2,0,2,2,3,2,2,2,4,1,1,10.8,1,37,70
23001,9,1,0,2,3,2,3,2,2,4,1,1,15.9,0,46,95
23002,9,2,0,2,2,3,2,2,2,4,1,1,8.7,1,65,107
23003,9,0,0,2,2,3,2,2,2,4,1,1,4.4,0,20,25
23004,9,0,0,3,2,3,2,2,2,1,2,1,1.4,0,7,9
23005,9,2,0,2,2,3,2,3,2,2,2,1,8.6,1,42,68
23006,9,1,0,2,2,3,2,2,2,4,1,1,10.1,0,10,25
23007,9,1,0,2,2,3,2,2,2,4,2,2,16.1,0,24,38
23008,9,1,0,2,2,3,2,2,2,2,1,1,5.2,0,28,39
23009,9,0,0,2,2,3,2,2,2,4,1,1,14.0,0,1,13
23010,9,1,0,2,2,3,2,2,2,1,2,1,8.3,0,26,51
23011,9,0,0,2,3,3,3,2,2,4,1,1,8.5,0,2,11
23012,9,1,0,2,2,3,2,2,2,1,2,1,5.2,0,11,16
23013,9,2,0,2,3,3,2,2,2,2,1,1,8.7,1,33,62
23014,9,1,0,2,2,3,2,2,2,4,1,1,8.2,0,6,13
23015,9,0,0,2,2,3,2,2,2,4,1,1,11.1,0,34,63
23016,9,2,0,3,2,3,2,2,2,1,2,1,0.7,1,16,28
23017,9,1,0,2,2,2,2,2,2,4,1,1,9.5,0,28,44
23018,9,2,0,2,2,3,2,2,2,2,1,1,9.2,1,102,172
23019,9,0,0,2,2,3,2,2,2,1,2,1,2.0,0,4,6
23020,9,2,0,2,2,3,2,2,2,4,1,1,10.4,1,46,86
23021,9,1,0,2,2,3,2,2,2,4,1,1,5.2,0,9,20
23022,9,0,0,3,2,3,2,2,2,4,1,1,10.9,0,25,63
23023,9,1,0,2,2,3,2,2,2,4,1,1,14.5,0,46,79
23024,9,1,0,2,2,3,2,2,2,4,1,1,20.5,0,13,32
23025,9,1,0,2,2,3,2,2,2,4,1,1,7.8,0,11,17
23026,9,2,0,3,2,3,3,2,2,4,1,1,8.6,1,47,81
23027,9,1,0,2,2,3,2,2,2,4,1,1,19.0,0,17,31
23028,9,1,0,2,2,3,2,2,2,2,1,1,8.2,0,38,83
23029,9,2,0,2,2,3,3,2,2,2,1,1,10.2,1,60,110
23030,9,0,0,2,2,3,2,2,2,2,1,1,8.2,0,32,54
23031,9,0,0,2,2,3,2,2,2,1,2,1,3.7,0,14,39
23032,9,1,0,2,2,3,2,2,2,2,2,1,5.2,0,20,41
23033,9,1,0,3,2,3,2,2,2,4,1,1,9.0,0,28,46
23034,9,1,0,2,2,3,2,2,2,2,1,1,4.9,0,23,39
23035,9,1,0,2,3,3,2,2,2,4,2,2,16.3,0,39,59
23036,9,1,0,2,2,3,2,2,2,4,1,1,9.7,0,4,13
23037,9,2,0,2,2,3,3,2,2,2,1,1,9.7,1,35,61
23038,9,2,0,2,2,3,2,2,2,4,2,2,18.0,1,39,68
23039,9,2,0,2,2,3,2,3,1,2,1,1,8.0,1,35,56
23040,9,2,0,2,2,3,2,2,2,2,2,1,9.2,1,14,27
23041,9,0,0,2,2,3,2,2,2,1,2,1,-3.1,0,4,7
23042,9,2,0,2,2,3,2,2,2,4,1,1,13.2,1,56,91
23043,9,2,0,2,2,3,2,2,2,4,1,1,9.9,1,25,37
23044,9,2,0,3,2,2,3,2,2,2,1,1,9.3,1,39,77
23045,9,1,0,2,2,2,3,2,1,4,1,1,10.2,0,31,65
23046,9,1,0,2,2,3,3,2,2,1,2,1,2.4,0,28,43
23047,9,1,0,2,2,3,2,2,2,2,1,1,7.9,0,16,33
23048,9,0,0,2,2,3,2,3,2,2,2,1,7.9,0,19,35
23049,9,0,0,2,2,3,2,2,2,2,2,1,14.4,0,34,71
23050,9,1,0,3,3,3,2,2,2,4,1,1,10.8,0,6,18
23051,9,2,0,2,2,3,2,2,2,4,1,1,11.7,1,43,71
23052,9,1,0,2,2,2,2,2,1,2,2,1,10.4,0,16,53
23053,9,2,0,2,2,3,2,2,2,2,1,1,5.6,1,35,69
23054,9,1,0,2,2,3,2,2,2,4,1,1,8.6,0,5,13
23055,9,1,0,2,2,3,2,2,2,2,1,1,8.7,0,24,67
23056,9,1,0,2,2,3,2,2,2,2,1,1,9.3,0,17,36
23057,9,2,0,2,2,3,2,3,2,2,1,1,6.8,1,32,61
23058,9,1,0,2,2,3,2,2,2,4,1,1,7.4,0,6,15
23059,9,1,0,2,2,3,2,2,2,4,1,1,10.1,0,43,79
23060,9,2,0,3,3,3,2,2,2,4,1,1,9.6,1,63,104
23061,9,2,0,2,2,3,2,2,2,4,1,1,7.0,1,28,49
23062,9,1,0,2,2,3,2,2,2,4,1,1,9.8,0,33,57
23063,9,1,0,2,2,3,2,2,2,4,1,1,14.2,0,19,30
23064,9,2,0,3,2,3,2,2,2,4,1,1,6.9,1,35,63
23065,9,2,0,2,2,3,2,2,1,2,1,1,7.8,1,48,89
23066,9,1,0,2,2,3,2,2,2,4,1,1,10.5,0,15,25
23067,9,0,0,2,2,3,2,2,2,1,2,1,8.7,0,6,9
23068,9,1,0,2,2,3,2,2,2,2,2,1,9.1,0,49,85
23069,9,0,0,2,2,3,2,2,2,4,1,1,10.5,0,41,67
23070,9,2,0,2,2,2,2,2,2,1,4,1,8.9,1,42,75
23071,9,0,0,2,2,3,2,2,2,1,2,1,3.5,0,5,9
23072,9,1,0,2,2,3,2,2,2,2,2,1,8.1,0,9,24
23073,9,2,0,2,2,2,2,2,2,4,2,2,44.0,1,43,85
23074,9,2,0,2,2,3,3,2,2,4,1,1,8.8,1,46,83
23075,9,0,1,2,2,3,2,3,2,4,1,1,12.2,0,26,47
23076,9,1,0,3,2,3,2,2,2,4,1,1,10.3,0,30,63
23077,9,2,0,2,2,2,2,2,2,4,1,1,12.9,1,39,83
23078,9,0,0,2,2,3,2,2,2,4,1,1,11.9,0,6,14
23079,9,0,0,2,2,3,2,2,2,4,1,1,13.7,0,13,24
23080,9,1,0,2,2,3,2,2,2,2,2,1,9.9,0,15,25
23081,9,2,0,2,2,3,2,2,2,2,2,1,5.4,1,10,16
23082,9,0,0,3,2,3,2,2,2,1,2,1,7.1,0,5,9
23083,9,2,0,2,3,2,2,2,2,4,1,1,10.8,1,52,99
23084,9,0,0,2,2,3,2,2,2,4,1,1,7.5,0,5,13
23085,9,0,0,2,2,3,2,2,2,2,1,1,7.4,0,20,40
23086,9,1,0,2,2,3,2,2,2,4,1,1,11.7,0,7,12
23087,9,0,0,2,2,3,2,2,2,4,1,1,9.4,0,27,43
23088,9,0,0,2,2,3,2,2,2,1,2,1,-2.1,0,5,8
23089,9,2,0,3,2,3,2,2,2,2,1,1,9.6,1,35,65
23090,9,0,0,2,2,3,2,2,2,4,1,1,7.1,0,9,16
23091,9,1,0,3,2,3,2,2,2,1,2,1,6.5,0,16,38
23092,9,1,0,2,2,3,2,3,2,1,2,1,3.6,0,4,7
23093,9,1,0,2,2,3,2,2,2,4,2,2,11.5,0,51,83
23094,9,1,0,3,2,3,2,2,2,4,1,1,13.8,0,13,29
23095,9,1,0,2,2,3,3,2,2,2,2,1,9.1,0,28,44
23096,9,2,0,2,2,3,2,2,2,2,1,1,9.8,1,31,52
23097,9,1,0,2,2,3,2,2,2,4,1,1,8.3,0,28,49
23098,9,1,0,2,2,3,2,2,2,4,1,1,2.1,0,5,14
23099,9,0,0,2,2,3,2,2,2,4,1,1,9.8,0,10,20
23100,9,1,0,3,2,3,2,2,2,4,1,1,8.4,0,17,36
23101,9,1,0,2,2,3,2,2,2,2,1,1,5.5,0,34,53
23102,9,1,0,2,2,3,2,3,2,2,2,1,9.1,0,23,59
23103,9,0,0,2,2,3,2,2,2,4,1,1,9.4,0,42,68
23104,9,1,0,2,2,3,2,2,2,4,1,1,11.2,0,9,20
23105,9,2,0,2,2,3,2,3,2,4,1,1,13.0,1,29,78
23106,9,0,0,2,2,3,2,2,2,2,1,1,10.0,0,73,170
23107,9,2,0,2,2,3,2,2,2,2,2,1,4.6,1,9,15
23108,9,1,0,2,3,3,2,2,2,4,1,1,8.3,0,45,73
23109,9,1,0,2,2,3,2,2,2,4,1,1,5.7,0,13,25
23110,9,1,0,2,2,3,2,2,2,2,2,1,7.6,0,12,24
23111,9,1,0,3,2,3,2,2,2,4,1,1,10.4,0,24,46
23112,9,2,0,2,2,3,2,2,2,4,1,1,8.8,1,40,78
23113,9,1,0,2,2,3,2,2,2,4,1,1,10.3,0,16,36
23114,9,2,0,2,2,3,2,2,2,4,1,1,12.0,1,46,85
23115,9,2,0,2,2,3,2,2,2,2,2,1,3.9,1,43,82
23116,9,2,0,2,2,3,2,2,2,2,1,1,9.0,1,24,43
23117,9,2,0,3,2,3,2,2,2,4,2,2,22.8,1,40,83
23118,9,1,0,3,2,3,2,2,2,2,1,1,12.6,0,30,68
23119,9,2,0,2,2,3,2,2,2,2,1,1,13.2,1,88,151
23120,9,2,0,2,3,3,2,2,2,1,2,1,10.0,1,24,47
23121,9,1,0,2,2,3,2,2,2,4,1,1,10.9,0,37,67
23122,9,2,0,2,2,3,2,2,2,2,2,1,7.1,1,15,23
23123,9,1,0,2,2,3,2,2,2,4,1,1,12.0,0,17,31
23124,9,1,0,2,3,3,3,2,2,2,2,1,7.1,0,27,43
23125,9,0,0,2,2,3,2,2,2,4,1,1,11.9,0,18,29
23126,9,0,0,2,2,3,2,2,2,4,1,1,7.7,0,13,19
23127,9,0,0,2,2,3,2,2,2,4,1,1,4.8,0,9,17
23128,9,1,0,2,2,3,3,2,2,4,1,1,5.0,0,21,38
23129,9,1,0,2,2,3,2,2,1,1,2,1,7.0,0,18,32
23130,9,1,0,2,2,3,2,2,2,1,2,1,8.4,0,0,5
23131,9,2,0,2,2,3,3,3,2,2,1,1,9.1,1,53,91
23132,9,1,0,2,2,3,3,2,2,2,1,1,8.4,0,31,60
23133,9,1,0,2,2,3,2,2,2,4,1,1,12.8,0,23,58
23134,9,1,0,3,2,3,3,2,2,4,1,1,11.3,0,38,86
23135,9,1,0,2,2,3,2,2,2,4,1,1,10.3,0,42,85
23136,9,1,0,2,2,3,2,2,2,2,1,1,9.8,0,51,72
23137,9,0,0,2,2,3,2,2,2,4,1,1,11.2,0,12,20
23138,9,1,0,2,2,3,2,2,2,4,1,1,6.9,0,7,16
23139,9,1,0,2,2,3,2,2,2,4,1,1,6.2,0,20,42
23140,9,1,0,2,2,3,2,2,2,4,1,1,9.3,0,15,23
23141,9,1,0,2,2,3,2,2,2,2,1,1,8.2,0,18,31
23142,9,1,0,2,2,3,2,2,2,4,1,1,11.2,0,12,24
23143,9,0,0,2,2,3,2,2,2,4,1,1,11.7,0,19,47
23144,9,0,0,2,2,3,2,2,2,4,1,1,19.1,0,20,27
23145,9,1,0,2,2,3,2,2,2,4,1,1,11.4,0,14,31
23146,9,2,0,3,2,3,3,2,2,2,1,1,6.6,1,54,75
23147,9,0,0,3,2,3,2,2,2,1,2,1,6.6,0,4,9
23148,9,1,0,2,2,3,2,2,2,4,1,1,13.8,0,16,30
23149,9,1,0,3,2,3,3,2,1,2,2,1,7.1,0,71,116
23150,9,0,0,2,2,3,2,2,2,4,1,1,13.5,0,18,42
