essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,pred_score,prompt_relevence,total_length
17056,7,0,0,2,2,3,2,2,2,1,2,1,1.4,0,13,17
17057,7,0,0,3,2,3,2,2,2,1,2,1,3.1,0,14,19
17058,7,0,0,2,2,3,2,2,2,4,1,1,5.0,0,8,12
17059,7,2,0,2,2,3,2,2,2,2,2,1,2.1,0,14,22
17060,7,1,0,2,2,3,2,2,2,1,2,1,4.3,0,4,6
17061,7,0,0,2,2,3,2,2,2,2,2,1,4.4,0,21,38
17062,7,2,0,2,2,3,2,2,2,4,1,1,7.6,1,12,20
17063,7,0,0,2,2,3,2,2,2,2,2,1,4.4,0,12,20
17064,7,0,0,2,2,3,2,2,2,4,1,1,10.6,0,4,17
17065,7,2,0,2,2,3,2,2,2,4,1,1,4.1,1,30,45
17066,7,0,0,2,2,3,2,2,2,2,2,1,3.7,0,16,26
17067,7,2,0,2,2,3,2,2,2,4,1,1,10.3,1,16,22
17068,7,0,0,2,2,3,2,2,2,4,1,1,11.5,0,30,47
17069,7,0,0,2,2,3,2,2,2,4,1,1,9.5,0,13,24
17070,7,1,0,3,2,3,2,2,2,2,2,1,7.4,0,33,57
17071,7,0,0,2,2,3,2,2,2,2,2,1,6.1,0,23,34
17072,7,0,0,2,2,3,2,2,2,2,2,1,4.9,0,28,41
17073,7,2,0,2,3,3,2,2,1,4,1,1,8.3,1,26,34
17074,7,0,0,2,2,3,2,2,1,2,2,1,2.0,0,16,21
17075,7,0,0,2,2,3,2,2,2,4,1,1,10.0,0,16,24
17076,7,0,0,2,2,3,2,2,1,4,2,2,16.5,0,59,72
17077,7,1,0,2,2,3,2,2,2,1,4,1,5.6,0,21,35
17078,7,0,0,2,2,3,2,2,2,4,1,1,11.2,0,13,23
17079,7,0,0,2,2,3,2,2,2,4,1,1,7.6,0,25,38
17080,7,1,0,2,2,3,2,2,2,2,2,1,5.2,0,17,23
17081,7,0,0,2,2,3,2,2,2,1,2,1,6.2,0,11,17
17082,7,1,0,2,2,3,2,2,2,4,1,1,10.0,0,17,24
17083,7,0,0,2,2,3,2,2,2,2,2,2,6.4,0,34,45
17084,7,1,0,2,2,3,2,2,2,1,2,1,7.3,0,0,1
17085,7,1,0,2,2,3,2,2,2,4,1,1,11.3,0,11,21
17086,7,2,0,2,2,3,2,2,2,4,1,1,4.3,1,21,30
17087,7,0,0,2,2,3,2,2,2,4,1,1,9.1,0,18,35
17088,7,1,0,2,2,3,2,2,2,4,1,1,8.7,0,30,43
17089,7,1,0,2,2,3,2,2,2,4,1,1,6.1,0,36,54
17090,7,0,0,2,2,3,2,2,2,2,2,1,6.1,0,38,53
17091,7,2,0,2,3,3,2,2,2,2,1,1,6.2,1,49,83
17092,7,0,0,2,2,3,2,2,2,2,2,1,4.2,0,12,23
17093,7,0,0,2,2,3,2,2,2,4,1,1,10.1,0,28,51
17094,7,0,0,2,2,3,2,2,2,4,1,1,13.7,0,23,32
17095,7,1,0,3,2,3,2,2,2,4,1,1,10.2,0,35,49
17096,7,1,0,2,2,3,2,2,2,4,1,1,7.8,0,15,22
17097,7,1,0,2,2,3,2,2,2,2,2,1,4.5,0,32,50
17098,7,2,0,2,2,3,2,2,1,4,1,1,9.7,1,27,41
17099,7,0,0,2,2,3,2,3,2,4,1,1,9.7,0,13,23
17100,7,0,0,2,2,3,2,2,1,1,4,1,5.4,0,22,33
17101,7,2,0,2,2,3,2,2,2,4,1,1,4.2,1,18,25
17102,7,2,0,2,2,3,2,2,2,2,2,1,4.9,1,74,116
17103,7,0,0,2,2,3,3,2,2,4,1,1,10.2,0,18,26
17104,7,0,0,2,2,3,2,3,2,4,1,1,10.2,0,25,41
17105,7,1,0,2,2,3,2,2,2,2,4,2,10.5,0,46,72
17106,7,2,0,2,2,3,2,2,2,1,4,1,7.2,1,19,25
17107,7,0,0,2,2,3,2,2,2,4,1,1,12.8,0,53,84
17108,7,1,0,2,2,3,2,2,2,1,2,1,2.0,0,6,8
17109,7,0,0,2,2,3,2,2,1,2,2,2,6.3,0,74,95
17110,7,0,0,2,2,3,2,2,2,4,1,1,5.4,0,8,12
17111,7,0,0,2,2,3,2,2,2,4,1,1,10.1,0,14,19
17112,7,0,0,2,2,3,2,2,2,4,2,2,16.2,0,23,38
17113,7,0,0,2,2,3,2,2,2,4,2,2,12.0,0,33,49
17114,7,0,0,2,3,3,2,2,1,2,2,1,4.4,0,14,23
17115,7,0,0,2,2,3,2,2,2,1,2,1,3.5,0,11,19
17116,7,2,0,3,2,3,2,2,2,2,2,1,8.5,1,42,62
17117,7,2,0,2,3,3,2,2,2,2,2,1,6.5,1,12,22
17118,7,1,0,2,2,3,2,2,1,4,1,1,9.7,0,15,26
17119,7,0,0,2,2,3,2,2,2,4,1,1,9.8,0,49,74
17120,7,0,0,2,2,3,2,2,2,4,1,1,8.9,0,55,88
17121,7,0,0,2,2,3,2,2,2,4,1,1,8.6,0,33,43
17122,7,1,0,2,2,3,2,2,2,4,2,2,11.2,0,50,76
17123,7,1,0,2,2,3,2,2,2,4,1,1,8.1,0,34,54
17124,7,2,0,3,2,3,2,2,2,4,1,1,10.3,1,75,105
17125,7,2,0,2,2,3,2,2,2,2,2,1,4.2,1,18,31
17126,7,1,0,3,2,3,2,3,2,4,1,1,10.9,0,42,68
17127,7,0,0,2,2,3,2,2,2,2,2,1,3.6,0,20,24
17128,7,1,0,2,2,3,2,2,2,2,2,1,3.8,0,16,24
17129,7,0,0,2,2,3,2,2,2,4,1,1,2.9,0,18,28
17130,7,1,0,2,2,3,2,3,2,4,1,1,8.7,0,8,16
17131,7,1,0,2,2,3,2,3,2,4,1,1,4.8,0,13,16
17132,7,2,0,2,2,3,2,2,2,2,2,1,3.6,1,27,45
17133,7,1,0,2,2,3,2,2,2,4,1,1,10.6,0,33,47
17134,7,1,0,2,2,3,2,2,2,2,2,1,4.8,0,23,39
17135,7,2,0,2,2,3,2,2,2,1,2,1,5.0,1,20,25
17136,7,2,0,2,2,3,2,3,2,2,2,1,2.3,1,11,16
17137,7,0,0,2,2,3,2,2,2,4,1,1,5.7,0,19,28
17138,7,2,0,2,2,3,2,2,1,4,1,1,8.5,1,29,41
17139,7,0,0,2,2,3,2,2,2,4,1,1,10.7,0,14,21
17140,7,1,0,2,2,3,2,2,2,4,1,1,6.9,0,11,19
17141,7,0,0,2,2,3,2,2,2,4,1,1,12.2,0,11,18
17142,7,2,0,2,2,3,2,2,2,2,2,1,5.1,1,21,33
17143,7,0,0,3,2,3,2,2,2,4,1,1,11.6,0,23,30
17144,7,0,0,3,2,3,2,2,2,4,2,2,15.1,0,49,69
17145,7,0,0,2,2,3,2,3,2,2,2,1,3.2,0,17,23
17146,7,0,0,2,3,3,2,2,2,2,2,1,9.6,0,11,22
17147,7,2,0,2,2,3,3,2,2,2,4,2,10.8,1,40,69
17148,7,2,0,2,2,3,2,3,2,1,4,1,6.5,1,27,46
17149,7,2,0,2,2,3,2,2,2,2,2,1,5.7,1,31,48
17150,7,0,0,2,2,3,2,2,2,1,2,1,3.6,0,11,21
17151,7,2,0,2,2,3,2,2,2,2,2,1,2.5,1,11,18
17152,7,2,0,2,2,3,2,3,1,2,1,1,6.1,1,82,114
17153,7,1,0,2,3,3,2,2,2,4,1,1,5.2,0,18,33
17154,7,0,0,2,2,3,2,2,2,4,1,1,6.2,0,10,15
17155,7,2,0,2,2,3,2,2,2,4,1,1,10.5,1,25,42
17156,7,1,0,2,2,3,2,2,2,2,2,1,4.8,0,35,49
17157,7,1,0,2,2,3,2,2,2,4,1,1,9.0,0,20,25
17158,7,0,0,2,2,3,2,2,2,1,2,1,4.1,0,4,10
17159,7,0,0,2,2,3,2,2,2,1,2,1,4.3,0,13,21
17160,7,1,0,2,2,3,2,2,2,4,1,1,7.3,0,46,76
17161,7,2,0,2,2,3,2,2,2,2,2,1,3.5,1,12,13
17162,7,2,0,2,2,3,3,2,2,4,1,1,13.4,1,24,29
17163,7,1,0,2,2,3,3,2,2,4,1,1,6.7,0,32,55
17164,7,0,0,2,2,3,2,2,2,1,3,1,5.4,0,28,46
17165,7,0,0,3,2,3,2,2,2,2,2,1,4.3,0,32,50
17166,7,2,0,2,2,3,2,2,2,4,1,1,7.4,1,22,34
17167,7,1,0,2,2,3,2,2,2,4,1,1,8.1,0,32,49
17168,7,0,0,2,3,3,2,2,2,4,1,1,8.8,0,20,23
17169,7,0,0,2,3,3,2,2,2,4,1,1,7.0,0,28,45
17170,7,1,0,3,2,3,2,2,2,2,2,2,9.1,0,32,47
17171,7,1,0,2,2,3,2,2,1,4,1,1,6.9,0,36,49
17172,7,0,0,2,2,3,2,2,2,2,2,1,4.1,0,44,63
17173,7,0,0,2,2,3,2,2,2,2,4,2,9.5,0,40,65
17174,7,0,0,2,2,3,2,2,2,1,2,1,-0.6,0,3,4
17175,7,0,0,2,2,3,2,2,1,4,1,1,10.6,0,29,42
17176,7,1,0,2,2,3,2,3,2,2,4,2,11.2,0,37,64
17177,7,0,0,2,2,3,2,2,2,2,2,2,8.0,0,79,110
17178,7,0,0,2,2,3,2,2,2,1,2,1,9.0,0,4,7
17179,7,1,0,2,2,3,3,2,2,2,2,1,8.4,0,32,48
17180,7,2,0,2,2,3,2,2,1,2,2,1,2.3,1,27,36
17181,7,0,0,2,2,3,2,2,2,2,2,1,2.6,0,33,47
17182,7,2,0,2,2,3,2,2,2,2,2,2,12.9,1,24,50
17183,7,1,0,2,2,3,2,2,2,4,1,1,8.8,0,28,42
17184,7,0,0,2,2,3,2,2,2,2,2,1,7.2,0,42,67
17185,7,0,0,2,2,3,2,2,2,2,2,1,2.6,0,19,26
17186,7,2,0,2,2,3,2,2,2,2,2,2,9.9,1,30,46
17187,7,2,0,2,2,3,3,2,2,2,2,1,8.4,1,25,41
17188,7,0,0,2,2,3,3,2,2,4,1,1,13.8,0,20,26
17189,7,0,0,2,2,3,2,2,2,1,2,1,21.5,0,0,1
17190,7,2,0,2,2,3,2,2,1,2,2,1,6.1,1,55,75
17191,7,0,0,2,2,3,2,2,2,2,2,1,8.5,0,30,49
17192,7,0,0,2,2,3,2,2,2,1,2,1,6.1,0,6,9
17193,7,0,0,2,2,3,2,2,2,2,2,1,5.6,0,24,43
17194,7,0,0,2,2,3,3,2,2,2,2,1,8.3,0,19,40
17195,7,2,0,2,2,3,2,2,2,4,1,1,10.3,1,36,57
17196,7,0,0,2,2,3,2,2,2,2,2,1,7.9,0,17,31
17197,7,0,0,2,2,3,2,2,2,4,1,1,10.7,0,37,63
17198,7,0,0,2,2,3,2,2,2,4,1,1,9.1,0,27,43
17199,7,0,0,2,2,3,2,3,2,2,2,1,3.4,0,27,34
17200,7,2,0,3,2,3,2,2,2,2,1,1,4.9,1,64,98
17201,7,0,0,2,3,3,2,2,2,4,1,1,8.9,0,15,24
17202,7,1,0,2,3,3,2,2,2,4,1,1,7.6,0,28,39
17203,7,1,0,2,2,3,2,2,2,4,1,1,10.3,0,24,38
17204,7,0,0,2,2,3,2,2,2,2,4,2,15.6,0,40,66
17205,7,0,0,2,2,3,2,2,2,1,2,1,12.4,0,3,4
17206,7,0,0,2,2,3,2,2,2,2,2,1,-0.0,0,13,21
17207,7,0,0,2,2,3,2,2,2,1,2,1,7.8,0,0,2
17208,7,1,0,2,2,3,2,2,2,2,2,1,4.8,0,16,30
17209,7,2,0,2,2,3,2,2,1,2,2,1,7.6,1,46,72
17210,7,1,0,2,2,3,3,2,2,1,4,1,6.1,0,31,37
17211,7,2,0,2,2,3,3,2,2,2,2,1,3.3,1,38,52
17212,7,0,0,2,2,3,2,2,2,2,2,1,4.4,0,29,44
17213,7,1,0,2,2,3,3,2,2,2,2,1,3.1,0,28,37
17214,7,0,0,2,2,3,2,2,2,4,1,1,7.5,0,20,35
17215,7,0,0,2,2,3,2,2,2,2,2,1,6.6,0,11,21
17216,7,0,0,2,2,3,2,2,2,2,2,1,11.5,0,51,76
17217,7,1,0,2,2,3,2,2,2,2,2,1,4.5,0,33,43
17218,7,1,0,2,2,3,2,2,2,4,2,2,17.2,0,27,38
17219,7,1,0,2,2,3,2,2,2,4,2,2,10.7,0,48,64
17220,7,2,0,2,2,3,2,2,2,4,1,1,10.7,1,14,25
17221,7,1,0,2,2,3,2,2,2,2,2,1,7.0,0,94,156
17222,7,0,0,2,3,3,3,2,1,4,1,1,7.6,0,37,52
17223,7,1,0,2,2,3,2,2,2,4,1,1,9.8,0,34,53
17224,7,0,0,2,2,3,2,2,2,2,2,1,5.2,0,22,45
17225,7,0,0,2,2,3,2,2,2,4,1,1,5.3,0,20,28
17226,7,2,0,2,2,3,2,2,2,1,2,1,5.5,1,16,21
17227,7,0,0,2,2,3,2,2,2,4,2,2,15.5,0,49,70
17228,7,0,0,2,3,3,2,2,2,4,1,1,9.9,0,14,22
17229,7,0,0,2,2,3,2,2,2,2,2,1,7.1,0,41,64
17230,7,0,0,2,2,3,2,2,2,2,2,1,2.4,0,14,21
17231,7,0,0,2,2,3,2,2,2,4,1,1,0.3,0,9,14
17232,7,0,0,2,3,3,2,2,2,4,2,2,22.0,0,28,46
17233,7,1,0,2,2,3,2,3,2,2,2,1,5.5,0,27,41
17234,7,1,0,2,3,3,2,2,1,2,2,1,7.0,0,15,23
17235,7,0,0,2,2,3,2,2,2,2,2,1,5.4,0,25,33
17236,7,2,0,2,2,3,3,2,2,2,2,1,6.4,1,28,44
17237,7,0,0,2,2,3,2,2,2,4,1,1,6.4,0,29,45
17238,7,0,0,2,2,3,2,2,2,4,1,1,9.7,0,22,26
17239,7,2,0,2,2,3,2,2,2,2,4,2,9.4,1,40,65
17240,7,0,0,2,2,3,3,2,2,4,1,1,8.4,0,17,22
17241,7,0,0,2,2,3,2,2,2,4,1,1,6.2,0,19,20
17242,7,0,0,2,3,3,2,2,2,2,2,1,5.8,0,23,44
17243,7,0,0,2,2,3,2,2,2,1,2,1,26.2,0,0,1
17244,7,2,0,2,2,3,2,2,2,4,1,1,13.8,1,17,26
17245,7,2,0,2,2,3,2,2,2,2,2,1,6.0,1,27,47
17246,7,1,0,2,2,3,2,2,2,2,2,1,4.0,0,13,19
17247,7,0,0,2,2,3,3,2,2,2,2,1,4.3,0,40,65
17248,7,0,0,2,2,3,2,3,2,1,4,1,3.0,0,38,61
17249,7,0,0,2,2,3,2,2,2,2,2,1,7.1,0,57,80
17250,7,0,1,2,2,3,2,2,2,4,1,1,11.8,0,11,15
17251,7,2,0,3,2,3,2,2,2,1,4,1,2.8,1,13,21
17252,7,2,0,2,2,3,2,2,1,4,1,1,8.9,1,24,39
17253,7,0,0,2,2,3,2,2,2,4,2,2,17.6,0,27,40
17254,7,0,0,2,2,3,3,2,2,4,2,2,11.8,0,63,94
17255,7,2,0,3,2,3,3,2,1,2,2,1,7.8,1,110,169
17256,7,0,0,2,3,3,2,2,2,1,3,1,3.7,0,32,52
17257,7,0,0,2,2,3,2,2,2,2,2,1,8.2,0,29,43
17258,7,0,0,2,2,3,2,2,2,4,1,1,6.8,0,15,21
17259,7,0,0,2,2,3,2,2,2,4,1,1,5.8,0,11,14
17260,7,0,0,2,2,3,2,2,2,4,1,1,3.9,0,11,13
17261,7,2,0,2,2,3,2,2,2,4,1,1,9.0,1,57,82
17262,7,2,0,2,2,3,3,2,2,4,1,1,8.5,1,33,56
17263,7,2,0,2,3,3,2,2,1,2,2,2,11.6,1,32,44
17264,7,0,0,2,3,3,3,2,2,2,2,1,4.0,0,12,22
17265,7,0,0,2,2,3,2,2,2,4,1,1,9.1,0,13,19
17266,7,0,0,2,2,3,2,2,2,2,2,1,6.8,0,25,43
17267,7,1,0,2,2,3,2,2,2,2,2,2,8.5,0,27,43
17268,7,0,0,2,2,3,2,2,2,4,1,1,8.1,0,16,21
17269,7,1,0,2,2,3,2,2,1,4,1,1,8.1,0,24,34
17270,7,0,0,2,2,3,2,2,2,1,2,1,5.1,0,6,13
17271,7,0,0,2,2,3,2,2,2,4,1,1,5.3,0,35,41
17272,7,1,0,2,2,3,2,2,2,4,1,1,14.9,0,16,33
17273,7,0,0,2,2,3,2,2,2,4,2,2,12.4,0,30,41
17274,7,2,0,2,2,3,2,2,2,2,2,1,4.1,1,28,46
17275,7,0,0,2,2,3,2,2,1,4,1,1,8.9,0,50,71
17276,7,0,0,2,2,3,2,2,2,2,2,1,9.3,0,56,96
17277,7,0,0,2,2,3,2,2,2,4,1,1,6.4,0,27,33
17278,7,0,0,2,3,3,3,2,2,1,2,1,2.7,0,21,22
17279,7,0,0,2,2,3,2,2,2,2,2,1,6.4,0,32,42
17280,7,1,0,2,2,3,2,2,2,2,2,1,-0.2,0,12,20
17281,7,0,0,2,2,3,3,2,2,2,2,1,6.5,0,15,26
17282,7,2,0,2,2,3,2,2,1,1,2,1,1.9,1,13,18
17283,7,1,0,2,2,3,2,2,2,4,1,1,12.0,0,27,47
17284,7,0,0,2,2,3,2,2,2,2,2,1,5.8,0,30,52
17285,7,0,0,2,2,3,2,2,2,2,2,1,5.2,0,16,24
17286,7,0,0,2,2,3,2,2,2,4,1,1,7.7,0,32,53
17287,7,0,0,2,2,3,2,2,2,1,2,1,1.8,0,4,5
17288,7,0,0,3,2,3,2,2,2,2,2,1,0.3,0,15,20
17289,7,0,0,2,2,3,2,2,2,4,2,2,11.4,0,63,90
17290,7,0,0,2,2,3,2,2,2,2,2,1,8.6,0,19,36
17291,7,0,0,2,2,3,2,2,2,2,2,1,7.3,0,35,56
17292,7,1,0,2,3,3,2,2,2,2,2,2,7.3,0,50,77
17293,7,0,0,3,2,3,2,2,2,4,1,1,7.9,0,15,20
17294,7,0,0,3,2,3,2,2,2,4,2,2,17.0,0,50,88
17295,7,2,0,2,2,3,2,2,2,4,1,1,8.6,1,64,91
17296,7,0,0,2,2,3,2,3,2,4,1,1,6.9,0,42,59
17297,7,2,0,2,2,3,2,2,1,1,3,1,2.3,1,30,43
17298,7,1,0,2,2,3,2,2,2,2,2,1,5.2,0,31,41
17299,7,0,0,2,2,3,2,2,2,4,1,1,8.9,0,8,12
17300,7,2,0,2,2,3,2,2,2,4,1,1,6.4,1,34,52
17301,7,1,0,2,2,3,3,3,2,1,4,1,6.4,0,30,41
17302,7,2,0,2,2,3,2,2,2,2,2,1,2.7,1,33,43
17303,7,0,0,2,2,3,2,2,2,4,1,1,11.8,0,54,92
17304,7,2,0,2,2,3,2,2,2,2,2,1,5.2,1,29,45
17305,7,0,0,2,2,3,2,2,2,4,1,1,10.3,0,23,45
17306,7,1,0,2,2,3,2,2,2,1,4,1,5.3,0,29,41
17307,7,0,0,2,2,3,2,2,2,2,2,1,5.6,0,22,39
17308,7,1,0,2,2,3,2,2,2,2,2,1,9.8,0,21,35
17309,7,0,0,2,2,3,2,2,2,4,1,1,9.4,0,34,63
17310,7,0,0,2,2,3,2,2,2,2,2,1,1.7,0,18,24
17311,7,1,0,2,2,3,2,2,2,4,1,1,5.9,0,15,27
17312,7,2,0,2,2,3,2,2,2,1,2,1,3.6,1,11,20
17313,7,0,0,2,2,3,2,2,2,2,2,1,5.6,0,45,70
17314,7,0,0,2,2,3,2,2,2,4,1,1,6.8,0,41,62
17315,7,2,0,2,2,3,2,2,2,2,2,1,6.0,1,76,99
17316,7,0,0,2,2,3,2,2,2,4,1,1,9.7,0,27,44
17317,7,0,0,2,2,3,2,2,2,4,1,1,9.3,0,10,12
17318,7,0,0,2,2,3,2,3,2,4,1,1,10.9,0,52,85
17319,7,0,0,2,2,3,2,2,1,4,1,1,4.6,0,15,24
17320,7,0,0,2,2,3,2,2,2,2,2,1,6.9,0,44,74
17321,7,0,0,2,2,3,2,2,2,4,1,1,5.3,0,54,77
17322,7,1,0,2,2,3,2,2,2,1,4,1,4.9,0,22,39
17323,7,1,0,2,2,3,2,2,2,4,2,2,11.2,0,63,85
17324,7,2,0,2,2,3,2,2,2,1,3,1,4.3,1,18,26
17325,7,1,0,2,2,3,2,2,2,2,2,1,3.1,0,17,25
17326,7,0,0,2,2,3,3,2,2,4,1,1,12.6,0,16,26
