essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,pred_score,prompt_relevence,total_length
14054,6,0,0,2,2,3,2,2,2,4,1,1,10.3,0,33,55
14055,6,0,0,2,2,3,2,2,2,4,1,1,8.9,0,4,12
14056,6,1,0,2,2,3,2,2,2,1,2,1,12.8,0,12,28
14057,6,0,0,2,2,3,2,2,2,1,2,1,11.1,0,11,33
14058,6,1,0,2,2,3,2,2,2,4,1,1,12.2,0,12,26
14059,6,0,0,2,2,3,2,2,2,1,3,1,14.9,0,1,2
14060,6,0,0,2,2,3,2,2,1,2,1,1,10.2,0,26,52
14061,6,0,0,2,2,3,2,2,2,1,3,1,6.8,0,6,15
14062,6,2,0,2,2,3,2,3,2,4,1,1,11.4,1,36,58
14063,6,0,0,2,2,3,2,2,2,4,1,1,13.0,0,8,22
14064,6,0,0,2,2,3,2,2,2,1,3,1,6.1,0,16,26
14065,6,0,0,2,2,3,2,2,2,1,3,1,3.6,0,4,9
14066,6,0,0,2,2,3,2,2,2,1,3,1,25.6,0,1,4
14067,6,0,0,2,2,3,2,2,2,4,1,1,7.2,0,7,13
14068,6,0,0,2,2,3,2,2,2,4,1,1,9.7,0,1,11
14069,6,2,0,2,3,3,2,2,2,4,1,1,13.0,1,50,82
14070,6,0,0,2,2,3,2,2,2,1,3,1,5.2,0,1,3
14071,6,0,0,2,2,3,2,2,2,4,1,1,7.0,0,5,21
14072,6,0,0,2,2,3,2,2,2,1,3,1,13.0,0,3,3
14073,6,0,0,2,2,3,2,2,2,1,3,1,12.5,0,2,3
14074,6,0,0,2,2,3,2,2,2,1,2,1,2.0,0,12,24
14075,6,1,0,2,3,3,2,2,2,1,2,1,15.8,0,19,29
14076,6,0,0,2,2,3,2,2,2,1,3,1,50.2,0,0,2
14077,6,0,0,2,2,3,2,2,1,1,3,1,14.0,0,0,5
14078,6,0,0,2,2,3,2,2,2,1,3,1,11.8,0,3,10
14079,6,0,0,2,2,3,2,2,2,1,3,1,35.6,0,0,1
14080,6,0,0,2,2,3,2,2,2,1,3,1,-0.4,0,4,6
14081,6,0,0,2,2,3,2,2,2,1,3,1,2.0,0,6,8
14082,6,0,0,2,2,3,2,2,2,1,3,1,42.9,0,1,3
14083,6,0,0,2,2,3,2,2,2,1,3,1,-2.1,0,1,1
14084,6,0,0,2,2,3,2,2,2,4,1,1,7.2,0,6,18
14085,6,0,0,2,2,3,2,2,2,2,1,1,7.3,0,26,47
14086,6,0,0,2,2,3,2,2,2,1,2,1,10.6,0,15,32
14087,6,0,0,2,2,3,2,2,1,1,3,1,19.2,0,2,6
14088,6,0,0,2,2,3,2,2,2,1,3,1,21.5,0,0,1
14089,6,0,0,2,2,3,2,2,2,4,1,1,14.5,0,11,18
14090,6,0,0,2,2,3,2,2,2,1,3,1,-0.1,0,6,18
14091,6,1,0,2,2,3,2,2,2,4,1,1,10.1,0,9,15
14092,6,1,0,2,2,3,2,2,2,2,2,1,9.4,0,41,82
14093,6,0,0,2,2,3,2,2,2,1,3,1,25.6,0,2,3
14094,6,0,0,2,2,3,2,2,2,4,1,1,7.8,0,5,14
14095,6,1,0,2,2,3,2,2,2,4,3,3,21.1,0,16,40
14096,6,1,0,2,2,3,2,2,1,4,1,1,6.3,0,12,25
14097,6,0,0,2,2,3,2,2,2,1,3,1,11.4,0,1,6
14098,6,0,0,2,2,3,2,2,2,1,3,1,8.3,0,2,7
14099,6,0,0,2,2,3,2,2,2,1,2,1,6.8,0,10,29
14100,6,0,0,2,2,3,2,2,2,4,1,1,9.2,0,7,16
14101,6,0,0,2,2,3,2,2,2,1,3,1,9.7,0,6,8
14102,6,0,0,2,2,3,2,2,2,4,1,1,9.6,0,3,16
14103,6,0,0,2,2,3,2,2,2,1,3,1,6.8,0,2,3
14104,6,1,0,2,2,3,2,2,2,2,1,1,5.1,0,18,36
14105,6,0,0,2,2,3,2,2,2,4,1,1,7.5,0,7,14
14106,6,0,0,2,2,3,2,2,2,4,1,1,4.0,0,10,30
14107,6,2,0,3,2,3,3,2,2,1,2,1,8.7,0,45,58
14108,6,0,0,2,2,3,2,2,1,1,2,1,6.2,0,4,19
14109,6,0,0,2,2,3,2,2,2,4,1,1,12.8,0,10,17
14110,6,2,0,2,2,3,3,2,2,4,1,1,17.5,1,18,31
14111,6,0,0,2,2,3,2,2,2,1,3,1,13.1,0,3,5
14112,6,0,0,2,2,3,2,2,2,4,3,3,7.7,0,22,48
14113,6,0,0,2,2,3,2,2,2,1,2,1,6.4,0,19,38
14114,6,0,0,2,2,3,2,2,1,4,1,1,9.9,0,21,46
14115,6,0,0,2,2,3,2,2,1,4,1,1,6.8,0,3,14
14116,6,0,0,2,2,3,2,2,1,1,2,1,4.2,0,28,52
14117,6,2,0,2,2,3,2,2,2,4,1,1,12.7,1,16,25
14118,6,0,0,2,2,3,2,2,2,1,3,1,106.2,0,0,1
14119,6,0,0,2,2,3,2,2,2,1,3,1,13.0,0,3,3
14120,6,0,0,2,2,3,2,2,2,1,2,1,11.2,0,21,36
14121,6,0,0,2,2,3,2,2,2,2,1,1,4.6,0,14,28
14122,6,0,0,2,2,3,2,2,2,4,1,1,5.4,0,8,22
14123,6,0,0,2,2,3,2,2,2,1,3,1,8.3,0,1,7
14124,6,0,0,2,2,3,2,2,2,4,1,1,3.1,0,15,39
14125,6,2,0,2,2,3,2,2,2,1,2,1,10.5,0,22,29
14126,6,0,0,2,2,3,2,2,2,1,3,1,24.0,0,1,5
14127,6,0,0,2,2,3,2,2,2,1,3,1,17.1,0,1,4
14128,6,0,0,2,2,3,2,2,2,4,1,1,6.3,0,8,34
14129,6,0,0,2,2,3,2,2,2,4,1,1,6.1,0,10,28
14130,6,0,0,2,2,3,2,2,2,1,2,1,1.8,0,14,32
14131,6,0,0,2,2,3,2,2,2,4,1,1,9.8,0,6,18
14132,6,0,0,2,2,3,2,2,2,1,3,1,49.7,0,0,1
14133,6,0,0,2,2,3,2,2,2,1,3,1,29.0,0,0,2
14134,6,0,0,2,2,3,2,2,2,1,3,1,2.9,0,4,10
14135,6,0,0,2,2,3,2,2,2,1,3,1,29.0,0,0,2
14136,6,0,0,2,2,3,2,2,2,1,3,1,64.3,0,0,2
14137,6,0,0,2,2,3,2,2,2,4,3,3,11.1,0,22,42
14138,6,0,0,2,2,3,2,2,2,1,2,1,4.9,0,4,16
14139,6,0,0,2,2,3,2,2,2,4,1,1,19.7,0,16,28
14140,6,1,0,2,2,3,3,2,2,4,3,3,26.1,0,17,37
14141,6,0,0,2,2,3,2,2,2,4,3,3,27.3,0,18,51
14142,6,0,0,2,2,3,2,2,2,1,2,1,2.9,0,10,20
14143,6,2,0,3,2,3,2,2,2,4,1,1,12.2,1,64,85
14144,6,0,0,2,2,3,2,2,2,1,3,1,15.0,0,8,9
14145,6,0,0,2,2,3,2,2,2,4,1,1,9.6,0,12,39
14146,6,0,0,2,2,3,2,2,2,1,3,1,18.2,0,0,4
14147,6,1,0,2,2,3,3,2,2,2,1,1,6.2,0,19,38
14148,6,2,0,2,2,3,2,2,2,2,1,1,9.0,0,43,66
14149,6,1,0,2,2,3,2,2,2,1,2,1,8.4,0,27,38
14150,6,0,0,2,2,3,2,2,2,4,1,1,6.8,0,11,28
14151,6,0,0,2,2,3,2,2,2,1,3,1,-1.0,0,3,5
14152,6,0,0,2,2,3,2,2,2,4,1,1,4.4,0,7,14
14153,6,0,0,2,2,3,2,2,2,1,3,1,129.8,0,0,1
14154,6,0,0,2,2,3,2,2,2,1,3,1,3.9,0,3,7
14155,6,0,0,2,2,3,2,2,2,1,3,1,3.7,0,1,5
14156,6,0,0,2,2,3,2,2,2,1,3,1,3.6,0,0,6
14157,6,1,0,2,2,3,2,2,2,4,1,1,7.1,0,5,15
14158,6,0,0,2,2,3,2,2,2,1,3,1,-2.0,0,2,5
14159,6,0,0,2,2,3,2,2,2,1,3,1,12.0,0,0,1
14160,6,0,0,2,2,3,2,2,2,1,3,1,3.0,0,8,24
14161,6,1,0,2,2,3,2,2,2,4,1,1,7.1,0,12,28
14162,6,0,0,3,2,3,2,2,2,4,3,3,11.7,0,17,48
14163,6,3,0,2,2,3,2,3,2,4,1,1,12.2,1,51,70
14164,6,0,0,2,2,3,2,2,2,1,3,1,101.5,0,0,1
14165,6,0,0,2,2,3,2,2,2,1,3,1,101.5,0,0,1
14166,6,0,0,2,2,3,2,2,2,4,1,1,5.8,0,8,29
14167,6,0,0,2,2,3,2,2,2,1,3,1,5.3,0,14,24
14168,6,0,0,2,2,3,2,2,2,1,3,1,7.3,0,0,1
14169,6,0,0,2,2,3,2,2,2,4,1,1,12.0,0,8,23
14170,6,0,0,2,2,3,2,2,2,4,1,1,12.8,0,7,20
14171,6,2,0,2,2,3,2,2,2,4,1,1,19.3,1,10,26
14172,6,0,0,2,2,3,2,2,2,4,1,1,8.5,0,6,11
14173,6,0,0,2,2,3,2,2,2,4,1,1,12.0,0,8,17
14174,6,0,0,2,2,3,2,2,2,1,3,1,40.3,0,0,1
14175,6,0,0,2,2,3,3,2,2,4,1,1,8.6,0,9,26
14176,6,0,0,2,2,3,2,2,2,1,3,1,14.7,0,1,4
14177,6,0,0,2,2,3,2,2,2,4,1,1,5.5,0,22,43
14178,6,1,0,2,2,3,2,2,2,2,1,1,11.8,0,40,62
14179,6,0,0,2,2,3,2,2,2,1,3,1,21.8,0,0,4
14180,6,2,0,2,2,3,2,2,2,1,2,1,7.3,0,42,89
14181,6,0,0,2,2,3,2,2,2,4,1,1,16.8,0,43,64
14182,6,0,0,2,2,3,2,2,2,1,3,1,25.3,0,1,4
14183,6,0,0,2,2,3,2,2,2,4,1,1,9.2,0,25,43
14184,6,0,0,2,2,3,2,2,2,1,3,1,12.0,0,1,8
14185,6,0,0,2,2,3,3,2,2,1,2,1,10.1,0,14,25
14186,6,0,0,2,2,3,2,2,2,4,1,1,5.8,0,16,42
14187,6,0,0,2,2,3,2,2,2,1,2,1,3.6,0,11,23
14188,6,0,0,2,2,3,2,2,2,1,3,1,19.6,0,0,2
14189,6,0,0,2,2,3,2,2,2,4,1,1,8.4,0,15,41
14190,6,0,0,2,2,3,2,2,2,4,3,3,9.1,0,21,42
14191,6,0,0,2,2,3,2,2,2,2,1,1,6.7,0,17,36
14192,6,0,0,2,2,2,2,2,2,1,2,1,8.8,0,5,23
14193,6,0,0,2,2,3,2,2,2,1,2,1,6.0,0,6,21
14194,6,0,0,2,2,3,2,2,2,1,3,1,3.7,0,1,5
14195,6,0,0,2,2,3,2,2,1,2,1,1,9.4,0,23,41
14196,6,0,0,2,2,3,2,2,2,1,3,1,43.2,0,1,2
14197,6,0,0,2,2,3,2,2,2,1,3,1,20.9,0,0,3
14198,6,2,0,2,2,3,2,3,2,4,1,1,14.0,1,22,34
14199,6,1,0,2,2,3,2,2,2,4,1,1,8.6,0,11,19
14200,6,0,0,2,2,3,2,2,2,1,3,1,4.8,0,8,19
14201,6,0,0,2,2,3,2,2,2,4,1,1,3.3,0,2,11
14202,6,0,0,2,2,3,2,2,2,1,3,1,4.6,0,3,24
14203,6,1,0,2,2,3,2,2,1,1,3,1,12.2,0,8,20
14204,6,0,0,2,2,3,2,2,1,4,1,1,4.5,0,14,35
14205,6,0,0,2,2,3,2,2,2,1,3,1,101.5,0,0,1
14206,6,0,0,2,2,3,2,2,2,1,3,1,14.5,0,2,10
14207,6,0,0,2,2,3,2,3,2,1,2,1,6.5,0,12,21
14208,6,2,0,2,2,3,3,2,1,4,1,1,9.1,1,20,57
14209,6,0,0,2,2,3,2,2,2,1,3,1,14.9,0,0,2
14210,6,0,0,2,2,3,2,2,2,1,3,1,82.7,0,0,1
14211,6,0,0,2,2,3,2,2,2,1,3,1,52.6,0,0,3
14212,6,0,0,2,2,3,2,2,2,4,1,1,9.3,0,13,32
14213,6,0,0,2,2,3,2,2,2,1,2,1,2.5,0,6,21
14214,6,0,0,2,2,3,2,2,2,4,1,1,14.9,0,13,20
14215,6,0,0,2,2,3,2,2,2,4,1,1,7.3,0,21,60
14216,6,0,0,2,2,3,2,2,2,4,1,1,17.7,0,13,23
14217,6,0,0,2,2,3,2,2,1,4,1,1,14.5,0,38,81
14218,6,0,0,2,2,3,2,2,2,1,3,1,26.3,0,3,5
14219,6,2,0,2,2,3,2,2,2,1,2,1,6.7,1,26,46
14220,6,0,0,2,2,3,3,2,2,1,2,1,3.7,0,8,26
14221,6,0,0,2,2,3,2,2,2,1,3,1,1.2,0,1,6
14222,6,3,0,2,2,3,2,2,2,4,1,1,21.6,1,15,24
14223,6,0,0,2,2,3,2,2,2,1,3,1,18.2,0,0,4
14224,6,2,0,2,2,3,2,2,2,4,1,1,7.3,1,14,26
14225,6,0,0,2,2,3,2,2,2,1,3,1,-2.9,0,1,4
14226,6,0,0,2,2,3,2,2,2,2,1,1,7.3,0,16,31
14227,6,0,0,2,2,3,2,2,2,4,3,3,15.8,0,13,38
14228,6,1,0,2,2,3,2,2,2,4,1,1,10.1,0,9,19
14229,6,0,0,2,2,3,2,2,2,1,3,1,30.9,0,0,1
14230,6,0,0,2,2,3,2,2,2,1,3,1,-4.1,0,1,4
14231,6,0,0,2,2,3,2,2,2,4,1,1,14.4,0,14,30
14232,6,0,0,2,2,3,2,2,2,4,1,1,14.5,0,14,20
14233,6,0,0,2,2,3,2,2,2,2,1,1,-0.9,0,18,31
14234,6,1,0,2,2,3,2,2,1,2,1,1,9.8,0,18,40
14235,6,0,0,2,2,3,2,2,2,4,1,1,3.5,0,4,14
14236,6,3,0,2,2,3,2,2,2,4,1,1,12.0,1,50,59
14237,6,1,0,2,2,3,2,2,2,1,3,1,9.0,0,5,7
14238,6,0,0,2,2,3,2,2,2,1,3,1,24.3,0,1,2
14239,6,0,0,2,2,3,3,2,2,4,1,1,12.8,0,11,19
14240,6,0,0,2,2,3,2,2,2,1,3,1,-1.6,0,2,2
14241,6,0,0,2,2,3,2,2,2,1,3,1,30.9,0,0,1
14242,6,0,0,2,2,3,2,2,2,1,3,1,5.3,0,8,28
14243,6,0,0,2,2,3,2,2,2,4,1,1,6.9,0,4,16
14244,6,0,0,2,2,3,2,2,2,1,3,1,6.3,0,6,12
14245,6,0,0,2,2,3,2,2,2,4,1,1,9.3,0,4,11
14246,6,0,0,2,2,3,2,2,2,1,3,1,5.3,0,2,4
14247,6,0,0,2,2,3,2,2,2,4,1,1,5.0,0,4,11
14248,6,0,0,2,2,3,2,2,2,1,3,1,15.0,0,1,5
14249,6,0,0,2,2,3,3,2,2,4,1,1,3.2,0,4,13
14250,6,0,0,2,2,3,2,2,2,4,1,1,7.8,0,13,23
14251,6,0,0,2,3,3,2,2,2,1,2,1,8.9,0,7,29
14252,6,0,0,2,2,3,2,2,2,4,1,1,15.7,0,8,22
14253,6,0,0,2,2,3,2,2,2,1,3,1,10.4,0,3,10
14254,6,1,0,2,2,3,2,2,2,4,1,1,17.2,0,4,12
14255,6,0,0,2,2,3,2,2,2,4,1,1,14.2,0,10,22
14256,6,0,0,2,2,3,2,2,2,1,3,1,13.4,0,1,11
14257,6,1,0,2,2,3,2,2,2,4,1,1,11.0,0,61,85
14258,6,0,0,2,2,3,2,2,2,2,1,1,6.9,0,13,34
14259,6,0,0,2,2,3,2,2,1,4,3,3,17.6,0,18,36
14260,6,0,0,2,2,3,2,2,2,1,3,1,73.3,0,2,3
14261,6,3,0,3,3,3,3,2,2,2,2,1,8.9,1,64,114
14262,6,2,0,2,2,3,2,2,2,4,1,1,17.6,1,12,27
14263,6,0,0,2,2,3,2,2,1,4,1,1,7.3,0,17,53
14264,6,1,0,2,2,3,2,2,2,1,3,1,5.6,0,4,7
14265,6,0,0,2,2,3,2,2,2,1,3,1,26.7,0,1,2
14266,6,0,0,2,2,3,2,2,2,1,3,1,19.6,0,0,2
14267,6,0,0,2,2,3,2,2,1,4,1,1,6.6,0,21,52
14268,6,0,0,2,2,3,2,2,1,4,1,1,12.1,0,3,15
14269,6,0,0,2,2,3,2,2,2,4,1,1,11.8,0,5,14
14270,6,3,0,2,2,3,2,2,2,2,1,1,8.3,1,30,55
14271,6,1,0,2,2,3,2,2,2,4,1,1,17.8,0,13,24
14272,6,1,0,2,2,3,2,2,2,4,1,1,9.2,0,17,44
14273,6,0,0,2,2,3,2,2,2,1,3,1,12.0,0,1,1
14274,6,0,0,2,2,3,2,2,2,1,3,1,21.6,0,0,5
14275,6,0,0,2,2,3,2,2,1,4,1,1,16.0,0,12,26
14276,6,0,0,2,2,3,2,2,2,4,1,1,9.7,0,10,49
14277,6,0,0,2,2,3,2,2,2,1,3,1,2.0,0,3,8
14278,6,0,0,2,2,3,2,2,2,1,3,1,167.5,0,0,1
14279,6,2,0,2,2,3,2,3,2,1,3,1,14.2,0,9,26
14280,6,1,0,2,2,3,2,2,2,2,1,1,9.6,0,38,83
14281,6,0,0,2,2,3,2,2,2,1,3,1,17.2,0,0,2
14282,6,0,0,2,2,3,2,2,2,4,3,3,23.9,0,26,41
14283,6,1,0,2,2,3,2,3,2,2,1,1,7.5,0,34,55
14284,6,0,0,2,2,3,2,2,2,1,3,1,21.5,0,1,1
14285,6,3,0,3,2,3,2,2,2,4,1,1,14.6,1,55,78
14286,6,0,0,2,2,3,2,2,2,1,2,1,4.3,0,5,19
14287,6,0,0,2,2,3,2,2,2,4,1,1,10.7,0,11,16
14288,6,0,0,2,2,3,2,2,2,1,2,1,6.4,0,22,51
14289,6,0,0,2,2,3,2,2,2,1,3,1,12.5,0,0,3
14290,6,0,0,3,2,3,2,2,2,4,3,3,10.6,0,14,55
14291,6,1,0,2,2,3,2,2,2,4,1,1,10.0,0,18,24
14292,6,0,0,2,2,3,2,2,2,4,1,1,8.5,0,7,20
14293,6,0,0,2,2,3,2,2,2,1,3,1,21.5,0,0,1
14294,6,0,0,2,2,3,2,2,2,2,1,1,8.2,0,30,57
14295,6,0,0,2,2,3,3,2,2,4,1,1,9.4,0,12,19
14296,6,1,0,2,2,3,2,2,2,4,1,1,11.6,0,26,41
14297,6,0,0,2,2,3,2,2,2,4,1,1,9.3,0,8,18
14298,6,0,0,2,2,3,2,2,2,1,3,1,73.8,0,0,2
14299,6,0,0,2,2,3,2,2,2,1,3,1,26.2,0,1,1
14300,6,0,0,2,2,3,2,2,2,4,1,1,11.5,0,3,17
14301,6,0,0,2,2,3,2,2,2,1,3,1,9.8,0,2,6
14302,6,0,0,2,2,3,2,2,2,1,3,1,14.7,0,0,4
14303,6,0,0,2,2,3,2,2,2,1,3,1,23.0,0,5,5
14304,6,0,0,2,2,3,2,2,2,4,1,1,6.0,0,11,24
14305,6,0,0,2,2,3,2,2,2,1,3,1,8.7,0,2,9
14306,6,2,0,2,2,3,2,2,2,4,3,3,10.6,1,24,45
14307,6,3,0,2,3,3,2,2,2,1,2,1,11.4,1,44,62
14308,6,0,0,2,2,3,2,2,2,1,3,1,3.8,0,4,8
14309,6,0,0,2,2,3,2,2,2,1,3,1,7.5,0,2,22
14310,6,0,0,2,2,3,2,2,2,1,3,1,10.3,0,3,5
14311,6,0,0,2,2,3,2,2,1,4,1,1,8.0,0,19,40
14312,6,0,0,2,2,3,2,2,2,4,1,1,14.7,0,1,15
14313,6,2,0,2,2,3,2,2,2,4,3,3,12.3,1,24,55
14314,6,0,0,2,2,3,2,2,2,1,3,1,22.5,0,2,3
14315,6,0,0,2,2,3,2,2,2,1,3,1,45.0,0,0,1
14316,6,0,0,3,2,3,2,2,1,4,3,3,10.9,0,21,69
14317,6,1,0,2,2,3,3,2,2,4,1,1,7.3,0,14,32
14318,6,0,0,2,2,3,2,2,2,1,3,1,35.6,0,0,1
14319,6,0,0,2,2,3,2,2,2,1,3,1,7.6,0,1,8
14320,6,0,0,2,2,3,2,2,2,4,1,1,7.8,0,9,16
14321,6,0,0,2,2,3,2,2,2,4,1,1,8.3,0,3,16
14322,6,0,0,2,2,3,2,2,2,4,1,1,14.2,0,13,26
14323,6,0,0,2,2,3,2,2,2,4,1,1,20.1,0,4,12
14324,6,0,0,2,2,3,2,2,2,4,1,1,6.9,0,21,44
14325,6,0,0,2,2,3,2,2,2,1,3,1,6.5,0,3,5
14326,6,0,0,2,2,3,2,2,2,1,3,1,8.5,0,3,8
14327,6,0,0,2,2,3,2,2,2,1,3,1,7.5,0,1,6
14328,6,0,0,2,2,3,2,2,2,1,3,1,11.2,0,3,5
14329,6,0,0,2,2,3,2,2,2,1,3,1,2.7,0,8,18
14330,6,0,0,2,2,3,2,2,2,1,3,1,3.7,0,3,5
14331,6,0,0,2,2,3,2,2,2,4,1,1,7.7,0,6,19
