essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score,prompt_relevance,total_length
12352,5,3.0,0,2,2,3,2,3,2,2,1,1,9.8,1,1,150,244
12353,5,3.0,0,2,2,2,2,2,2,2,1,1,9.2,1,0,99,153
12354,5,2.0,0,2,2,3,2,2,2,4,1,1,14.3,0,0,66,94
12355,5,3.0,0,2,2,3,3,3,1,3,1,1,10.9,1,1,145,228
12356,5,1.0,0,2,2,3,2,2,2,4,1,1,6.6,0,0,5,12
12357,5,2.0,0,2,2,3,2,2,2,2,1,1,7.3,0,0,78,130
12358,5,1.0,1,2,3,2,2,2,2,2,1,1,6.4,0,0,38,53
12359,5,2.0,0,2,2,3,2,2,1,4,1,1,10.1,0,0,134,194
12360,5,3.0,1,3,2,2,2,2,2,2,1,1,9.9,1,0,88,160
12361,5,1.0,1,2,2,2,2,2,2,1,1,1,7.4,0,0,68,90
12362,5,0.0,1,3,2,2,2,2,2,4,1,1,4.8,0,0,33,48
12363,5,3.0,0,2,2,3,2,2,2,4,1,1,10.3,1,0,80,134
12364,5,4.0,0,2,2,3,2,2,2,2,1,1,8.3,1,1,165,236
12365,5,4.0,0,2,2,2,2,2,2,2,1,1,12.1,1,1,142,205
12366,5,3.0,0,2,2,3,2,3,2,3,1,1,8.1,1,0,152,243
12367,5,4.0,0,2,2,2,3,2,2,2,1,1,9.5,1,0,110,187
12368,5,3.0,0,2,2,3,2,2,2,4,1,1,7.3,1,0,133,209
12369,5,2.0,1,2,2,3,2,2,2,2,1,1,7.5,0,0,63,108
12370,5,2.0,0,2,2,2,2,2,2,2,1,1,8.8,0,0,97,145
12371,5,3.0,0,2,2,3,2,2,1,4,1,1,10.5,1,0,115,175
12372,5,3.0,0,2,2,2,3,2,2,2,1,1,9.5,1,0,94,153
12373,5,4.0,1,2,2,3,3,2,2,3,1,1,8.0,1,0,142,199
12374,5,2.0,0,2,2,3,2,2,2,2,1,1,7.3,0,0,104,156
12375,5,1.0,0,2,2,3,2,2,2,4,1,1,8.8,0,0,54,68
12376,5,3.0,0,2,2,2,2,2,2,4,1,1,9.4,1,0,112,183
12377,5,1.0,0,2,2,3,2,2,2,1,1,1,6.5,0,0,34,69
12378,5,1.0,0,2,2,3,2,2,2,2,1,1,5.8,0,0,53,83
12379,5,2.0,1,2,2,2,2,2,2,4,1,1,7.7,0,0,61,111
12380,5,1.0,1,2,2,3,2,2,2,4,1,1,6.8,0,0,38,63
12381,5,2.0,0,2,2,2,2,2,2,4,1,1,9.8,0,0,57,102
12382,5,2.0,0,2,2,3,2,2,2,1,4,1,15.1,0,0,44,71
12383,5,2.0,1,2,2,2,2,2,2,2,1,1,9.1,0,0,84,142
12384,5,3.0,1,2,2,3,2,2,2,2,2,2,12.6,1,1,109,153
12385,5,2.0,1,3,2,3,2,2,2,4,1,1,13.5,0,0,27,57
12386,5,2.0,0,2,2,3,2,2,2,2,1,1,6.9,0,0,55,85
12387,5,3.0,0,2,2,3,2,2,2,4,1,1,12.4,1,0,109,180
12388,5,3.0,0,3,2,3,2,2,2,2,1,1,14.2,1,1,151,239
12389,5,1.0,0,2,2,2,2,2,2,2,1,1,4.3,0,0,48,83
12390,5,2.0,1,2,2,2,2,2,2,2,1,1,12.0,0,0,67,119
12391,5,2.0,0,2,2,3,2,2,2,2,1,1,7.4,0,0,88,113
12392,5,2.0,0,2,2,3,2,2,2,2,1,1,5.9,0,0,65,98
12393,5,4.0,0,2,2,2,2,2,2,4,1,1,10.1,1,1,134,193
12394,5,2.0,1,2,2,3,2,2,2,4,1,1,7.6,0,0,58,89
12395,5,3.0,1,2,2,2,2,2,2,4,1,1,9.2,1,0,90,152
12396,5,1.0,0,2,2,3,2,2,2,2,1,1,4.5,0,0,31,59
12397,5,2.0,1,2,2,2,3,2,2,2,1,1,7.8,0,0,45,86
12398,5,2.0,1,2,2,2,3,2,2,2,1,1,8.6,0,0,86,138
12399,5,2.0,0,2,2,3,2,2,2,4,1,1,9.2,0,0,85,134
12400,5,2.0,0,2,2,2,2,2,2,2,1,1,7.1,0,0,53,88
12401,5,1.0,0,2,2,2,2,2,2,2,1,1,6.8,0,0,49,70
12402,5,2.0,0,2,2,3,2,2,2,2,1,1,7.1,0,0,79,144
12403,5,4.0,1,3,3,2,2,2,2,2,1,1,9.9,1,1,124,210
12404,5,3.0,1,2,2,2,2,2,2,2,1,1,10.3,1,0,89,151
12405,5,4.0,1,2,2,3,3,2,2,2,1,1,10.6,1,1,179,278
12406,5,3.0,1,2,2,2,2,2,2,2,1,1,9.2,1,1,92,151
12407,5,2.0,0,2,2,3,2,2,2,2,1,1,6.8,0,0,71,113
12408,5,2.0,0,2,2,3,2,2,2,4,1,1,8.6,0,0,79,129
12409,5,1.0,0,2,2,3,2,2,2,1,1,1,8.3,0,0,36,77
12410,5,1.0,0,2,2,2,2,3,2,4,1,1,10.0,0,0,31,52
12411,5,3.0,1,2,2,2,2,2,2,4,1,1,12.4,1,0,65,115
12412,5,2.0,0,2,2,3,2,2,2,2,1,1,5.3,0,0,44,66
12413,5,2.0,1,2,2,2,2,2,2,2,1,1,11.4,0,0,93,143
12414,5,0.0,1,2,2,3,2,2,2,4,1,1,7.3,0,0,13,22
12415,5,3.0,1,3,2,2,2,3,1,2,1,1,10.0,1,1,138,196
12416,5,2.0,1,3,2,3,2,2,2,4,1,1,10.8,0,0,56,89
12417,5,3.0,1,2,2,3,2,2,2,4,1,1,14.7,1,1,117,172
12418,5,2.0,1,2,3,3,2,2,1,2,1,1,8.8,0,0,73,113
12419,5,2.0,1,2,2,3,2,2,2,2,1,1,9.3,0,0,74,118
12420,5,3.0,0,2,2,3,2,2,2,4,1,1,11.5,1,1,141,200
12421,5,2.0,0,2,2,2,2,2,2,4,1,1,8.1,0,0,33,55
12422,5,3.0,0,2,2,3,2,2,2,2,1,1,7.2,1,1,134,216
12423,5,3.0,0,2,2,2,2,2,2,4,1,1,9.6,1,0,115,167
12424,5,3.0,0,2,3,2,2,2,2,2,1,1,9.9,1,1,135,218
12425,5,4.0,1,2,2,2,2,3,2,3,1,1,8.0,1,0,107,187
12426,5,1.0,0,2,2,2,2,2,2,4,1,1,7.4,0,0,42,63
12427,5,1.0,1,2,2,3,2,2,1,2,1,1,6.0,0,0,51,100
12428,5,2.0,1,3,2,3,2,3,2,4,1,1,8.0,0,0,56,84
12429,5,3.0,1,2,2,2,2,2,2,4,1,1,13.5,1,1,113,153
12430,5,3.0,0,3,2,2,2,2,2,2,1,1,8.1,1,0,78,113
12431,5,2.0,0,2,2,3,2,2,2,1,1,1,9.1,0,0,45,81
12432,5,3.0,0,2,3,2,3,2,2,4,1,1,12.0,1,0,71,106
12433,5,2.0,0,3,2,2,2,2,2,2,1,1,7.1,0,0,39,67
12434,5,1.0,1,2,2,3,2,2,2,4,1,1,14.8,0,0,71,91
12435,5,0.0,0,2,2,3,2,2,2,4,1,1,7.7,0,0,11,20
12436,5,2.0,0,2,2,2,2,3,2,2,1,1,8.6,0,0,56,108
12437,5,2.0,1,2,2,3,2,2,2,2,1,1,9.7,0,0,74,114
12438,5,2.0,0,2,2,3,2,3,2,2,1,1,7.1,0,0,61,107
12439,5,2.0,1,2,2,2,2,2,2,2,1,1,9.6,0,0,97,182
12440,5,4.0,0,2,2,3,2,2,1,4,1,1,10.2,1,1,119,183
12441,5,2.0,0,2,2,3,2,2,2,4,4,4,32.1,0,0,47,72
12442,5,2.0,1,3,2,3,2,2,2,4,1,1,14.4,0,0,68,95
12443,5,1.0,1,2,2,2,2,2,2,1,1,1,7.9,0,0,27,41
12444,5,3.0,0,3,2,2,2,3,1,4,1,1,7.3,1,0,64,123
12445,5,1.0,1,2,2,3,2,2,2,1,1,1,3.9,0,0,52,94
12446,5,4.0,0,3,2,2,2,3,2,4,1,1,11.8,1,1,144,199
12447,5,4.0,0,2,3,2,2,2,1,2,1,1,10.1,1,0,134,227
12448,5,4.0,1,2,2,2,2,2,2,4,1,1,9.3,1,1,133,172
12449,5,2.0,0,2,2,3,2,2,2,4,1,1,9.9,0,0,84,151
12450,5,3.0,0,2,2,3,2,2,1,2,1,1,7.5,1,0,73,116
12451,5,1.0,1,2,2,3,2,3,2,2,1,1,5.4,0,0,36,57
12452,5,2.0,0,2,2,3,2,2,1,2,1,1,6.4,0,0,89,158
12453,5,1.0,0,2,2,2,2,2,2,2,1,1,6.6,0,0,63,121
12454,5,4.0,1,3,2,3,2,2,2,4,1,1,12.9,1,1,136,215
12455,5,1.0,0,2,2,2,3,2,2,1,1,1,6.0,0,0,42,65
12456,5,2.0,0,2,2,2,2,2,2,2,1,1,9.7,0,0,55,90
12457,5,2.0,0,2,2,3,3,2,2,2,1,1,6.5,0,0,102,144
12458,5,2.0,0,2,2,3,3,2,2,2,1,1,9.7,0,0,63,111
12459,5,3.0,1,2,2,2,2,2,2,2,1,1,8.0,1,0,89,144
12460,5,2.0,1,2,2,2,2,2,2,2,1,1,7.0,0,0,69,112
12461,5,1.0,0,2,2,3,2,2,2,4,4,4,17.9,0,0,20,39
12462,5,4.0,1,3,3,2,3,2,2,2,1,1,10.0,1,1,126,194
12463,5,2.0,0,2,2,2,2,2,2,2,1,1,7.2,0,0,78,138
12464,5,2.0,1,2,2,2,2,2,2,4,1,1,6.8,0,0,51,87
12465,5,1.0,1,2,2,3,2,2,2,4,1,1,9.9,0,0,29,43
12466,5,3.0,1,2,2,3,3,2,2,2,1,1,8.6,1,0,101,137
12467,5,2.0,1,2,2,3,2,2,2,2,1,1,8.3,0,0,72,103
12468,5,2.0,0,2,2,3,2,2,2,4,1,1,14.6,0,0,108,170
12469,5,1.0,1,2,3,2,2,2,2,4,1,1,8.4,0,0,24,36
12470,5,3.0,0,2,3,3,2,2,2,2,1,1,11.0,1,0,130,213
12471,5,2.0,0,2,2,2,3,2,2,2,1,1,5.8,0,0,60,96
12472,5,1.0,0,3,2,2,2,2,1,2,2,1,7.3,0,0,98,152
12473,5,2.0,1,2,2,3,2,2,2,1,2,1,5.6,0,0,60,103
12474,5,2.0,0,2,3,3,2,3,2,1,1,1,5.8,0,0,27,50
12475,5,1.0,1,2,2,3,2,2,2,2,1,1,3.0,0,0,21,32
12476,5,2.0,1,3,2,2,2,3,1,2,1,1,10.0,0,0,75,108
12477,5,2.0,0,2,2,2,2,2,2,2,1,1,11.8,0,0,74,119
12478,5,4.0,0,2,3,3,2,2,1,2,1,1,12.3,1,0,156,225
12479,5,3.0,0,2,2,3,3,2,1,2,1,1,11.9,1,0,112,174
12480,5,1.0,1,2,2,3,2,2,2,4,1,1,8.5,0,0,75,130
12481,5,2.0,1,2,2,3,2,2,2,4,1,1,11.2,0,0,88,140
12482,5,3.0,0,2,2,2,2,2,2,4,1,1,12.0,1,1,141,225
12483,5,3.0,1,2,2,2,2,2,2,3,1,1,7.8,1,0,113,186
12484,5,1.0,0,2,2,2,2,2,2,2,1,1,10.1,0,0,89,153
12485,5,2.0,0,2,2,2,2,3,2,4,1,1,9.5,0,0,90,140
12486,5,1.0,0,2,2,3,2,2,2,2,1,1,6.5,0,0,50,82
12487,5,2.0,0,2,3,3,2,2,2,2,1,1,7.0,0,0,96,145
12488,5,2.0,0,2,3,3,2,2,2,2,1,1,9.8,0,0,43,67
12489,5,3.0,1,2,2,2,2,2,2,2,1,1,6.1,1,0,110,195
12490,5,2.0,0,2,2,3,3,2,2,2,1,1,7.1,0,0,72,106
12491,5,2.0,0,2,2,2,2,2,2,4,1,1,9.2,0,0,50,77
12492,5,2.0,1,2,2,2,2,2,2,4,1,1,7.8,0,0,66,103
12493,5,2.0,1,3,3,3,2,3,2,4,1,1,9.7,0,0,65,134
12494,5,2.0,1,2,2,2,2,2,2,4,1,1,9.2,0,0,88,129
12495,5,2.0,0,2,2,3,2,2,2,4,1,1,6.5,0,0,94,153
12496,5,1.0,0,2,2,3,2,2,2,4,1,1,9.8,0,0,33,45
12497,5,4.0,0,2,2,2,2,2,2,2,1,1,9.4,1,0,112,174
12498,5,4.0,0,2,2,2,2,2,1,2,1,1,9.8,1,1,185,312
12499,5,2.0,1,2,2,3,3,3,2,1,1,1,6.8,0,0,44,70
12500,5,3.0,0,2,2,3,2,2,2,4,1,1,8.6,1,0,90,132
12501,5,4.0,0,3,2,2,2,2,2,2,1,1,11.6,1,0,119,196
12502,5,2.0,1,2,2,3,3,2,2,2,1,1,9.3,0,0,32,60
12503,5,1.0,1,2,3,2,2,2,2,4,1,1,10.5,0,0,72,141
12504,5,2.0,0,2,2,3,2,2,2,4,1,1,10.7,0,0,88,129
12505,5,4.0,0,2,2,3,2,2,2,2,1,1,7.2,1,0,150,220
12506,5,1.0,1,2,2,2,2,2,2,4,1,1,7.0,0,0,7,17
12507,5,2.0,0,2,2,2,3,2,2,4,1,1,10.5,0,0,56,105
12508,5,2.0,0,2,2,3,2,2,2,1,1,1,5.6,0,0,80,135
12509,5,3.0,1,2,2,2,2,3,2,2,1,1,9.6,1,1,109,156
12510,5,2.0,0,2,2,3,3,2,2,1,2,1,5.4,0,0,62,101
12511,5,2.0,0,3,2,3,2,2,2,2,1,1,9.6,0,0,59,117
12512,5,3.0,0,2,2,3,2,2,1,2,1,1,7.0,1,0,99,160
12513,5,4.0,1,2,3,3,2,2,2,2,1,1,8.3,1,0,142,249
12514,5,4.0,1,2,2,3,2,2,2,4,1,1,12.2,1,0,117,169
12515,5,2.0,0,3,2,3,2,2,2,4,1,1,11.5,0,0,68,92
12516,5,4.0,0,3,2,2,3,2,2,2,1,1,11.1,1,0,120,206
12517,5,3.0,0,2,2,3,2,3,2,2,1,1,8.4,1,0,85,171
12518,5,2.0,1,2,2,3,2,2,2,4,1,1,9.1,0,0,74,109
12519,5,2.0,0,3,2,3,2,2,2,1,1,1,7.1,0,0,53,92
12520,5,2.0,0,2,3,2,2,3,2,2,1,1,8.7,0,0,108,190
12521,5,1.0,0,2,2,3,2,3,2,1,4,1,1.4,0,0,6,9
12522,5,3.0,0,2,2,3,2,2,2,4,1,1,16.8,1,1,102,172
12523,5,3.0,1,2,3,2,2,3,2,2,1,1,10.7,1,0,82,134
12524,5,2.0,0,2,2,2,2,2,2,1,2,1,3.0,0,0,47,78
12525,5,3.0,1,2,2,3,2,2,2,2,1,1,4.9,1,0,91,160
12526,5,0.0,0,2,2,3,2,2,2,4,1,1,7.1,0,0,14,22
12527,5,1.0,1,2,2,3,2,2,2,4,1,1,5.2,0,0,39,65
12528,5,2.0,0,2,2,2,3,2,2,4,1,1,10.2,0,0,49,85
12529,5,4.0,0,2,3,2,2,2,2,2,1,1,8.8,1,1,171,274
12530,5,4.0,0,2,2,2,2,2,1,2,1,1,10.2,1,0,149,246
12531,5,4.0,0,3,2,2,3,3,1,2,1,1,8.5,1,0,167,261
12532,5,2.0,1,2,2,3,2,2,2,2,1,1,7.8,0,0,74,118
12533,5,1.0,0,3,2,3,2,2,2,2,2,1,14.0,0,0,64,85
12534,5,2.0,0,3,3,3,2,2,2,2,1,1,8.6,0,0,73,109
12535,5,3.0,0,2,2,2,2,2,2,4,1,1,12.5,1,1,127,185
12536,5,3.0,0,2,2,3,2,2,2,2,1,1,10.2,1,1,106,146
12537,5,3.0,0,2,2,2,2,2,2,2,1,1,15.2,1,0,116,168
12538,5,4.0,0,2,3,3,2,2,2,2,2,1,9.1,1,1,163,219
12539,5,2.0,1,2,2,3,2,2,2,2,1,1,7.4,0,0,52,79
12540,5,2.0,0,2,2,3,2,2,2,2,1,1,9.7,0,0,55,92
12541,5,2.0,0,3,2,3,3,2,2,2,1,1,6.1,0,0,61,105
12542,5,1.0,0,2,3,2,2,2,2,4,1,1,11.9,0,0,22,45
12543,5,2.0,0,2,2,2,2,2,2,4,2,2,15.4,0,0,84,110
12544,5,3.0,0,2,2,3,2,3,2,2,1,1,6.6,1,0,85,142
12545,5,2.0,0,2,2,3,3,2,2,2,1,1,8.8,0,0,79,141
12546,5,1.0,0,2,2,3,2,2,2,2,1,1,6.3,0,0,54,93
12547,5,1.0,0,3,3,3,2,2,2,2,1,1,10.5,0,0,47,68
12548,5,2.0,0,2,2,2,2,2,2,1,1,1,7.1,0,0,53,89
12549,5,2.0,0,2,2,2,2,2,1,4,1,1,9.8,0,0,81,139
12550,5,1.0,1,2,2,2,2,2,2,2,1,1,9.1,0,0,53,94
12551,5,2.0,0,2,2,3,2,2,2,2,1,1,6.3,0,0,49,85
12552,5,1.0,1,3,2,2,2,2,2,4,1,1,6.0,0,0,18,35
12553,5,3.0,1,2,2,3,2,2,2,2,1,1,9.0,1,1,139,227
12554,5,2.0,0,2,2,3,2,2,2,4,4,4,22.0,0,0,36,89
12555,5,3.0,0,2,3,2,2,3,1,2,1,1,10.8,1,1,123,188
12556,5,3.0,1,2,2,2,2,2,2,2,1,1,8.3,1,0,71,141
12557,5,2.0,0,2,2,2,2,3,2,2,1,1,5.3,0,0,94,144
12558,5,2.0,0,2,2,2,2,2,2,2,2,1,10.0,0,0,43,63
12559,5,1.0,1,2,2,2,3,2,2,4,1,1,4.8,0,0,46,70
12560,5,2.0,0,2,2,2,2,2,2,4,1,1,13.3,0,0,62,114
12561,5,1.0,1,2,2,3,2,2,2,1,1,1,9.1,0,0,29,47
12562,5,1.0,0,2,3,2,2,2,2,4,1,1,11.8,0,0,21,46
12563,5,2.0,0,2,2,3,2,2,2,4,4,4,19.7,0,0,22,40
12564,5,3.0,1,3,2,2,3,2,2,4,1,1,20.0,1,1,132,205
12565,5,2.0,0,2,3,2,2,2,2,4,1,1,16.0,0,0,85,163
12566,5,1.0,1,2,2,3,2,3,2,4,1,1,9.1,0,0,48,72
12567,5,2.0,1,2,2,2,2,2,2,2,1,1,8.9,0,0,71,104
12568,5,1.0,0,2,2,3,2,2,2,4,1,1,7.2,0,0,44,74
12569,5,2.0,0,2,2,3,2,2,2,2,1,1,6.9,0,0,76,117
12570,5,2.0,0,2,2,2,3,3,2,2,1,1,7.6,0,0,89,126
12571,5,3.0,1,2,2,2,2,2,2,4,1,1,8.7,1,0,108,183
12572,5,1.0,0,3,2,3,2,2,2,4,1,1,14.5,0,0,16,33
12573,5,3.0,0,2,2,2,2,2,2,3,1,1,8.7,1,0,129,199
12574,5,4.0,0,2,2,3,2,2,2,2,1,1,9.3,1,1,131,185
12575,5,2.0,0,2,2,3,3,2,2,2,2,1,12.1,0,0,97,126
12576,5,3.0,0,2,2,3,3,3,2,2,1,1,9.0,1,0,114,217
12577,5,1.0,0,2,2,2,2,2,2,2,1,1,9.4,0,0,56,80
12578,5,1.0,1,2,2,2,2,2,2,4,4,4,23.4,0,0,25,49
12579,5,2.0,1,3,2,2,2,2,1,2,1,1,8.2,0,0,87,145
12580,5,3.0,1,2,2,3,2,2,1,2,1,1,8.9,1,0,82,145
12581,5,3.0,0,3,2,2,2,2,2,3,1,1,13.5,1,1,192,284
12582,5,2.0,1,2,2,2,2,2,2,2,1,1,8.2,0,0,95,154
12583,5,3.0,0,2,3,2,2,2,1,4,4,4,86.7,1,0,96,175
12584,5,3.0,0,2,2,2,2,3,1,2,1,1,11.5,1,0,79,152
12585,5,2.0,1,2,2,3,2,2,2,1,1,1,6.4,0,0,42,76
12586,5,2.0,0,3,2,2,2,2,2,2,1,1,10.6,0,0,97,142
12587,5,2.0,1,2,2,3,2,2,2,4,1,1,10.7,0,0,74,105
12588,5,1.0,0,3,3,3,2,2,2,4,1,1,11.5,0,0,112,200
12589,5,2.0,1,2,2,3,2,2,2,4,1,1,17.9,0,0,63,121
12590,5,3.0,0,2,2,2,3,2,2,2,1,1,14.4,1,0,97,137
12591,5,2.0,1,3,2,3,2,2,2,4,4,4,111.1,0,0,136,229
12592,5,1.0,1,2,2,3,2,2,2,1,1,1,5.7,0,0,34,60
12593,5,0.0,0,2,2,3,2,2,2,4,4,4,29.7,0,0,48,62
12594,5,3.0,0,2,2,2,2,2,2,2,4,2,20.7,1,0,98,170
12595,5,1.0,0,2,2,3,2,2,2,1,1,1,7.9,0,0,41,69
12596,5,2.0,0,2,2,3,2,3,2,4,1,1,11.9,0,0,96,146
12597,5,2.0,1,2,2,3,2,2,2,4,1,1,13.5,0,0,93,145
12598,5,1.0,0,2,2,3,2,2,2,2,1,1,5.8,0,0,27,50
12599,5,2.0,0,2,2,2,2,2,2,4,1,1,11.9,0,0,49,73
12600,5,2.0,1,2,2,2,2,2,2,4,1,1,10.5,0,0,80,129
12601,5,1.0,0,2,3,3,2,2,2,2,1,1,6.4,0,0,50,80
12602,5,1.0,0,2,2,3,2,2,2,4,1,1,6.4,0,0,49,82
12603,5,1.0,0,2,2,2,2,2,2,4,1,1,12.1,0,0,32,53
12604,5,1.0,0,2,2,3,2,2,2,2,1,1,6.3,0,0,28,45
12605,5,2.0,0,2,2,2,2,2,2,4,1,1,11.4,0,0,94,163
12606,5,1.0,0,2,2,3,2,2,2,4,1,1,11.0,0,0,35,57
12607,5,3.0,0,2,2,3,2,3,2,4,1,1,10.8,1,0,51,94
12608,5,3.0,0,2,2,2,2,3,2,4,1,1,12.7,1,1,177,289
12609,5,3.0,0,2,2,2,2,2,2,3,1,1,10.0,1,1,162,267
12610,5,2.0,0,2,2,3,3,2,2,4,1,1,9.8,0,0,73,116
12611,5,2.0,0,2,2,3,2,2,2,4,1,1,8.9,0,0,67,117
12612,5,3.0,0,2,2,2,2,2,1,4,1,1,10.0,1,1,125,203
12613,5,3.0,1,2,2,3,2,2,2,4,1,1,7.8,1,1,120,191
12614,5,2.0,0,3,2,3,2,2,2,2,1,1,11.3,0,0,81,116
12615,5,2.0,1,2,2,3,2,2,2,2,1,1,5.9,0,0,45,85
12616,5,2.0,0,2,2,3,2,2,2,2,1,1,7.8,0,0,73,110
12617,5,2.0,0,2,2,2,2,2,1,1,2,1,7.2,0,0,70,116
12618,5,3.0,0,2,2,3,2,2,2,2,1,1,7.8,1,0,100,159
12619,5,4.0,1,2,2,3,2,2,2,2,1,1,5.4,1,0,116,186
12620,5,4.0,0,2,2,3,3,3,2,2,1,1,9.7,1,1,150,219
12621,5,1.0,1,2,2,2,2,2,1,1,4,1,5.5,0,0,39,68
12622,5,3.0,0,2,2,3,2,2,2,4,1,1,9.1,1,0,80,134
12623,5,2.0,0,2,2,2,2,2,2,4,1,1,12.3,0,0,54,94
