essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score,prompt_relevance,total_length
47,1,4.0,0,2,2,3,2,2,2,2,1,1,7.3,0,0,110,316
48,1,6.0,0,2,2,2,2,2,1,2,1,1,6.8,1,0,209,562
49,1,3.0,0,3,2,3,2,2,2,2,1,1,6.7,0,0,122,317
50,1,2.0,0,2,2,3,2,2,2,2,1,1,11.1,0,0,30,83
51,1,5.0,0,2,2,3,2,2,1,3,2,2,18.9,1,0,190,577
52,1,3.0,0,2,2,2,3,2,2,2,1,1,7.8,0,0,74,241
53,1,4.0,0,2,2,2,2,2,1,2,1,1,6.3,0,0,144,434
54,1,5.0,0,3,2,3,3,2,2,2,1,1,6.4,1,0,144,424
55,1,4.0,0,2,2,3,2,2,1,3,1,1,10.9,0,0,60,239
56,1,5.0,0,2,2,3,2,2,2,2,1,1,13.4,1,0,150,469
57,1,5.0,0,2,2,2,2,2,2,2,1,1,8.1,1,0,93,293
58,1,4.0,0,2,2,3,2,2,1,2,1,1,6.7,0,0,74,204
59,1,4.0,0,2,2,2,2,2,2,2,1,1,9.8,0,0,148,445
60,1,2.0,0,2,2,2,2,2,1,1,1,1,8.1,0,0,34,68
61,1,4.0,0,3,2,3,2,3,1,2,1,1,6.7,0,0,100,305
62,1,4.0,0,2,3,3,2,2,1,4,1,1,8.9,0,0,116,288
63,1,4.0,0,2,2,3,3,2,1,2,1,1,8.3,0,0,82,291
64,1,4.0,0,2,2,2,2,2,1,4,1,1,16.2,0,0,78,222
65,1,5.0,0,2,2,2,2,2,2,2,1,1,8.8,1,0,144,426
66,1,5.0,0,2,2,3,2,2,1,2,1,1,8.1,1,0,123,372
67,1,4.0,0,2,2,3,3,2,1,2,1,1,7.4,0,0,105,294
68,1,5.0,0,3,2,2,2,2,1,2,1,1,6.4,1,0,120,401
69,1,3.0,0,2,2,2,2,2,2,2,1,1,5.1,0,0,83,244
70,1,6.0,0,3,2,2,2,3,1,2,1,1,9.7,1,0,123,430
71,1,5.0,0,2,2,2,2,2,1,2,1,1,9.9,1,0,140,443
72,1,5.0,0,3,3,2,2,2,1,4,1,1,13.2,1,0,164,535
73,1,4.0,0,2,2,2,2,2,2,2,1,1,9.5,0,0,149,407
74,1,4.0,0,2,2,3,2,2,1,1,2,1,5.7,0,0,104,302
75,1,4.0,0,2,2,3,3,2,1,2,1,1,9.9,0,0,132,348
76,1,4.0,0,2,2,2,3,2,1,2,1,1,10.1,0,0,124,307
77,1,5.0,0,3,2,2,2,2,2,2,1,1,6.6,1,0,168,536
78,1,5.0,0,2,2,2,2,2,1,2,1,1,7.2,1,0,127,456
79,1,5.0,0,2,2,2,2,2,1,2,1,1,9.5,1,0,152,382
80,1,4.0,0,2,2,2,2,2,1,4,1,1,10.6,0,0,113,409
81,1,4.0,0,2,2,3,2,2,1,2,1,1,10.2,0,0,125,369
82,1,4.0,0,2,2,3,2,3,2,2,1,1,7.8,0,0,97,284
83,1,3.0,0,2,2,3,2,2,1,4,1,1,10.0,0,0,71,210
84,1,3.0,0,2,2,2,2,2,1,2,1,1,6.4,0,0,61,203
85,1,5.0,0,2,2,3,2,2,2,3,1,1,8.8,1,0,176,558
86,1,4.0,0,2,2,3,2,2,2,2,1,1,9.6,0,0,140,421
87,1,5.0,0,2,2,2,2,2,1,2,1,1,6.4,1,0,118,430
88,1,4.0,0,2,2,3,2,2,1,2,1,1,8.8,0,0,151,443
89,1,3.0,0,2,2,3,2,2,1,1,2,1,3.6,0,0,76,232
90,1,3.0,0,2,2,2,2,2,1,2,1,1,12.1,0,0,97,232
91,1,4.0,0,2,2,2,2,3,1,2,1,1,7.6,0,0,64,233
92,1,5.0,0,2,2,2,3,3,1,1,2,1,5.6,1,0,243,664
93,1,5.0,0,2,2,2,2,2,1,4,1,1,14.3,1,0,189,547
94,1,4.0,0,2,2,2,2,2,1,2,2,1,5.5,0,0,113,321
95,1,5.0,0,2,2,2,2,2,2,2,1,1,5.9,1,0,135,470
96,1,3.0,0,2,2,2,2,3,1,2,1,1,7.7,0,0,87,230
97,1,4.0,0,2,2,2,3,2,1,2,1,1,7.8,0,0,95,299
98,1,5.0,0,2,2,2,2,2,2,2,1,1,7.0,1,0,102,414
99,1,4.0,0,2,2,2,2,2,1,2,1,1,8.6,0,0,77,359
100,1,3.0,0,2,3,2,2,2,2,2,1,1,4.6,0,0,79,236
101,1,5.0,0,3,3,2,2,2,1,2,1,1,6.6,1,0,151,475
102,1,4.0,0,2,2,3,2,2,2,2,1,1,5.7,0,0,139,331
103,1,5.0,0,2,2,2,2,2,1,2,1,1,10.4,1,0,128,409
104,1,5.0,0,2,2,3,2,2,1,2,1,1,9.9,1,0,159,404
105,1,4.0,0,2,2,2,2,2,1,2,1,1,6.8,0,0,150,546
106,1,5.0,0,2,2,2,2,2,2,2,1,1,7.6,1,0,112,370
107,1,5.0,0,2,2,2,3,3,1,2,1,1,7.3,1,0,222,637
108,1,4.0,0,3,3,2,3,2,2,2,1,1,8.0,0,0,103,377
109,1,4.0,0,2,2,2,2,2,1,2,1,1,5.6,0,0,129,351
110,1,3.0,0,2,2,3,2,2,2,2,1,1,8.3,0,0,93,238
111,1,6.0,0,2,2,2,3,2,2,2,1,1,9.1,1,0,148,556
112,1,5.0,0,2,2,3,2,2,1,2,1,1,7.0,1,0,117,413
113,1,4.0,0,3,3,2,2,2,1,1,1,1,6.0,0,0,103,328
114,1,4.0,0,2,2,2,3,2,1,2,1,1,9.2,0,0,156,410
115,1,5.0,0,2,2,2,3,3,1,2,1,1,6.7,1,0,167,529
116,1,2.0,0,2,2,3,2,2,1,1,1,1,8.9,0,0,25,53
117,1,4.0,0,2,2,3,2,2,1,2,1,1,6.1,0,0,121,323
118,1,6.0,0,3,2,2,2,2,1,2,1,1,10.2,1,0,152,445
119,1,5.0,0,2,2,2,2,2,1,2,1,1,5.5,1,0,129,503
120,1,4.0,0,3,2,3,3,2,2,2,1,1,7.2,0,0,128,379
121,1,4.0,0,2,3,2,2,2,1,2,1,1,8.9,0,0,96,368
122,1,5.0,0,3,2,2,2,2,2,3,1,1,9.4,1,0,190,542
123,1,5.0,0,2,2,3,2,2,2,2,1,1,6.9,1,0,129,414
124,1,4.0,0,2,2,3,3,2,1,4,1,1,12.4,0,0,88,274
125,1,3.0,0,2,2,3,2,2,1,4,4,4,85.2,0,0,68,176
126,1,4.0,0,2,2,3,3,2,1,2,2,1,13.1,0,0,92,281
127,1,4.0,0,2,2,3,2,2,1,4,1,1,8.4,0,0,147,408
128,1,5.0,0,2,2,3,3,2,2,2,1,1,6.9,1,0,122,408
129,1,5.0,0,2,2,2,2,2,2,2,1,1,6.6,1,0,136,423
130,1,5.0,0,2,3,3,2,2,1,2,1,1,8.8,1,0,238,588
131,1,5.0,0,3,2,2,3,2,1,3,1,1,9.8,1,0,126,428
132,1,6.0,0,2,2,2,2,2,1,3,1,1,11.7,1,0,153,437
133,1,5.0,0,2,2,2,2,3,1,2,1,1,5.0,1,0,144,520
134,1,5.0,0,2,2,2,2,3,2,2,1,1,8.2,1,0,143,405
135,1,3.0,0,2,2,2,2,2,1,3,1,1,11.9,0,0,100,262
136,1,4.0,0,2,2,2,2,2,1,2,1,1,5.7,0,0,153,564
137,1,3.0,0,2,2,3,2,2,1,2,1,1,14.2,0,0,89,247
138,1,4.0,0,2,2,3,2,2,1,2,1,1,9.4,0,0,127,408
139,1,3.0,0,2,2,2,3,2,1,2,1,1,6.1,0,0,74,184
140,1,4.0,0,3,2,2,2,2,1,2,1,1,6.6,0,0,121,360
141,1,5.0,0,2,2,2,2,2,1,2,1,1,8.5,1,0,187,583
142,1,5.0,0,3,2,2,2,2,1,2,1,1,10.1,1,0,122,394
143,1,3.0,0,2,2,2,3,2,1,2,1,1,6.5,0,0,111,306
144,1,4.0,0,2,2,3,2,2,1,2,1,1,5.9,0,0,159,442
145,1,5.0,0,2,2,2,3,2,1,2,1,1,11.1,1,0,114,362
146,1,3.0,0,2,2,2,2,2,1,4,4,4,29.4,0,0,50,185
147,1,6.0,0,3,2,2,2,2,1,2,1,1,8.6,1,0,189,599
148,1,5.0,0,3,3,3,3,3,1,2,1,1,7.7,1,0,102,307
149,1,4.0,0,2,2,3,2,2,2,2,1,1,9.9,0,0,179,437
150,1,4.0,0,2,2,2,2,2,1,2,1,1,5.7,0,0,80,305
151,1,4.0,0,2,2,3,2,2,1,4,2,2,15.7,0,0,95,246
152,1,3.0,0,2,2,2,3,2,1,2,1,1,9.9,0,0,80,172
153,1,5.0,0,3,2,2,2,2,2,2,1,1,7.5,1,0,162,503
154,1,6.0,0,2,2,2,2,3,2,2,1,1,7.4,1,0,137,430
155,1,5.0,0,2,2,2,2,2,1,2,1,1,8.1,1,0,158,452
156,1,4.0,0,2,2,2,2,2,2,2,1,1,5.0,0,0,132,346
157,1,5.0,0,2,2,2,2,2,1,2,1,1,8.5,1,0,134,459
158,1,5.0,0,2,2,2,2,2,2,2,1,1,8.8,1,0,120,352
159,1,5.0,0,3,2,2,3,2,1,2,1,1,7.5,1,0,159,475
160,1,4.0,0,2,2,3,2,2,1,2,1,1,6.8,0,0,101,285
161,1,5.0,0,2,3,2,2,2,1,2,1,1,7.3,1,0,155,420
162,1,6.0,0,2,2,2,2,2,2,2,1,1,9.8,1,0,179,543
163,1,4.0,0,2,2,3,2,2,1,1,2,1,7.2,0,0,74,233
164,1,4.0,0,2,2,3,3,2,1,4,1,1,15.7,0,0,98,247
165,1,4.0,0,2,2,2,2,2,2,2,1,1,7.5,0,0,101,378
166,1,4.0,0,2,2,2,3,2,2,2,1,1,9.0,0,0,154,550
167,1,4.0,0,3,2,2,2,2,2,2,1,1,7.6,0,0,119,342
168,1,5.0,0,2,2,2,2,2,1,2,1,1,15.2,1,0,128,448
169,1,3.0,0,2,2,2,2,2,1,2,1,1,10.7,0,0,39,151
170,1,4.0,0,3,2,2,3,3,1,2,1,1,7.2,0,0,122,337
171,1,4.0,0,2,2,3,2,2,1,4,2,2,29.8,0,0,125,323
172,1,4.0,0,2,2,2,2,2,2,4,2,2,20.0,0,0,85,257
173,1,4.0,0,2,3,3,2,2,1,3,1,1,10.3,0,0,69,256
174,1,4.0,0,2,3,3,2,2,1,2,1,1,5.8,0,0,86,349
175,1,4.0,0,2,3,2,2,2,2,2,1,1,8.5,0,0,99,332
176,1,5.0,0,2,2,3,2,2,1,2,1,1,8.9,1,0,117,390
177,1,4.0,0,2,2,2,2,2,1,2,1,1,4.3,0,0,133,329
178,1,4.0,0,2,2,2,2,2,1,2,1,1,8.9,0,0,70,274
179,1,4.0,0,2,2,2,2,3,1,2,1,1,7.7,0,0,96,276
180,1,5.0,0,2,2,2,2,2,1,2,1,1,6.2,1,0,143,444
181,1,5.0,0,2,2,2,2,2,1,2,1,1,9.9,1,0,149,447
182,1,4.0,0,2,2,3,2,2,1,2,1,1,7.3,0,0,113,297
183,1,4.0,0,2,2,2,3,2,1,2,1,1,8.6,0,0,138,404
184,1,4.0,0,2,2,3,2,2,1,2,1,1,9.6,0,0,126,388
185,1,4.0,0,2,2,2,2,2,2,2,1,1,6.8,0,0,152,466
186,1,4.0,0,2,2,3,2,2,1,2,1,1,7.5,0,0,119,336
187,1,3.0,0,2,2,3,2,2,1,2,2,1,17.1,0,0,28,112
188,1,5.0,0,2,2,3,2,2,2,2,1,1,7.9,1,0,145,414
189,1,3.0,0,2,2,2,2,2,1,1,2,1,5.6,0,0,35,127
190,1,5.0,0,2,2,2,2,2,1,2,1,1,8.6,1,0,107,327
191,1,4.0,0,2,2,3,2,2,1,2,1,1,8.3,0,0,90,248
192,1,6.0,0,2,2,2,3,2,2,2,2,1,6.8,1,0,170,490
193,1,4.0,0,3,2,3,2,2,2,2,1,1,6.7,0,0,171,399
194,1,5.0,0,2,2,2,2,2,2,2,1,1,8.1,1,0,169,529
195,1,2.0,0,2,2,2,3,3,1,2,1,1,7.2,0,0,32,126
196,1,4.0,0,2,2,2,2,2,1,2,1,1,4.4,0,0,144,384
197,1,5.0,0,2,2,2,2,2,1,2,1,1,8.7,1,0,135,532
198,1,5.0,0,2,2,2,2,2,2,3,1,1,10.5,1,0,139,427
199,1,5.0,0,2,2,2,2,2,1,2,1,1,10.5,1,0,261,743
200,1,4.0,0,3,2,2,2,2,2,2,1,1,7.2,0,0,117,368
201,1,4.0,0,2,2,2,3,2,2,2,1,1,8.1,0,0,121,401
202,1,4.0,0,3,2,3,2,2,1,2,1,1,7.1,0,0,100,376
203,1,5.0,0,2,2,3,3,2,2,2,1,1,7.3,1,0,163,508
204,1,5.0,0,2,3,2,2,2,2,1,2,1,6.0,1,0,131,377
205,1,5.0,0,2,2,2,2,2,2,1,2,1,7.1,1,0,144,581
206,1,5.0,0,3,2,2,2,2,2,2,1,1,8.3,1,0,110,364
207,1,4.0,0,2,2,3,2,3,1,2,1,1,6.1,0,0,100,288
208,1,3.0,0,2,2,3,2,2,2,2,1,1,10.0,0,0,73,150
209,1,3.0,0,3,2,2,2,2,1,2,1,1,8.8,0,0,58,164
210,1,4.0,0,2,2,3,3,2,1,2,1,1,8.2,0,0,146,379
211,1,3.0,0,2,2,2,2,2,1,2,1,1,5.7,0,0,71,191
212,1,3.0,0,2,2,3,2,2,2,2,1,1,4.4,0,0,95,271
213,1,4.0,0,2,2,3,2,2,1,2,1,1,4.7,0,0,99,321
214,1,4.0,0,2,2,2,2,3,1,4,1,1,12.3,0,0,108,310
215,1,5.0,0,2,2,2,2,2,2,2,1,1,12.9,1,0,200,557
216,1,4.0,0,2,2,2,2,2,1,2,1,1,8.7,0,0,143,402
217,1,5.0,0,3,2,2,2,2,2,2,2,1,7.0,1,0,151,530
218,1,4.0,0,2,2,2,2,2,1,2,1,1,5.1,0,0,101,340
219,1,4.0,0,2,2,2,2,2,2,2,1,1,8.4,0,0,142,397
220,1,5.0,0,2,2,2,3,2,1,2,1,1,7.1,1,0,128,433
221,1,3.0,0,2,3,3,2,3,1,1,2,1,6.1,0,0,57,207
222,1,5.0,0,2,2,2,2,2,1,2,1,1,10.0,1,0,149,446
223,1,4.0,0,2,2,2,2,2,1,3,1,1,14.4,0,0,160,434
224,1,4.0,0,3,2,2,2,2,1,2,1,1,8.5,0,0,135,346
225,1,6.0,0,3,2,2,2,2,1,2,1,1,5.9,1,0,162,547
226,1,4.0,0,2,2,2,3,3,1,2,1,1,7.2,0,0,85,248
227,1,5.0,0,2,2,2,2,2,1,2,1,1,7.2,1,0,116,368
228,1,4.0,0,2,2,2,2,2,1,2,2,1,14.2,0,0,105,292
229,1,4.0,0,2,2,3,2,2,2,1,2,1,5.3,0,0,86,282
230,1,5.0,0,2,2,2,2,2,2,2,1,1,6.6,1,0,167,458
231,1,4.0,0,2,2,2,2,2,1,2,1,1,6.4,0,0,89,280
232,1,6.0,0,2,3,2,3,2,2,2,1,1,8.6,1,0,168,547
233,1,4.0,0,2,2,2,2,2,1,2,2,1,11.6,0,0,58,193
234,1,4.0,0,2,3,3,2,2,2,2,1,1,6.3,0,0,147,410
235,1,3.0,0,2,2,3,2,2,1,2,1,1,6.7,0,0,87,298
236,1,3.0,0,2,2,2,2,2,1,2,1,1,7.1,0,0,63,201
237,1,4.0,0,2,3,2,2,3,2,2,1,1,9.1,0,0,103,317
238,1,4.0,0,2,2,3,2,2,1,3,1,1,11.4,0,0,137,328
239,1,5.0,0,2,2,3,2,2,1,4,1,1,10.7,1,0,233,448
240,1,4.0,0,2,2,2,2,2,1,2,1,1,6.8,0,0,77,255
241,1,4.0,0,2,2,2,2,2,1,2,1,1,10.7,0,0,80,247
242,1,4.0,0,2,2,2,2,2,1,2,1,1,6.9,0,0,138,440
243,1,5.0,0,2,2,3,2,2,1,2,1,1,6.6,1,0,236,632
244,1,4.0,0,2,2,3,2,2,1,2,1,1,9.1,0,0,113,352
245,1,4.0,0,2,2,3,2,2,1,2,1,1,10.4,0,0,61,168
246,1,5.0,0,2,2,2,3,2,2,2,1,1,7.7,1,0,190,655
247,1,4.0,0,3,2,2,2,2,1,2,1,1,7.3,0,0,119,414
248,1,4.0,0,3,2,2,2,3,1,2,1,1,4.3,0,0,180,485
249,1,5.0,0,2,2,2,2,2,1,2,1,1,8.7,1,0,134,341
250,1,5.0,0,2,3,2,2,2,1,2,1,1,7.4,1,0,113,311
251,1,5.0,0,2,2,2,2,2,1,3,1,1,9.3,1,0,166,566
252,1,5.0,0,2,3,3,2,2,1,2,1,1,7.8,1,0,155,410
253,1,3.0,0,2,2,2,2,2,1,2,1,1,7.5,0,0,65,236
254,1,5.0,0,2,2,2,3,2,1,2,1,1,7.4,1,0,191,586
255,1,4.0,0,2,2,3,2,2,1,2,1,1,5.8,0,0,104,327
256,1,4.0,0,3,2,2,2,2,1,2,1,1,9.1,0,0,80,291
257,1,4.0,0,2,2,2,2,2,2,2,1,1,9.5,0,0,140,435
258,1,6.0,0,2,2,3,3,2,2,2,1,1,10.4,1,0,172,528
259,1,4.0,0,2,2,3,2,2,2,2,1,1,8.0,0,0,144,441
260,1,4.0,0,3,2,3,2,3,1,1,2,1,4.7,0,0,109,314
261,1,4.0,0,2,3,3,2,2,1,2,1,1,7.3,0,0,139,444
262,1,4.0,0,2,2,3,2,2,1,4,1,1,9.9,0,0,90,293
263,1,5.0,0,2,2,2,2,2,1,2,1,1,9.5,1,0,140,526
264,1,4.0,0,2,2,2,3,2,1,2,1,1,10.9,0,0,120,378
265,1,5.0,0,2,2,2,2,2,2,2,1,1,6.1,1,0,108,408
266,1,6.0,0,2,2,2,2,3,1,2,1,1,10.2,1,0,135,404
267,1,5.0,0,2,2,2,2,2,1,2,1,1,11.9,1,0,137,456
268,1,4.0,0,2,2,2,2,2,1,2,1,1,8.4,0,0,90,269
269,1,5.0,0,2,2,2,2,2,1,2,1,1,9.4,1,0,129,404
270,1,4.0,0,2,2,3,2,2,2,2,1,1,5.8,0,0,132,393
271,1,4.0,0,2,2,2,2,2,1,2,1,1,6.6,0,0,102,324
272,1,5.0,0,2,3,2,3,2,1,2,1,1,7.0,1,0,154,529
273,1,4.0,0,2,2,2,2,2,1,4,1,1,13.3,0,0,87,295
274,1,4.0,0,2,3,2,2,2,1,2,1,1,7.8,0,0,146,391
275,1,6.0,0,2,2,2,2,2,2,2,1,1,9.1,1,0,152,393
276,1,4.0,0,2,2,3,2,3,1,2,1,1,7.3,0,0,78,265
277,1,4.0,0,2,3,2,2,2,2,2,1,1,8.5,0,0,135,419
278,1,4.0,0,3,2,3,2,2,1,2,1,1,8.0,0,0,113,301
279,1,5.0,0,2,2,3,2,2,2,2,1,1,7.7,1,0,165,438
280,1,5.0,0,2,2,2,2,2,1,1,2,1,6.1,1,0,174,401
281,1,4.0,0,2,2,2,2,2,1,2,1,1,7.2,0,0,95,228
282,1,4.0,0,2,2,2,2,2,1,2,1,1,9.5,0,0,107,317
283,1,3.0,0,2,2,2,2,2,1,4,1,1,7.5,0,0,72,224
284,1,4.0,0,2,2,3,2,2,1,2,1,1,8.8,0,0,108,307
285,1,6.0,0,2,2,2,2,3,2,2,1,1,8.5,1,0,166,556
286,1,2.0,0,2,2,2,2,2,1,2,1,1,6.1,0,0,25,65
287,1,6.0,0,3,2,2,2,2,1,2,1,1,9.4,1,0,170,562
288,1,4.0,0,3,2,3,2,2,1,2,1,1,6.1,0,0,117,348
289,1,5.0,0,3,2,3,2,3,1,2,1,1,9.8,1,0,147,404
290,1,6.0,0,2,2,3,2,2,1,2,1,1,10.2,1,0,157,550
291,1,5.0,0,2,2,2,3,3,2,2,1,1,8.0,1,0,150,441
292,1,6.0,0,2,2,2,2,3,1,2,1,1,7.9,1,0,163,525
293,1,4.0,0,2,2,2,2,2,2,2,1,1,7.2,0,0,78,245
294,1,5.0,0,2,2,2,3,2,1,2,1,1,7.8,1,0,138,467
295,1,5.0,0,3,3,3,2,2,1,2,1,1,8.0,1,0,112,346
296,1,5.0,0,2,2,2,2,2,1,3,1,1,9.4,1,0,183,514
297,1,4.0,0,2,3,3,2,2,2,2,1,1,8.9,0,0,154,468
298,1,4.0,0,2,2,2,2,2,1,2,1,1,6.9,0,0,148,379
299,1,4.0,0,3,2,2,2,3,2,2,1,1,7.0,0,0,118,338
300,1,4.0,0,2,2,2,3,2,2,2,1,1,6.9,0,0,140,504
301,1,5.0,0,2,2,2,2,2,1,1,2,1,6.8,1,0,102,360
302,1,5.0,0,2,2,2,2,3,2,2,1,1,7.9,1,0,191,573
303,1,5.0,0,2,2,2,2,2,1,2,1,1,7.8,1,0,140,456
304,1,4.0,0,3,2,2,2,2,1,3,1,1,10.0,0,0,194,539
305,1,5.0,0,2,2,2,2,2,2,2,1,1,9.2,1,0,158,496
306,1,4.0,0,2,2,3,2,2,2,2,1,1,6.9,0,0,163,454
307,1,5.0,0,2,2,3,2,3,2,2,1,1,6.9,1,0,92,352
308,1,3.0,0,2,2,2,2,2,1,4,4,4,28.7,0,0,37,128
309,1,4.0,0,2,2,2,2,2,1,2,1,1,10.7,0,0,115,398
310,1,5.0,0,2,2,2,2,2,2,2,1,1,12.6,1,0,123,367
311,1,5.0,0,2,2,2,2,2,1,2,1,1,5.5,1,0,120,355
312,1,3.0,0,2,2,2,2,3,1,1,2,1,4.4,0,0,48,234
314,1,5.0,0,2,3,3,2,2,1,2,1,1,8.8,1,0,105,369
315,1,5.0,0,2,2,2,2,2,1,2,1,1,10.6,1,0,135,418
316,1,4.0,0,2,3,3,2,2,1,2,1,1,10.4,0,0,191,542
317,1,5.0,0,2,2,2,2,2,2,2,1,1,9.0,1,0,189,493
318,1,4.0,0,3,3,2,3,3,1,2,1,1,9.3,0,0,98,397
319,1,4.0,0,3,2,2,2,3,1,2,1,1,8.1,0,0,106,371
320,1,4.0,0,2,2,2,3,2,2,4,1,1,12.5,0,0,130,325
321,1,6.0,0,2,2,2,2,2,1,2,1,1,10.3,1,0,147,537
322,1,4.0,0,2,2,3,2,2,1,2,1,1,9.1,0,0,109,328
323,1,5.0,0,3,2,3,2,2,1,2,2,1,6.9,1,0,132,418
324,1,4.0,0,2,2,3,3,2,2,2,1,1,8.5,0,0,109,333
325,1,5.0,0,2,2,3,2,2,1,2,1,1,9.4,1,0,137,398
326,1,4.0,0,2,2,2,2,2,1,2,1,1,10.3,0,0,192,657
327,1,3.0,0,3,2,3,2,2,1,2,1,1,5.0,0,0,161,403
328,1,4.0,0,2,2,3,2,3,1,1,2,1,4.7,0,0,108,343
329,1,4.0,0,2,2,3,2,2,2,2,1,1,7.3,0,0,115,354
330,1,6.0,0,2,2,2,2,2,1,2,1,1,10.3,1,0,187,652
331,1,5.0,0,2,2,3,2,2,2,2,1,1,7.0,1,0,166,479
332,1,4.0,0,2,2,2,2,2,1,1,2,1,7.2,0,0,86,297
333,1,5.0,0,2,2,2,2,2,1,2,1,1,7.1,1,0,108,398
334,1,5.0,0,2,3,2,3,2,1,2,1,1,6.6,1,0,219,706
335,1,5.0,0,3,3,2,2,2,1,2,1,1,10.7,1,0,102,344
336,1,6.0,0,3,2,2,2,2,1,2,1,1,8.1,1,0,140,540
337,1,5.0,0,2,2,2,2,2,1,2,1,1,8.6,1,0,74,282
338,1,4.0,0,2,2,2,2,2,1,4,1,1,10.3,0,0,73,216
339,1,6.0,0,2,2,2,2,3,1,3,1,1,11.4,1,0,165,526
340,1,4.0,0,2,3,3,3,2,1,1,2,1,8.2,0,0,102,352
341,1,4.0,0,2,2,3,3,2,2,2,1,1,8.7,0,0,100,279
342,1,5.0,0,2,2,2,2,2,2,2,1,1,9.1,1,0,184,458
343,1,5.0,0,2,2,2,2,2,1,2,1,1,7.2,1,0,117,365
345,1,5.0,0,2,2,2,2,2,1,2,1,1,11.2,1,0,141,433
346,1,6.0,0,2,3,2,3,2,1,3,1,1,11.1,1,0,199,697
347,1,4.0,0,2,2,3,2,2,1,3,1,1,8.4,0,0,95,261
