essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score,prompt_relevance,total_length
8910,4,1.0,0,3,2,3,2,2,2,2,2,1,6.9,0,0,50,68
8911,4,3.0,0,2,2,2,3,2,2,4,1,1,11.1,1,0,109,180
8912,4,1.0,1,2,3,3,2,2,2,2,1,1,5.1,0,0,46,67
8913,4,1.0,1,2,2,3,2,2,2,4,2,2,16.9,0,0,55,76
8914,4,2.0,0,2,2,2,2,2,2,2,1,1,4.9,0,0,152,191
8915,4,2.0,0,2,2,3,2,2,2,2,1,1,5.2,0,0,43,68
8916,4,0.0,1,3,2,2,2,2,2,2,1,1,6.1,0,0,86,109
8917,4,0.0,0,2,2,3,2,2,2,4,2,2,15.7,0,0,47,66
8918,4,1.0,0,2,3,3,2,2,2,4,1,1,9.2,0,0,90,125
8919,4,2.0,0,2,2,2,2,2,2,2,1,1,8.5,0,0,54,92
8920,4,0.0,1,2,2,3,2,2,2,4,1,1,8.4,0,0,30,43
8921,4,1.0,0,2,2,3,2,2,2,4,1,1,15.3,0,0,104,160
8922,4,2.0,0,2,2,3,3,2,2,2,1,1,9.9,0,0,96,141
8923,4,3.0,0,2,2,2,2,2,2,4,1,1,11.6,1,0,103,174
8924,4,1.0,1,2,2,2,2,2,2,2,1,1,5.8,0,0,67,90
8925,4,1.0,0,2,2,3,2,3,2,4,1,1,8.6,0,0,67,81
8926,4,1.0,0,2,2,2,2,2,2,4,1,1,10.9,0,0,34,50
8927,4,0.0,0,2,2,3,3,2,2,4,1,1,7.2,0,0,38,57
8928,4,1.0,0,2,2,3,2,2,2,2,1,1,5.6,0,0,62,91
8929,4,1.0,0,2,2,3,2,2,2,4,1,1,9.8,0,0,45,67
8930,4,0.0,0,2,2,3,2,2,2,4,1,1,13.2,0,0,52,84
8931,4,2.0,0,2,2,2,3,2,2,2,1,1,5.5,0,0,36,55
8932,4,1.0,0,2,2,3,2,2,2,4,1,1,8.1,0,0,15,19
8933,4,2.0,0,2,2,3,2,2,2,4,4,4,31.7,0,0,81,127
8934,4,1.0,0,2,2,3,3,2,2,4,1,1,5.4,0,0,39,55
8935,4,2.0,0,2,2,2,2,3,2,2,2,1,14.8,0,0,121,188
8936,4,1.0,0,2,2,3,2,2,2,4,1,1,4.8,0,0,36,49
8937,4,1.0,0,2,2,2,3,2,2,2,1,1,6.8,0,0,79,105
8938,4,1.0,0,2,2,3,2,2,2,2,4,2,11.1,0,0,39,53
8939,4,3.0,0,2,2,2,2,2,2,2,1,1,8.1,1,0,84,132
8940,4,2.0,0,2,2,3,2,3,2,2,1,1,9.7,0,0,92,137
8941,4,3.0,1,3,2,2,3,2,2,4,1,1,12.6,1,0,158,230
8942,4,1.0,0,2,2,3,2,2,2,4,1,1,4.0,0,0,45,62
8943,4,1.0,0,2,2,3,2,2,2,4,1,1,5.6,0,0,43,61
8944,4,1.0,0,2,2,3,2,2,2,4,1,1,6.5,0,0,64,96
8945,4,2.0,0,3,2,3,2,2,2,4,2,2,24.5,0,0,78,107
8946,4,3.0,1,2,2,3,2,2,2,2,1,1,10.9,1,0,65,106
8947,4,0.0,0,2,2,3,3,2,2,4,1,1,8.8,0,0,62,86
8948,4,2.0,0,2,2,2,2,2,2,4,1,1,8.6,0,0,112,168
8949,4,0.0,0,2,2,2,2,2,2,4,4,4,21.0,0,0,35,47
8950,4,1.0,0,2,3,3,3,3,2,2,1,1,7.2,0,0,86,115
8951,4,2.0,0,2,2,3,2,2,2,2,1,1,7.9,0,0,70,96
8952,4,1.0,0,2,2,3,2,2,2,2,1,1,8.1,0,0,55,76
8953,4,1.0,0,2,2,3,2,2,2,2,2,1,7.7,0,0,53,69
8954,4,3.0,0,3,2,2,2,2,2,4,1,1,10.9,1,0,95,134
8955,4,2.0,0,2,2,3,2,2,2,4,1,1,9.0,0,0,97,131
8956,4,1.0,0,2,2,3,2,3,2,4,1,1,11.0,0,0,40,49
8957,4,2.0,0,2,3,3,3,2,2,2,1,1,7.1,0,0,80,114
8958,4,0.0,0,3,2,3,3,2,2,1,2,1,3.4,0,0,22,34
8959,4,3.0,0,2,2,3,2,2,2,2,1,1,9.3,1,0,96,149
8960,4,1.0,1,2,2,3,2,2,2,2,1,1,6.4,0,0,83,99
8961,4,1.0,0,2,2,3,2,2,2,2,2,1,10.4,0,0,51,74
8962,4,2.0,0,2,2,2,2,2,2,2,1,1,7.7,0,0,66,98
8963,4,1.0,0,2,2,3,2,2,2,4,1,1,8.7,0,0,60,78
8964,4,0.0,0,3,2,3,2,2,2,4,1,1,15.9,0,0,25,34
8965,4,2.0,0,2,2,2,2,2,2,4,4,4,15.5,0,0,67,94
8966,4,1.0,0,2,2,3,2,2,2,2,1,1,6.5,0,0,40,55
8967,4,2.0,0,2,2,3,2,2,2,4,1,1,9.7,0,0,74,98
8968,4,1.0,0,2,2,3,2,3,2,4,1,1,9.4,0,0,29,51
8969,4,2.0,0,3,2,3,2,2,2,2,1,1,6.6,0,0,120,172
8970,4,1.0,0,2,2,2,2,2,2,1,4,1,5.1,0,0,42,52
8971,4,1.0,1,2,2,3,2,2,2,4,1,1,11.4,0,0,70,97
8972,4,2.0,0,2,2,2,2,3,2,4,1,1,11.3,0,0,72,114
8973,4,3.0,0,2,2,2,2,2,2,2,1,1,11.9,1,0,96,168
8974,4,3.0,1,2,2,2,2,2,2,4,1,1,10.9,1,0,101,144
8975,4,0.0,0,2,2,3,2,2,2,1,2,1,4.5,0,0,15,26
8976,4,0.0,1,2,2,3,3,2,2,4,2,2,13.2,0,0,50,61
8977,4,1.0,1,2,2,3,2,2,2,4,1,1,10.7,0,0,99,126
8978,4,0.0,0,2,2,2,3,2,2,1,4,1,8.4,0,0,38,54
8979,4,3.0,0,2,2,3,2,2,2,2,1,1,8.4,1,0,164,211
8980,4,1.0,1,2,2,3,2,2,2,4,1,1,9.0,0,0,40,58
8981,4,3.0,0,2,3,3,2,2,2,4,1,1,10.8,1,0,150,248
8982,4,1.0,0,2,3,3,2,2,2,2,4,2,10.5,0,0,32,43
8983,4,2.0,0,2,2,2,2,2,2,2,1,1,12.4,0,0,94,127
8984,4,1.0,0,3,2,3,2,2,2,4,1,1,12.9,0,0,18,25
8985,4,1.0,1,2,2,3,2,2,2,2,2,1,9.7,0,0,57,82
8986,4,2.0,1,2,2,3,2,2,2,4,4,4,28.9,0,0,87,124
8987,4,2.0,0,2,2,3,2,2,2,4,1,1,8.0,0,0,54,78
8988,4,1.0,0,3,2,3,2,2,2,2,1,1,8.0,0,0,104,152
8989,4,1.0,0,2,2,3,2,2,2,4,1,1,2.8,0,0,15,24
8990,4,3.0,0,3,2,2,2,2,2,3,1,1,9.0,1,0,166,238
8991,4,0.0,0,2,2,3,3,2,2,4,4,4,17.9,0,0,30,40
8992,4,0.0,1,2,2,2,2,2,2,4,1,1,10.8,0,0,32,46
8993,4,0.0,1,2,2,3,2,2,2,2,1,1,7.4,0,0,33,47
8994,4,0.0,0,2,2,3,2,2,2,4,1,1,11.6,0,0,15,23
8995,4,2.0,0,2,2,3,2,2,2,4,1,1,9.4,0,0,61,96
8996,4,1.0,0,2,2,2,2,2,2,4,1,1,17.5,0,0,109,172
8997,4,1.0,0,2,2,3,2,2,2,4,1,1,7.9,0,0,23,38
8998,4,3.0,1,2,2,3,2,2,2,2,1,1,7.8,1,0,103,134
8999,4,1.0,0,2,2,3,2,2,2,2,1,1,6.1,0,0,42,62
9000,4,1.0,1,2,2,3,2,2,2,2,1,1,3.4,0,0,34,51
9001,4,2.0,1,2,3,2,2,2,2,2,1,1,12.5,0,0,143,217
9002,4,1.0,1,2,2,2,2,2,2,4,2,2,14.3,0,0,42,67
9003,4,2.0,0,2,2,2,2,3,2,2,1,1,9.2,0,0,119,183
9004,4,2.0,1,2,2,2,2,2,2,4,2,2,21.4,0,0,108,168
9005,4,3.0,1,2,2,3,2,2,2,2,1,1,8.9,1,0,99,120
9006,4,3.0,0,2,2,3,2,2,2,4,1,1,11.9,1,0,63,103
9007,4,2.0,0,3,2,2,3,2,2,2,1,1,9.9,0,0,99,137
9008,4,2.0,0,2,2,3,3,2,2,4,1,1,15.1,0,0,80,116
9009,4,2.0,0,2,2,2,2,2,2,2,1,1,7.2,0,0,69,95
9010,4,1.0,0,2,2,3,2,2,2,4,1,1,11.2,0,0,41,60
9011,4,2.0,0,3,2,2,2,2,2,4,1,1,10.0,0,0,105,144
9012,4,1.0,0,2,2,3,2,2,2,4,2,2,16.0,0,0,70,99
9013,4,1.0,0,2,2,3,2,2,2,1,2,1,3.5,0,0,42,55
9014,4,2.0,0,2,2,2,2,2,2,4,1,1,10.8,0,0,134,182
9015,4,1.0,1,2,2,3,2,2,2,4,1,1,13.8,0,0,64,93
9016,4,3.0,0,2,2,3,2,2,2,2,1,1,11.3,1,0,107,159
9017,4,1.0,0,2,2,3,2,2,2,4,1,1,7.0,0,0,67,92
9018,4,2.0,0,2,2,3,3,2,2,4,1,1,10.2,0,0,62,88
9019,4,3.0,0,2,2,2,2,2,2,3,1,1,9.2,1,0,122,180
9020,4,0.0,1,2,2,3,2,2,2,4,1,1,9.9,0,0,15,23
9021,4,2.0,0,2,2,3,2,3,2,2,1,1,8.7,0,0,57,92
9022,4,2.0,0,2,2,3,3,2,2,4,1,1,9.1,0,0,79,101
9023,4,1.0,0,2,2,3,2,2,2,2,2,1,4.7,0,0,36,52
9024,4,1.0,0,2,2,3,2,2,2,2,1,1,7.1,0,0,42,59
9025,4,1.0,0,2,2,3,2,2,2,4,1,1,12.1,0,0,19,27
9026,4,2.0,0,2,2,3,2,2,2,4,1,1,13.3,0,0,59,95
9027,4,2.0,0,2,2,3,2,2,2,2,1,1,9.3,0,0,144,231
9028,4,1.0,0,3,2,2,2,2,2,1,2,1,7.2,0,0,26,42
9029,4,2.0,0,3,3,3,3,3,2,4,1,1,24.9,0,0,111,154
9030,4,0.0,0,2,2,3,2,2,2,4,1,1,5.7,0,0,46,64
9031,4,1.0,0,2,2,3,2,2,2,4,1,1,12.9,0,0,56,84
9032,4,1.0,1,2,2,3,2,2,2,4,1,1,9.7,0,0,15,22
9033,4,1.0,0,2,2,3,2,2,2,4,2,2,15.9,0,0,94,133
9034,4,2.0,0,2,2,2,2,2,2,4,1,1,19.1,0,0,104,147
9035,4,3.0,0,2,3,3,2,3,2,3,1,1,10.0,1,0,164,230
9036,4,0.0,1,2,2,3,2,2,2,2,2,1,9.9,0,0,56,73
9037,4,3.0,0,2,3,2,2,2,2,2,1,1,8.2,1,0,92,134
9038,4,1.0,1,2,2,3,2,2,2,4,1,1,8.0,0,0,24,36
9039,4,2.0,0,2,2,3,2,2,2,4,1,1,4.5,0,0,91,136
9040,4,3.0,0,2,2,2,2,2,2,4,1,1,11.9,1,0,101,146
9041,4,0.0,1,2,2,3,2,2,2,2,4,2,11.6,0,0,32,49
9042,4,2.0,0,3,2,2,2,3,2,2,1,1,12.2,0,0,104,143
9043,4,1.0,1,2,2,3,2,2,2,4,1,1,10.9,0,0,73,101
9044,4,1.0,0,2,2,3,3,3,2,3,1,1,10.6,0,0,172,256
9045,4,0.0,0,2,2,3,2,2,2,4,1,1,9.2,0,0,35,58
9046,4,1.0,1,2,2,3,2,2,2,4,1,1,14.8,0,0,70,92
9047,4,1.0,0,2,2,3,2,2,2,2,1,1,8.8,0,0,24,37
9048,4,0.0,0,2,2,3,2,2,2,4,1,1,4.0,0,0,22,29
9049,4,1.0,0,2,2,3,2,2,2,4,4,4,7.1,0,0,59,98
9050,4,1.0,0,2,2,3,2,2,2,2,1,1,7.3,0,0,41,63
9051,4,2.0,0,2,2,2,2,2,2,4,1,1,15.2,0,0,84,121
9052,4,3.0,0,2,2,2,3,2,2,4,2,2,18.5,1,0,73,110
9053,4,1.0,0,2,2,3,2,2,2,4,1,1,6.9,0,0,56,84
9054,4,1.0,0,2,2,2,2,2,2,2,2,1,11.9,0,0,50,78
9055,4,1.0,0,2,2,3,2,2,2,2,1,1,5.4,0,0,60,88
9056,4,0.0,0,2,2,3,2,2,2,4,2,2,16.6,0,0,55,77
9057,4,1.0,0,2,2,3,2,2,2,4,2,2,20.4,0,0,54,84
9058,4,2.0,0,2,3,2,3,2,2,4,1,1,14.1,0,0,127,183
9059,4,0.0,0,2,2,3,2,2,2,2,2,1,5.2,0,0,27,39
9060,4,2.0,0,2,2,2,3,2,2,2,1,1,10.0,0,0,142,198
9061,4,3.0,0,2,2,3,2,2,2,2,1,1,7.0,1,0,145,212
9062,4,0.0,0,2,2,3,2,3,2,4,1,1,8.0,0,0,16,18
9063,4,1.0,0,2,2,3,2,2,2,4,1,1,7.3,0,0,22,34
9064,4,1.0,0,3,2,3,2,2,2,4,4,4,27.9,0,0,79,121
9065,4,1.0,0,2,2,3,2,2,1,1,2,1,2.4,0,0,34,46
9066,4,1.0,1,2,2,3,2,2,2,2,1,1,8.1,0,0,70,116
9067,4,1.0,0,2,2,3,2,3,2,4,1,1,9.1,0,0,40,63
9068,4,1.0,1,2,2,3,3,3,2,4,1,1,9.7,0,0,36,51
9069,4,3.0,1,2,2,2,2,2,2,4,1,1,10.9,1,0,111,158
9070,4,1.0,1,2,2,3,2,2,2,2,2,1,4.9,0,0,24,44
9071,4,2.0,0,3,3,3,3,3,2,2,1,1,7.6,0,0,67,96
9072,4,0.0,0,2,2,3,2,2,1,2,2,1,6.6,0,0,41,63
9073,4,1.0,0,2,2,3,2,2,2,2,1,1,4.0,0,0,62,85
9074,4,3.0,0,3,2,2,2,3,2,4,1,1,13.1,1,0,135,191
9075,4,3.0,0,3,2,2,2,2,2,4,1,1,11.7,1,0,88,141
9076,4,0.0,1,2,2,3,2,3,2,4,1,1,9.0,0,0,13,18
9077,4,1.0,0,2,2,3,3,2,2,2,1,1,5.7,0,0,36,55
9078,4,1.0,1,2,2,3,2,2,2,1,2,1,7.7,0,0,36,52
9079,4,1.0,0,2,3,3,2,2,2,2,1,1,6.8,0,0,118,166
9080,4,1.0,0,2,2,2,2,2,2,4,1,1,10.1,0,0,36,54
9081,4,1.0,0,2,2,2,2,2,2,2,2,1,6.6,0,0,41,66
9082,4,2.0,0,2,2,3,2,2,2,2,1,1,7.2,0,0,79,119
9083,4,2.0,0,2,2,2,2,2,2,2,1,1,8.9,0,0,94,125
9084,4,2.0,1,2,2,3,2,2,2,4,1,1,9.2,0,0,98,160
9085,4,2.0,0,2,2,3,3,2,2,2,2,1,12.2,0,0,102,144
9086,4,0.0,1,2,2,3,2,2,2,1,4,1,0.5,0,0,8,10
9087,4,1.0,0,2,2,3,2,2,2,2,2,1,3.5,0,0,43,68
9088,4,2.0,0,2,2,3,2,2,2,1,2,1,8.4,0,0,75,105
9089,4,2.0,0,2,2,2,2,2,2,2,1,1,11.8,0,0,129,166
9090,4,1.0,0,2,2,3,3,2,2,4,2,2,11.1,0,0,46,59
9091,4,2.0,0,2,2,2,2,2,2,2,2,1,10.0,0,0,83,114
9092,4,0.0,1,2,2,3,2,2,2,4,1,1,9.7,0,0,16,23
9093,4,1.0,0,3,2,3,2,2,2,2,1,1,10.0,0,0,53,86
9094,4,1.0,1,2,2,3,2,2,2,4,1,1,11.1,0,0,21,27
9095,4,1.0,1,2,2,3,2,2,2,2,2,1,12.3,0,0,82,111
9096,4,2.0,1,2,2,3,2,2,2,2,1,1,7.7,0,0,88,122
9097,4,1.0,0,2,2,3,2,2,2,2,2,1,6.1,0,0,43,58
9098,4,3.0,0,2,2,2,2,2,2,4,1,1,9.5,1,0,114,155
9099,4,1.0,1,2,2,3,2,2,2,4,1,1,5.8,0,0,39,54
9100,4,1.0,0,2,2,3,2,2,2,2,1,1,4.8,0,0,58,86
9101,4,1.0,0,2,2,2,2,2,2,4,1,1,17.4,0,0,27,32
9102,4,1.0,0,2,2,3,2,2,2,2,1,1,6.0,0,0,34,48
9103,4,2.0,0,2,2,3,2,2,2,2,2,1,14.5,0,0,75,106
9104,4,2.0,0,3,2,3,2,2,2,4,1,1,10.2,0,0,106,142
9105,4,1.0,0,2,2,3,2,2,2,2,1,1,5.9,0,0,47,82
9106,4,2.0,0,2,2,3,2,2,2,4,2,2,17.5,0,0,106,154
9107,4,1.0,0,2,2,3,2,2,2,4,1,1,14.0,0,0,31,49
9108,4,0.0,1,3,2,3,2,2,2,4,1,1,9.8,0,0,13,17
9109,4,0.0,0,2,2,3,3,2,2,4,1,1,14.9,0,0,47,60
9110,4,2.0,0,2,2,2,2,2,2,2,1,1,11.9,0,0,99,137
9111,4,2.0,1,2,2,3,2,2,2,2,1,1,6.3,0,0,68,92
9112,4,1.0,0,2,2,3,2,2,2,2,2,1,7.4,0,0,85,123
9113,4,1.0,0,2,2,3,2,2,1,2,1,1,7.8,0,0,61,81
9114,4,3.0,0,2,2,2,3,2,2,2,1,1,8.9,1,0,143,199
9115,4,2.0,0,2,2,3,2,2,2,2,1,1,7.3,0,0,85,120
9116,4,2.0,0,2,2,3,2,2,2,4,1,1,15.1,0,0,85,120
9117,4,1.0,1,2,3,3,2,2,2,2,1,1,5.9,0,0,83,109
9118,4,2.0,0,2,2,3,2,2,2,2,1,1,9.7,0,0,98,140
9119,4,1.0,1,2,2,3,2,2,2,2,1,1,7.0,0,0,36,57
9121,4,2.0,1,2,2,2,2,2,2,4,2,2,26.8,0,0,89,108
9122,4,2.0,0,2,2,3,2,2,2,4,4,4,14.3,0,0,105,149
9123,4,1.0,0,3,2,2,2,2,2,4,1,1,8.7,0,0,50,70
9124,4,0.0,1,2,2,3,2,2,2,4,4,4,29.7,0,0,44,66
9125,4,0.0,0,2,2,3,2,2,2,4,2,2,13.1,0,0,55,77
9126,4,1.0,1,2,2,3,3,2,2,2,1,1,6.9,0,0,25,41
9127,4,2.0,0,3,2,2,2,2,2,2,1,1,8.6,0,0,93,123
9128,4,1.0,0,2,2,3,3,3,2,2,2,1,9.0,0,0,82,124
9129,4,1.0,1,2,2,3,3,2,2,2,2,1,5.4,0,0,19,30
9130,4,0.0,0,2,2,3,3,2,2,4,1,1,9.3,0,0,22,36
9131,4,1.0,0,2,2,3,2,2,2,4,1,1,13.1,0,0,63,92
9132,4,2.0,1,2,2,2,2,2,2,4,2,2,11.1,0,0,142,218
9133,4,2.0,0,3,2,2,3,2,2,4,1,1,14.2,0,0,143,203
9134,4,3.0,0,2,2,2,2,2,1,2,1,1,10.3,1,0,121,192
9135,4,2.0,0,2,2,2,2,2,2,2,1,1,9.5,0,0,79,122
9136,4,1.0,1,2,2,3,2,3,2,4,2,2,15.8,0,0,46,65
9137,4,0.0,1,2,2,3,2,2,2,4,1,1,7.6,0,0,14,17
9138,4,3.0,0,2,2,2,2,2,2,2,1,1,7.3,1,0,90,130
9139,4,1.0,0,2,2,2,2,2,2,4,2,2,16.0,0,0,44,67
9140,4,0.0,1,2,2,3,2,2,2,2,1,1,8.8,0,0,82,100
9141,4,1.0,1,2,2,3,2,2,2,4,4,4,37.9,0,0,57,82
9142,4,1.0,1,2,2,2,2,2,2,4,1,1,7.8,0,0,41,55
9143,4,1.0,1,2,2,3,2,2,2,4,1,1,8.8,0,0,35,44
9144,4,1.0,1,2,2,3,2,2,2,2,2,1,9.7,0,0,59,81
9145,4,1.0,0,3,2,3,2,2,2,2,1,1,6.8,0,0,87,128
9146,4,1.0,0,2,2,2,2,2,2,2,1,1,8.4,0,0,73,105
9147,4,2.0,1,2,2,3,2,3,2,2,1,1,8.3,0,0,93,135
9148,4,1.0,0,2,2,3,2,2,2,4,1,1,9.3,0,0,26,38
9149,4,2.0,0,2,2,2,2,2,2,4,1,1,15.1,0,0,117,166
9150,4,1.0,1,2,2,3,2,2,2,4,1,1,9.1,0,0,38,58
9151,4,1.0,0,2,2,3,2,2,2,2,1,1,9.0,0,0,45,61
9152,4,1.0,1,2,2,3,2,2,2,2,1,1,6.6,0,0,82,117
9153,4,1.0,1,2,2,3,2,2,2,4,1,1,7.3,0,0,98,132
9154,4,1.0,0,2,2,2,2,2,2,4,1,1,9.9,0,0,44,65
9155,4,0.0,1,2,2,3,2,2,2,4,1,1,10.0,0,0,30,38
9156,4,2.0,1,3,2,2,2,2,2,4,1,1,6.6,0,0,32,62
9157,4,1.0,0,2,2,3,2,2,2,4,1,1,14.0,0,0,27,35
9158,4,3.0,0,2,2,3,2,2,2,2,1,1,13.8,1,0,150,219
9159,4,0.0,0,2,2,2,2,2,2,4,1,1,8.8,0,0,57,74
9160,4,0.0,0,2,2,3,2,3,2,2,2,1,7.9,0,0,50,72
9161,4,3.0,0,2,2,2,2,3,2,2,1,1,12.5,1,0,82,126
9162,4,1.0,0,2,2,3,2,2,2,4,4,4,13.1,0,0,33,50
9163,4,2.0,0,2,3,2,3,2,2,4,1,1,13.0,0,0,111,168
9164,4,3.0,1,2,2,2,3,2,2,4,1,1,15.8,1,0,133,169
9165,4,2.0,1,2,2,3,2,2,2,2,2,1,10.3,0,0,75,106
9166,4,2.0,1,2,3,2,2,2,2,4,1,1,9.0,0,0,75,115
9167,4,3.0,0,2,2,2,2,2,2,4,1,1,12.4,1,0,131,195
9168,4,2.0,0,2,2,2,3,2,2,4,1,1,9.4,0,0,72,94
9169,4,0.0,0,2,2,3,2,2,2,2,2,1,11.8,0,0,35,43
9170,4,3.0,0,2,2,3,3,2,2,2,1,1,7.0,1,0,175,252
9171,4,2.0,0,2,2,3,3,2,2,4,1,1,14.2,0,0,111,150
9172,4,1.0,1,2,2,3,2,2,2,4,1,1,6.1,0,0,31,46
9173,4,0.0,0,2,2,3,2,2,2,4,1,1,6.1,0,0,10,12
9174,4,1.0,0,2,2,3,3,2,2,4,1,1,11.5,0,0,67,77
9175,4,3.0,0,2,2,3,2,2,2,4,1,1,9.8,1,0,110,165
9176,4,1.0,0,2,2,3,2,2,2,4,4,4,18.9,0,0,28,43
9177,4,1.0,0,2,3,3,2,2,2,2,1,1,11.1,0,0,51,69
9178,4,2.0,0,2,2,2,2,2,2,4,2,2,13.8,0,0,46,72
9179,4,0.0,0,2,3,3,2,2,2,4,4,4,22.1,0,0,37,54
9180,4,1.0,0,2,2,2,2,2,2,4,1,1,9.0,0,0,57,89
9181,4,0.0,1,2,2,3,2,3,2,2,2,1,5.3,0,0,61,80
9182,4,2.0,0,2,2,3,2,2,2,4,1,1,9.9,0,0,61,88
9183,4,1.0,1,2,2,3,3,2,2,4,4,4,19.5,0,0,33,46
9184,4,1.0,0,2,2,3,2,2,2,4,2,2,17.9,0,0,56,73
9185,4,1.0,1,2,2,2,3,2,2,4,1,1,8.6,0,0,45,64
9186,4,1.0,0,2,2,3,2,2,2,4,4,4,29.8,0,0,40,62
9187,4,2.0,0,3,2,3,2,2,2,4,2,2,17.2,0,0,43,68
9188,4,2.0,1,2,2,3,3,3,2,4,1,1,14.2,0,0,126,175
9189,4,1.0,1,2,2,3,2,2,2,4,1,1,16.1,0,0,26,34
9190,4,3.0,0,2,2,2,2,2,2,4,1,1,13.1,1,0,119,170
9191,4,1.0,0,2,2,2,2,3,2,4,1,1,7.6,0,0,65,89
9192,4,1.0,0,2,2,3,3,2,2,2,2,1,7.4,0,0,45,56
9193,4,1.0,1,3,2,3,2,2,2,2,1,1,8.2,0,0,38,61
9194,4,1.0,1,2,2,3,2,2,2,4,1,1,5.9,0,0,47,64
9195,4,1.0,1,2,2,3,2,2,2,4,1,1,14.0,0,0,92,128
9196,4,1.0,1,3,2,2,2,2,2,4,1,1,11.4,0,0,47,69
9197,4,1.0,1,2,2,3,2,2,2,4,1,1,15.2,0,0,61,100
9198,4,2.0,0,3,3,3,3,3,2,2,2,1,7.4,0,0,194,266
9199,4,3.0,0,2,2,3,2,2,2,4,1,1,13.2,1,0,94,160
