essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score,prompt_relevance,total_length
16413,6,2.0,0,2,2,3,2,2,2,2,1,1,9.6,0,0,142,180
16414,6,4.0,1,2,2,2,2,2,2,3,1,1,11.7,1,0,205,262
16415,6,4.0,0,2,2,3,3,2,2,4,1,1,14.0,1,0,181,234
16416,6,3.0,0,3,2,3,2,2,1,2,2,1,14.0,0,0,169,205
16417,6,3.0,1,2,2,2,2,2,2,2,1,1,9.8,0,0,115,147
16418,6,2.0,0,2,2,3,2,2,1,1,2,1,5.5,0,0,91,125
16419,6,3.0,1,2,2,3,2,2,2,2,1,1,12.4,0,0,131,157
16420,6,3.0,0,2,2,3,2,2,1,4,1,1,8.6,0,0,84,117
16421,6,3.0,0,2,2,3,2,2,2,4,1,1,9.6,0,0,127,161
16422,6,3.0,0,2,2,3,2,2,1,4,1,1,13.7,0,0,120,152
16423,6,0.0,1,2,3,3,2,2,2,4,2,2,10.4,0,0,43,68
16424,6,3.0,0,2,2,2,2,3,2,4,1,1,9.5,0,0,150,198
16425,6,3.0,0,2,2,2,2,2,1,2,1,1,13.6,0,0,149,176
16426,6,3.0,0,2,2,3,3,2,2,4,1,1,14.1,0,0,154,212
16427,6,3.0,0,3,2,3,2,3,2,4,1,1,11.1,0,0,130,176
16428,6,1.0,0,2,2,2,2,2,2,4,1,1,7.4,0,0,64,94
16429,6,4.0,0,2,2,2,2,2,1,4,1,1,11.1,1,0,126,157
16430,6,4.0,1,2,2,3,2,2,1,2,1,1,11.9,1,0,140,180
16431,6,1.0,1,2,2,3,2,2,1,2,1,1,10.1,0,0,59,68
16432,6,1.0,0,2,2,3,2,2,2,4,1,1,6.0,0,0,41,51
16433,6,3.0,0,3,2,3,2,2,2,4,2,2,16.2,0,0,113,155
16434,6,2.0,0,2,3,3,2,2,1,2,1,1,4.4,0,0,70,100
16435,6,2.0,0,2,2,3,2,2,1,4,1,1,10.9,0,0,65,80
16436,6,2.0,0,2,2,3,2,2,2,2,1,1,12.2,0,0,187,216
16437,6,4.0,0,2,2,3,2,2,1,4,1,1,14.6,1,0,156,188
16438,6,2.0,0,2,2,2,2,2,2,4,1,1,12.7,0,0,98,134
16439,6,1.0,1,2,2,3,2,2,1,4,1,1,9.5,0,0,45,47
16440,6,2.0,0,2,2,3,2,2,2,2,1,1,8.1,0,0,74,104
16441,6,1.0,0,2,2,2,2,2,1,4,2,2,17.7,0,0,62,70
16442,6,2.0,1,3,2,2,2,2,2,4,1,1,12.5,0,0,69,91
16443,6,3.0,0,2,2,3,2,2,2,4,1,1,14.4,0,0,191,246
16444,6,3.0,1,2,2,2,2,2,2,2,1,1,8.3,0,0,140,163
16445,6,3.0,0,2,3,2,2,2,2,3,1,1,10.0,0,0,188,239
16446,6,3.0,0,2,2,3,2,2,2,2,1,1,9.7,0,0,165,199
16447,6,4.0,0,2,3,2,3,2,2,2,1,1,10.0,1,0,119,155
16448,6,4.0,1,2,2,2,2,2,2,2,1,1,12.6,1,0,172,231
16449,6,2.0,0,2,3,3,2,2,2,4,1,1,12.1,0,0,56,67
16450,6,1.0,1,2,2,2,2,2,1,4,1,1,14.5,0,0,97,110
16451,6,3.0,0,2,2,3,2,2,1,2,1,1,8.3,0,0,78,98
16452,6,2.0,0,2,2,3,2,2,2,2,1,1,7.3,0,0,100,124
16453,6,2.0,0,2,2,3,2,2,2,2,1,1,10.1,0,0,108,155
16454,6,4.0,0,2,2,3,2,2,1,3,1,1,11.9,1,0,200,256
16455,6,3.0,1,2,3,3,2,2,1,2,1,1,10.4,0,0,105,140
16456,6,2.0,0,2,2,3,2,2,2,2,1,1,8.5,0,0,76,103
16457,6,4.0,0,2,2,2,3,2,2,2,1,1,9.7,1,0,158,213
16458,6,2.0,0,2,2,3,2,2,2,2,1,1,11.1,0,0,92,122
16459,6,2.0,0,2,2,2,2,2,1,2,1,1,12.1,0,0,156,189
16460,6,3.0,1,2,2,2,3,2,2,2,1,1,14.4,0,0,137,181
16461,6,3.0,1,2,3,2,2,2,1,2,1,1,10.8,0,0,220,302
16462,6,3.0,0,2,2,2,2,2,2,2,2,1,14.7,0,0,102,141
16463,6,3.0,0,2,2,3,2,2,2,2,1,1,9.2,0,0,99,147
16464,6,2.0,0,2,2,2,2,3,2,2,1,1,13.0,0,0,128,175
16465,6,3.0,0,2,2,3,2,2,1,4,1,1,10.2,0,0,172,225
16466,6,3.0,0,2,2,3,2,2,2,4,1,1,8.5,0,0,72,94
16467,6,2.0,0,2,2,3,2,2,2,2,1,1,9.8,0,0,83,111
16468,6,1.0,0,2,2,3,2,2,2,2,1,1,6.8,0,0,39,61
16469,6,3.0,0,2,2,3,2,3,2,4,1,1,11.4,0,0,129,166
16470,6,4.0,0,2,2,3,2,2,2,2,1,1,11.4,1,0,154,205
16471,6,3.0,0,2,2,3,2,2,1,2,1,1,9.3,0,0,137,172
16472,6,2.0,1,2,3,2,2,3,1,4,4,4,28.4,0,0,93,117
16473,6,3.0,0,2,2,2,3,2,1,2,1,1,12.6,0,0,113,165
16474,6,1.0,0,2,2,3,2,2,1,1,2,1,11.5,0,0,47,71
16475,6,3.0,0,2,2,3,2,2,1,4,1,1,12.9,0,0,119,173
16476,6,2.0,0,2,2,2,3,2,2,4,1,1,11.9,0,0,146,188
16477,6,2.0,0,3,2,2,2,2,2,2,1,1,8.6,0,0,143,178
16478,6,2.0,0,3,3,3,2,2,2,2,1,1,10.8,0,0,143,173
16479,6,2.0,0,2,2,3,2,2,2,4,1,1,12.4,0,0,86,107
16480,6,1.0,0,2,2,2,2,2,2,2,1,1,11.1,0,0,124,171
16481,6,2.0,0,2,2,2,2,2,2,2,1,1,15.8,0,0,75,98
16482,6,3.0,0,2,2,3,3,2,2,2,1,1,9.0,0,0,120,134
16483,6,4.0,1,2,3,3,2,2,1,2,1,1,14.2,1,0,148,191
16484,6,3.0,0,2,2,3,2,2,2,2,1,1,12.5,0,0,145,173
16485,6,2.0,1,2,3,3,2,2,1,4,1,1,11.1,0,0,91,141
16486,6,2.0,0,2,2,2,2,2,1,2,1,1,6.2,0,0,94,128
16487,6,3.0,0,2,2,3,2,2,1,4,1,1,10.9,0,0,115,157
16488,6,4.0,0,2,2,3,2,2,2,4,1,1,15.8,1,0,220,283
16489,6,3.0,0,2,2,2,2,2,1,4,1,1,9.5,0,0,110,150
16490,6,4.0,0,2,3,2,2,2,2,1,2,1,12.6,1,0,114,147
16491,6,3.0,0,2,2,3,2,2,2,4,1,1,10.3,0,0,150,190
16492,6,3.0,1,2,2,2,2,2,1,4,2,2,29.0,0,0,149,170
16493,6,3.0,1,2,3,2,2,2,2,2,1,1,7.3,0,0,115,142
16494,6,3.0,1,2,2,3,2,3,2,2,1,1,8.6,0,0,115,157
16495,6,3.0,0,3,2,3,2,2,1,4,1,1,14.9,0,0,180,224
16496,6,3.0,0,2,2,2,2,2,2,4,1,1,14.8,0,0,237,327
16497,6,2.0,0,2,2,3,3,2,1,2,1,1,9.3,0,0,123,156
16498,6,2.0,0,2,2,3,2,2,2,4,1,1,10.4,0,0,44,50
16499,6,4.0,0,3,2,2,3,2,2,2,1,1,10.6,1,0,150,205
16500,6,3.0,0,2,2,2,2,2,2,2,2,1,11.6,0,0,106,165
16501,6,4.0,1,2,2,3,2,2,2,4,1,1,12.3,1,0,157,223
16502,6,1.0,0,2,2,3,2,2,2,4,1,1,21.9,0,0,122,133
16503,6,4.0,0,2,2,2,3,2,2,4,1,1,14.0,1,0,347,470
16504,6,2.0,0,2,2,2,2,2,1,2,1,1,9.2,0,0,75,85
16505,6,4.0,1,3,2,3,2,2,1,2,1,1,12.0,1,0,175,222
16506,6,3.0,0,2,2,2,2,3,2,2,1,1,11.2,0,0,135,182
16507,6,3.0,0,2,2,2,2,2,1,4,1,1,10.3,0,0,137,171
16508,6,3.0,1,2,2,2,2,3,1,4,1,1,14.5,0,0,172,231
16509,6,2.0,1,2,2,3,2,2,1,2,1,1,10.1,0,0,83,111
16510,6,2.0,0,2,2,3,2,2,2,2,1,1,9.5,0,0,90,110
16511,6,2.0,0,2,2,3,2,2,1,4,2,2,22.1,0,0,68,88
16512,6,1.0,0,2,2,3,2,2,1,4,1,1,10.3,0,0,63,85
16513,6,2.0,0,2,2,3,2,2,2,1,2,1,10.1,0,0,125,154
16514,6,4.0,0,2,2,2,2,2,2,4,1,1,12.0,1,0,164,208
16515,6,2.0,0,2,2,3,2,2,1,2,1,1,9.2,0,0,112,138
16516,6,2.0,0,2,2,2,2,2,1,4,1,1,12.9,0,0,57,72
16517,6,0.0,1,2,2,2,2,2,2,1,2,1,4.7,0,0,22,33
16518,6,1.0,0,2,2,3,3,2,1,2,1,1,12.5,0,0,138,161
16519,6,3.0,0,2,2,2,2,2,1,4,1,1,12.9,0,0,192,245
16520,6,0.0,0,2,3,3,2,2,1,4,1,1,9.8,0,0,35,44
16521,6,0.0,1,2,2,2,2,2,1,1,4,1,14.4,0,0,5,9
16522,6,3.0,0,2,2,2,3,2,2,4,1,1,10.8,0,0,165,191
16523,6,3.0,1,2,3,2,2,3,2,4,1,1,11.1,0,0,153,203
16524,6,3.0,0,2,3,2,2,3,2,3,1,1,10.2,0,0,146,205
16525,6,3.0,0,2,2,2,2,2,2,4,1,1,11.4,0,0,112,151
16526,6,3.0,1,2,2,2,2,2,2,2,1,1,10.1,0,0,133,185
16527,6,4.0,0,2,2,2,3,2,1,4,1,1,10.1,1,0,131,172
16528,6,1.0,0,2,2,3,2,2,1,4,4,4,18.8,0,0,33,38
16529,6,4.0,0,2,2,2,2,2,2,4,1,1,10.5,1,0,168,204
16530,6,4.0,0,2,2,2,2,2,2,2,1,1,10.2,1,0,145,196
16531,6,2.0,0,2,2,2,2,2,1,4,2,2,17.5,0,0,113,142
16532,6,3.0,0,2,2,2,2,2,1,2,1,1,10.9,0,0,173,223
16533,6,3.0,1,2,2,3,2,2,2,2,1,1,11.7,0,0,136,185
16534,6,0.0,0,2,2,3,2,2,1,2,1,1,4.6,0,0,55,93
16535,6,3.0,0,2,2,3,2,2,1,4,1,1,10.3,0,0,144,179
16536,6,3.0,0,2,2,2,2,2,1,4,1,1,12.4,0,0,142,188
16537,6,2.0,0,2,2,2,2,2,2,4,1,1,25.1,0,0,97,139
16538,6,3.0,0,2,3,3,3,2,2,4,1,1,12.8,0,0,127,151
16539,6,1.0,1,2,2,2,2,2,2,2,1,1,7.6,0,0,93,112
16540,6,3.0,0,2,2,3,2,2,2,2,1,1,11.1,0,0,86,116
16541,6,3.0,0,2,2,2,2,2,1,4,1,1,11.3,0,0,104,134
16542,6,3.0,1,2,2,3,2,2,2,2,1,1,9.6,0,0,132,154
16543,6,1.0,1,2,2,3,2,2,1,2,1,1,8.3,0,0,47,66
16544,6,4.0,0,2,2,3,2,2,1,2,1,1,8.8,1,0,151,189
16545,6,3.0,0,3,2,2,2,2,2,2,1,1,11.6,0,0,107,150
16546,6,3.0,0,3,2,3,2,2,1,2,1,1,11.0,0,0,128,173
16547,6,3.0,0,2,3,3,3,2,1,4,1,1,11.5,0,0,121,169
16548,6,2.0,0,3,2,3,2,2,1,2,1,1,9.1,0,0,82,116
16549,6,1.0,0,2,2,2,2,2,1,2,4,2,13.4,0,0,120,148
16550,6,2.0,0,2,2,3,2,2,1,4,1,1,12.6,0,0,142,178
16551,6,4.0,1,3,2,3,2,2,1,2,1,1,9.5,1,0,188,230
16552,6,1.0,0,2,2,2,2,2,2,2,1,1,13.0,0,0,142,185
16553,6,1.0,1,2,2,3,2,2,2,2,1,1,9.7,0,0,64,77
16554,6,3.0,1,2,2,2,3,2,2,4,1,1,13.5,0,0,125,156
16555,6,4.0,0,2,2,3,2,2,1,4,1,1,14.2,1,0,170,219
16556,6,0.0,0,2,2,2,2,3,1,4,1,1,4.6,0,0,18,25
16557,6,3.0,0,3,3,3,3,3,2,2,1,1,11.0,0,0,176,209
16558,6,3.0,1,2,2,2,2,2,2,2,1,1,11.3,0,0,126,180
16559,6,1.0,0,2,2,3,2,2,1,4,2,2,15.8,0,0,60,67
16560,6,4.0,0,2,2,3,2,2,1,3,1,1,9.3,1,0,141,204
16561,6,3.0,0,2,2,3,2,2,1,2,1,1,10.9,0,0,130,166
16562,6,4.0,1,2,2,3,2,2,1,2,1,1,11.4,1,0,151,218
16563,6,3.0,0,2,2,3,2,3,2,4,2,2,20.5,0,0,206,246
16564,6,4.0,0,2,2,2,2,2,2,4,1,1,15.2,1,0,152,191
16565,6,3.0,0,2,2,2,2,2,1,2,1,1,11.0,0,0,127,159
16566,6,3.0,0,2,2,3,3,3,2,2,1,1,11.2,0,0,239,295
16567,6,2.0,0,2,2,3,2,3,2,4,1,1,12.3,0,0,132,173
16568,6,3.0,0,2,2,2,2,2,1,2,1,1,9.8,0,0,143,194
16569,6,3.0,0,2,2,3,3,2,2,2,1,1,9.6,0,0,110,127
16570,6,2.0,1,2,2,3,2,2,2,2,1,1,9.5,0,0,140,180
16571,6,2.0,0,2,2,3,2,2,1,2,1,1,8.9,0,0,87,103
16572,6,1.0,1,2,2,2,2,2,1,4,1,1,13.2,0,0,10,18
16573,6,3.0,0,2,2,2,2,2,2,2,1,1,10.4,0,0,125,160
16574,6,3.0,1,2,2,3,2,2,1,2,1,1,8.6,0,0,113,136
16575,6,3.0,0,2,2,3,3,2,1,4,1,1,8.1,0,0,134,189
16576,6,4.0,0,2,2,2,2,2,1,4,1,1,10.3,1,0,178,236
16577,6,3.0,0,2,2,3,2,2,2,2,1,1,10.4,0,0,174,223
16578,6,2.0,1,2,2,3,2,2,1,2,1,1,8.9,0,0,91,119
16579,6,3.0,1,2,2,2,3,2,1,4,1,1,12.6,0,0,126,180
16580,6,2.0,0,2,2,3,2,2,2,4,1,1,12.0,0,0,77,91
16581,6,3.0,0,2,2,3,2,2,1,2,1,1,7.5,0,0,172,219
16582,6,3.0,1,2,2,3,3,2,1,4,1,1,12.5,0,0,144,208
16583,6,3.0,0,2,2,3,2,2,1,2,1,1,10.7,0,0,135,173
16584,6,3.0,1,2,2,3,2,2,1,2,1,1,8.7,0,0,132,167
16585,6,3.0,0,2,2,2,2,2,2,2,1,1,8.2,0,0,99,129
16586,6,4.0,0,2,2,2,2,2,1,4,1,1,15.9,1,0,158,213
16587,6,4.0,0,3,2,3,2,3,2,4,1,1,12.9,1,0,200,263
16588,6,4.0,0,2,2,3,2,3,2,3,1,1,10.9,1,0,199,248
16589,6,1.0,1,2,2,3,2,2,1,4,1,1,7.7,0,0,63,77
16590,6,4.0,1,2,2,3,3,2,2,2,1,1,13.4,1,0,126,167
16591,6,2.0,0,2,2,2,2,2,1,4,1,1,10.1,0,0,83,110
16592,6,3.0,0,2,3,3,2,2,2,2,1,1,10.1,0,0,135,182
16593,6,1.0,0,2,2,2,3,2,1,2,1,1,6.8,0,0,53,76
16594,6,0.0,0,2,2,3,2,2,2,1,2,1,9.2,0,0,36,48
16595,6,4.0,0,2,2,2,2,2,2,2,1,1,11.1,1,0,234,287
16596,6,3.0,0,2,2,3,2,2,2,2,1,1,8.3,0,0,76,118
16597,6,4.0,0,2,3,2,2,2,1,4,1,1,10.1,1,0,127,194
16598,6,4.0,0,3,2,3,3,2,1,2,1,1,10.7,1,0,211,252
16599,6,3.0,0,2,2,3,2,2,2,4,1,1,11.9,0,0,116,148
16600,6,1.0,0,2,2,3,2,2,2,4,1,1,9.1,0,0,70,84
16601,6,1.0,0,2,2,2,2,3,1,2,1,1,11.5,0,0,77,100
16602,6,4.0,0,2,2,3,2,3,1,4,1,1,10.3,1,0,165,223
16603,6,2.0,0,2,2,3,3,2,2,2,1,1,13.2,0,0,94,105
16604,6,3.0,0,2,2,3,2,2,2,4,1,1,13.9,0,0,127,177
16605,6,4.0,0,2,3,3,2,2,1,2,1,1,13.4,1,0,163,208
16606,6,1.0,0,2,2,2,2,2,2,2,1,1,7.3,0,0,69,94
16607,6,3.0,0,2,2,2,3,2,1,2,1,1,10.6,0,0,132,177
16608,6,3.0,1,2,2,2,3,2,2,4,1,1,14.4,0,0,111,167
16609,6,1.0,0,2,2,2,2,2,1,1,2,1,6.6,0,0,21,24
16610,6,3.0,0,2,2,2,3,2,2,1,2,1,7.5,0,0,84,118
16611,6,3.0,0,2,3,2,2,2,2,2,1,1,11.9,0,0,108,157
16612,6,3.0,0,2,3,2,2,2,1,2,1,1,8.7,0,0,131,181
16613,6,3.0,0,3,2,2,2,2,2,2,1,1,15.5,0,0,162,225
16614,6,1.0,0,2,2,2,3,2,2,4,1,1,14.5,0,0,135,162
16615,6,2.0,0,2,2,3,2,2,1,2,1,1,10.9,0,0,159,229
16616,6,4.0,1,2,2,2,3,2,2,2,1,1,11.1,1,0,153,191
16617,6,3.0,0,2,2,2,2,2,2,2,1,1,11.5,0,0,116,153
16618,6,1.0,0,2,2,2,2,2,2,2,1,1,8.6,0,0,26,41
16619,6,2.0,0,2,2,2,2,2,1,4,1,1,12.6,0,0,112,157
16620,6,4.0,0,3,2,2,2,2,2,3,1,1,8.0,1,0,180,235
16621,6,2.0,0,3,2,3,2,2,2,4,1,1,13.5,0,0,144,194
16622,6,2.0,0,2,2,2,2,2,1,2,1,1,10.0,0,0,115,132
16623,6,4.0,0,2,2,2,2,3,2,2,1,1,12.0,1,0,133,177
16624,6,3.0,0,2,2,2,2,2,1,3,1,1,10.4,0,0,191,241
16625,6,2.0,0,2,2,3,2,2,1,2,1,1,9.5,0,0,97,139
16626,6,3.0,0,3,2,3,2,2,2,2,1,1,10.6,0,0,139,166
16627,6,4.0,1,2,2,3,2,2,2,2,1,1,9.7,1,0,150,184
16628,6,3.0,0,2,2,3,2,2,1,2,1,1,6.2,0,0,109,136
16629,6,2.0,0,3,3,2,2,2,1,4,1,1,8.8,0,0,106,157
16630,6,1.0,0,2,3,2,2,2,2,4,2,2,12.6,0,0,44,67
16631,6,2.0,0,3,2,3,2,2,1,4,1,1,11.6,0,0,88,109
16632,6,2.0,0,2,3,3,2,2,2,4,2,2,16.9,0,0,61,68
16633,6,2.0,0,2,2,3,2,2,2,2,1,1,8.7,0,0,102,166
14834,6,2.0,0,2,2,3,2,2,1,4,1,1,10.9,0,0,95,123
14835,6,3.0,0,3,3,2,2,2,2,4,1,1,11.4,0,0,128,180
14836,6,3.0,0,2,2,3,3,3,1,4,1,1,10.9,0,0,146,169
14837,6,1.0,0,2,2,2,3,2,1,2,2,1,10.3,0,0,152,197
14838,6,3.0,0,2,3,3,3,2,1,2,1,1,9.0,0,0,140,164
14839,6,4.0,0,2,2,2,2,2,2,2,1,1,11.4,1,0,114,172
14840,6,2.0,0,2,2,2,2,2,1,4,1,1,13.7,0,0,116,149
14841,6,3.0,0,2,2,2,2,2,2,4,1,1,16.3,0,0,90,137
14842,6,3.0,0,2,2,2,2,2,2,2,1,1,7.7,0,0,81,114
14843,6,3.0,0,2,3,3,3,2,2,1,2,1,6.6,0,0,95,131
14844,6,3.0,0,2,2,2,2,2,1,2,1,1,9.6,0,0,156,236
14845,6,4.0,0,2,3,3,2,2,1,2,1,1,10.7,1,0,253,323
14846,6,4.0,0,2,2,3,2,2,2,4,1,1,12.6,1,0,167,219
14847,6,2.0,0,2,2,3,3,2,1,2,1,1,8.9,0,0,160,203
14848,6,2.0,0,2,2,3,2,2,1,4,1,1,13.6,0,0,130,136
14849,6,3.0,0,2,2,2,3,2,1,4,1,1,13.1,0,0,115,163
14850,6,1.0,0,2,2,2,2,2,1,4,1,1,10.8,0,0,108,142
14851,6,2.0,0,2,2,3,2,3,1,2,1,1,8.5,0,0,101,127
14852,6,3.0,0,2,2,3,2,2,1,4,1,1,15.4,0,0,62,88
14853,6,2.0,0,2,2,3,2,2,2,4,1,1,13.5,0,0,83,92
14854,6,3.0,0,2,2,3,3,2,2,2,1,1,8.8,0,0,94,117
14855,6,3.0,0,2,2,3,3,2,1,4,1,1,12.2,0,0,203,255
14856,6,2.0,0,2,2,2,3,2,1,2,1,1,7.0,0,0,141,181
14857,6,4.0,0,3,2,3,2,2,1,2,1,1,11.3,1,0,181,239
14858,6,2.0,0,2,2,3,2,2,2,2,1,1,12.1,0,0,92,119
14859,6,2.0,0,2,2,2,3,2,2,2,1,1,8.5,0,0,110,173
14860,6,3.0,0,2,2,3,2,2,2,4,1,1,12.2,0,0,181,212
14861,6,3.0,0,2,2,2,2,2,2,2,1,1,9.4,0,0,164,205
14862,6,3.0,0,2,2,2,2,2,2,2,1,1,10.0,0,0,121,162
14863,6,2.0,0,2,2,3,2,2,1,4,1,1,12.0,0,0,95,109
14864,6,3.0,0,2,2,3,3,2,2,4,1,1,13.8,0,0,132,169
14865,6,3.0,0,2,2,3,2,2,2,4,1,1,10.1,0,0,142,175
14866,6,2.0,0,3,3,3,3,2,2,4,1,1,8.1,0,0,52,65
14867,6,2.0,0,2,2,3,2,2,2,2,1,1,8.2,0,0,83,102
14868,6,3.0,0,2,2,3,2,3,2,4,1,1,12.5,0,0,165,209
14869,6,2.0,0,2,2,3,2,2,2,4,1,1,9.5,0,0,103,146
14870,6,2.0,0,2,2,3,2,3,2,4,1,1,9.4,0,0,101,130
14871,6,3.0,0,2,2,3,2,2,2,2,1,1,9.3,0,0,120,134
14872,6,3.0,0,3,2,3,2,3,2,2,1,1,12.4,0,0,119,146
14873,6,2.0,0,2,2,3,2,2,1,4,1,1,9.7,0,0,103,113
14874,6,1.0,0,2,2,3,2,2,1,4,4,4,15.8,0,0,78,114
14875,6,3.0,0,3,2,2,2,2,1,4,1,1,10.0,0,0,71,101
14876,6,3.0,0,2,2,3,2,2,2,2,1,1,10.6,0,0,154,205
14877,6,2.0,1,2,2,3,2,2,1,4,1,1,8.3,0,0,71,100
14878,6,2.0,0,2,2,3,2,2,1,2,1,1,9.8,0,0,114,142
14879,6,2.0,0,2,2,2,2,2,1,2,1,1,9.5,0,0,98,129
14880,6,2.0,0,2,2,3,2,2,1,2,2,1,11.8,0,0,125,162
14881,6,4.0,0,2,2,2,2,2,2,4,1,1,12.3,1,0,164,209
14882,6,3.0,0,3,2,3,2,2,2,2,1,1,14.1,0,0,184,230
14883,6,3.0,0,3,2,3,2,2,1,2,1,1,11.2,0,0,176,229
14884,6,2.0,0,2,3,2,2,2,1,2,1,1,10.0,0,0,113,158
14885,6,2.0,0,2,2,2,2,2,2,2,1,1,5.2,0,0,137,188
14886,6,3.0,0,2,2,3,2,3,1,2,1,1,11.2,0,0,127,171
14887,6,3.0,0,2,2,3,3,2,1,4,1,1,14.4,0,0,140,181
14888,6,1.0,0,2,2,2,2,2,2,4,4,4,21.2,0,0,129,174
14889,6,3.0,0,2,2,2,3,3,2,4,1,1,13.9,0,0,141,171
14890,6,2.0,0,3,2,3,2,2,2,4,1,1,10.6,0,0,127,168
14891,6,1.0,0,2,2,3,2,2,2,2,1,1,7.7,0,0,101,133
14892,6,3.0,0,3,2,3,3,3,1,2,1,1,11.3,0,0,171,209
14893,6,2.0,0,2,2,2,2,2,1,4,1,1,12.1,0,0,70,90
14894,6,4.0,0,2,2,3,2,2,2,4,1,1,12.3,1,0,146,195
14895,6,2.0,0,2,2,3,2,2,1,4,1,1,10.6,0,0,128,170
14896,6,4.0,0,2,3,3,2,2,2,4,1,1,20.1,1,0,202,263
14897,6,3.0,0,2,2,2,2,2,2,4,1,1,13.0,0,0,127,186
14898,6,4.0,0,2,2,2,2,3,2,2,1,1,13.0,1,0,143,197
14899,6,0.0,0,2,2,3,2,2,1,2,1,1,10.7,0,0,75,104
14900,6,3.0,0,2,2,2,2,2,2,2,1,1,9.0,0,0,109,138
14901,6,1.0,0,2,2,3,2,2,1,2,1,1,8.2,0,0,28,32
14902,6,4.0,0,2,2,3,2,2,2,2,1,1,10.3,1,0,170,213
14903,6,3.0,0,2,2,2,3,2,1,2,1,1,10.8,0,0,128,171
14904,6,3.0,0,2,2,2,2,2,2,2,1,1,13.3,0,0,157,208
14905,6,1.0,0,2,2,3,2,2,2,2,1,1,9.4,0,0,58,74
14906,6,2.0,0,2,3,2,3,2,1,4,1,1,10.6,0,0,78,116
14907,6,3.0,0,2,2,3,2,2,2,2,1,1,9.4,0,0,91,119
14908,6,3.0,0,2,2,2,2,2,2,2,1,1,8.0,0,0,122,154
14909,6,3.0,0,3,2,3,3,3,1,2,2,1,12.8,0,0,109,148
14910,6,3.0,0,2,3,3,2,2,1,1,2,1,8.9,0,0,65,88
14911,6,1.0,0,2,2,3,2,2,2,2,1,1,9.6,0,0,51,68
14912,6,3.0,0,2,2,2,2,2,2,4,1,1,14.6,0,0,73,107
14913,6,3.0,0,2,2,3,2,2,1,2,1,1,11.6,0,0,118,158
14914,6,3.0,0,2,2,2,2,2,1,2,1,1,10.4,0,0,115,178
14915,6,2.0,0,3,2,3,2,2,2,2,1,1,7.2,0,0,85,111
14916,6,3.0,0,2,2,3,3,2,1,4,1,1,15.0,0,0,122,162
14917,6,3.0,0,2,2,3,2,2,1,4,1,1,17.2,0,0,140,174
14918,6,2.0,0,2,2,3,2,2,1,2,1,1,9.0,0,0,129,169
14919,6,2.0,0,2,2,3,2,2,2,4,1,1,11.3,0,0,88,120
